%Afvoergolven Olst HR 2006
%Door: Chris Geerse
%Datum 10 nov 2005.
%
%Golven afkomstig uit spreadsheet Stolken, 2005]:
%Spreadsheet 'Q-Rijn-berekend.xls'. Door Chris Stolken; toegeleverd aan 
%RIZA-WRV door Claus van den Brink, 29 juli 2005.
%Zie ook het spreadsheet door Chris Geerse, getiteld 'Afvoergolven Rijn HR 2006.xls'.
%
%
%Eerste rij getallen geeft de terugkeertijden in jaren (bij dag is 999 gezet).
%t, dag       Q-Olst-t1      Q-Olst-3_5       Q-Olst-t10     Q-Olst-t50      Q-Olst-t1250    Q-Olst-t28401
%999			  1				 3.5			  10			 50				 1250			 28401	foutieve getallen volgens Stolken
15.7083		  645.80		 854.00			  1045.00		 1314.00		 1859.00		 2432.00
15.7500		  643.60		 851.30			  1042.00		 1310.00		 1853.00		 2424.00
15.7917		  641.60		 848.80			  1039.00		 1306.00		 1848.00		 2415.00
15.8333		  639.80		 846.20			  1036.00		 1302.00		 1842.00		 2406.00
15.8750		  638.10		 843.50			  1033.00		 1297.00		 1837.00		 2397.00
15.9167		  636.00		 841.00			  1030.00		 1293.00		 1831.00		 2388.00
15.9583		  634.40		 838.20			  1027.00		 1289.00		 1826.00		 2380.00
16.0000		  632.90		 835.60			  1024.00		 1285.00		 1820.00		 2370.00
16.0417		  631.00		 833.30			  1021.00		 1281.00		 1815.00		 2362.00
16.0833		  629.20		 830.60			  1018.00		 1277.00		 1809.00		 2353.00
16.1250		  627.70		 828.10			  1015.00		 1273.00		 1804.00		 2345.00
16.1667		  625.80		 825.50			  1012.00		 1269.00		 1798.00		 2336.00
16.2083		  623.50		 822.90			  1009.00		 1265.00		 1793.00		 2328.00
16.2500		  622.80		 820.40			  1006.00		 1261.00		 1787.00		 2320.00
16.2917		  621.30		 817.80			  1003.00		 1257.00		 1782.00		 2311.00
16.3333		  619.70		 815.30			  999.30		 1253.00		 1776.00		 2303.00
16.3750		  618.10		 812.80			  996.40		 1249.00		 1770.00		 2294.00
16.4167		  616.40		 810.30			  993.30		 1245.00		 1764.00		 2286.00
16.4583		  614.30		 808.00			  990.10		 1242.00		 1758.00		 2277.00
16.5000		  612.70		 805.50			  987.10		 1238.00		 1752.00		 2269.00
16.5417		  611.30		 803.00			  983.90		 1233.00		 1746.00		 2260.00
16.5833		  609.40		 800.30			  980.80		 1229.00		 1740.00		 2252.00
16.6250		  607.60		 798.10			  977.50		 1225.00		 1734.00		 2244.00
16.6667		  606.00		 795.50			  974.40		 1222.00		 1728.00		 2235.00
16.7083		  604.10		 792.90			  971.00		 1218.00		 1721.00		 2227.00
16.7500		  602.20		 790.40			  968.00		 1214.00		 1715.00		 2219.00
16.7917		  601.50		 788.20			  964.70		 1210.00		 1709.00		 2211.00
16.8333		  599.30		 785.70			  961.50		 1206.00		 1702.00		 2203.00
16.8750		  597.20		 783.20			  958.40		 1202.00		 1696.00		 2195.00
16.9167		  594.90		 780.70			  955.20		 1198.00		 1689.00		 2187.00
16.9583		  593.30		 778.30			  952.00		 1195.00		 1683.00		 2179.00
17.0000		  591.90		 775.80			  949.00		 1191.00		 1676.00		 2171.00
17.0417		  590.30		 773.40			  945.70		 1187.00		 1670.00		 2163.00
17.0833		  588.80		 771.10			  942.60		 1183.00		 1664.00		 2156.00
17.1250		  587.10		 768.70			  939.30		 1179.00		 1657.00		 2148.00
17.1667		  585.20		 766.30			  936.00		 1176.00		 1651.00		 2140.00
17.2083		  583.90		 763.90			  933.00		 1172.00		 1645.00		 2132.00
17.2500		  582.50		 761.60			  929.80		 1168.00		 1639.00		 2125.00
17.2917		  580.60		 759.30			  926.70		 1164.00		 1633.00		 2117.00
17.3333		  578.30		 757.00			  923.60		 1160.00		 1627.00		 2109.00
17.3750		  577.70		 754.70			  920.50		 1157.00		 1620.00		 2102.00
17.4167		  576.20		 752.20			  917.50		 1153.00		 1614.00		 2094.00
17.4583		  574.30		 750.10			  914.10		 1149.00		 1608.00		 2087.00
17.5000		  572.40		 747.90			  911.20		 1146.00		 1602.00		 2079.00
17.5417		  572.10		 745.60			  908.40		 1142.00		 1596.00		 2072.00
17.5833		  570.60		 743.20			  905.00		 1138.00		 1590.00		 2064.00
17.6250		  569.30		 740.80			  902.30		 1135.00		 1584.00		 2057.00
17.6667		  568.30		 738.50			  899.40		 1131.00		 1579.00		 2049.00
17.7083		  565.60		 736.20			  896.50		 1128.00		 1573.00		 2042.00
17.7500		  565.10		 733.80			  893.60		 1125.00		 1567.00		 2035.00
17.7917		  563.50		 731.30			  890.60		 1122.00		 1562.00		 2027.00
17.8333		  561.30		 729.00			  887.70		 1118.00		 1556.00		 2020.00
17.8750		  561.10		 726.80			  884.90		 1115.00		 1550.00		 2013.00
17.9167		  559.90		 724.40			  882.20		 1112.00		 1544.00		 2005.00
17.9583		  557.60		 722.10			  879.40		 1109.00		 1539.00		 1998.00
18.0000		  556.10		 719.70			  876.90		 1105.00		 1534.00		 1992.00
