LocationID; CalculationTypeID; Min; Max
1800046; 5;    2;    4
1800047; 0;    2;    4
1800047; 1;   10;   50
1800047; 2;    1;    4
1800047; 5;    2;    4
1800048; 0;    2;    4
1800048; 1;   10;   50
1800048; 2;    1;    4
1800048; 5;    2;    4
1800049; 0;    2;    4
1800049; 1;   10;   50
1800049; 2;    1;    4
1800049; 5;    2;    4
1800050; 0;    2;    4
1800050; 1;   10;   50
1800050; 2;    1;    4
1800050; 5;    2;    4
1800051; 0;    2;    4
1800051; 1;   10;   50
1800051; 2;    1;    4
1800051; 5;    2;    4
1800052; 0;    2;    4
1800052; 1;   10;   50
1800052; 2;    1;    4
1800052; 5;    2;    4
1800053; 0;    2;    4
1800053; 1;   10;   50
1800053; 2;    1;    4
1800053; 5;    2;    4
1800054; 0;    2;    4
1800054; 1;   10;   50
1800054; 2;    1;    4
1800054; 5;    2;    4
1800055; 0;    2;    4
1800055; 1;   10;   50
1800055; 2;    1;    4
1800055; 5;    2;    4
1800056; 0;    2;    4
1800056; 1;   10;   50
1800056; 2;    1;    4
1800056; 5;    2;    4
1800057; 0;    2;    4
1800057; 1;   10;   50
1800057; 2;    1;    4
1800057; 5;    2;    4
1800058; 0;    2;    4
1800058; 1;   10;   50
1800058; 2;    1;    4
1800058; 5;    2;    4
1800059; 0;    2;    4
1800059; 1;   10;   50
1800059; 2;    1;    4
1800059; 5;    2;    4
1800060; 0;    2;    4
1800060; 1;   10;   50
1800060; 2;    1;    4
1800060; 5;    2;    4
1800061; 0;    2;    4
1800061; 1;   10;   50
1800061; 2;    1;    4
1800061; 5;    2;    4
1800062; 0;    2;    4
1800062; 1;   10;   50
1800062; 2;    1;    4
1800062; 5;    2;    4
1800063; 0;    2;    4
1800063; 1;   10;   50
1800063; 2;    1;    4
1800063; 5;    2;    4
1800064; 0;    2;    4
1800064; 1;   10;   50
1800064; 2;    1;    4
1800064; 5;    2;    4
1800065; 0;    2;    4
1800065; 1;   10;   50
1800065; 2;    1;    4
1800065; 5;    2;    4
1800066; 0;    2;    4
1800066; 1;   10;   50
1800066; 2;    1;    4
1800066; 5;    2;    4
1800067; 0;    2;    4
1800067; 1;   10;   50
1800067; 2;    1;    4
1800067; 5;    2;    4
1800068; 0;    2;    4
1800068; 1;   10;   50
1800068; 2;    1;    4
1800068; 5;    2;    4
1800069; 0;    2;    4
1800069; 1;   10;   50
1800069; 2;    1;    4
1800069; 5;    2;    4
1800070; 0;    2;    4
1800070; 1;   10;   50
1800070; 2;    1;    4
1800070; 5;    2;    4
1800071; 0;    2;    4
1800071; 1;   10;   50
1800071; 2;    1;    4
1800071; 5;    2;    4
1800072; 0;    2;    4
1800072; 1;   10;   50
1800072; 2;    1;    4
1800072; 5;    2;    4
1800073; 0;    2;    4
1800073; 1;   10;   50
1800073; 2;    1;    4
1800073; 5;    2;    4
1800074; 0;    2;    4
1800074; 1;   10;   50
1800074; 2;    1;    4
1800074; 5;    2;    4
1800075; 0;    2;    4
1800075; 1;   10;   50
1800075; 2;    1;    4
1800075; 5;    2;    4
1800076; 0;    2;    4
1800076; 1;   10;   50
1800076; 2;    1;    4
1800076; 5;    2;    4
1800077; 0;    2;    4
1800077; 1;   10;   50
1800077; 2;    1;    4
1800077; 5;    2;    4
1800078; 0;    2;    4
1800078; 1;   10;   50
1800078; 2;    1;    4
1800078; 5;    2;    4
1800079; 0;    2;    4
1800079; 1;   10;   50
1800079; 2;    1;    4
1800079; 5;    2;    4
1800080; 0;    2;    4
1800080; 1;   10;   50
1800080; 2;    1;    4
1800080; 5;    2;    4
1800081; 0;    2;    4
1800081; 1;   10;   50
1800081; 2;    1;    4
1800081; 5;    2;    4
1800082; 0;    2;    4
1800082; 1;   10;   50
1800082; 2;    1;    4
1800082; 5;    2;    4
1800083; 0;    2;    4
1800083; 1;   10;   50
1800083; 2;    1;    4
1800083; 5;    2;    4
1800084; 0;    2;    4
1800084; 1;   10;   50
1800084; 2;    1;    4
1800084; 5;    2;    4
1800085; 0;    2;    4
1800085; 1;   10;   50
1800085; 2;    1;    4
1800085; 5;    2;    4
1800086; 0;    2;    4
1800086; 1;   10;   50
1800086; 2;    1;    4
1800086; 5;    2;    4
1800087; 0;    2;    4
1800087; 1;   10;   50
1800087; 2;    1;    4
1800087; 5;    2;    4
1800088; 0;    2;    4
1800088; 1;   10;   50
1800088; 2;    1;    4
1800088; 5;    2;    4
1800089; 0;    2;    4
1800089; 1;   10;   50
1800089; 2;    1;    4
1800089; 5;    2;    4
1800090; 0;    2;    4
1800090; 1;   10;   50
1800090; 2;    1;    4
1800090; 5;    2;    4
1800091; 0;    2;    4
1800091; 1;   10;   50
1800091; 2;    1;    4
1800091; 5;    2;    4
1800092; 0;    2;    4
1800092; 1;   10;   50
1800092; 2;    1;    4
1800092; 5;    2;    4
1800093; 0;    2;    4
1800093; 1;   10;   50
1800093; 2;    1;    4
1800093; 5;    2;    4
1800094; 0;    2;    4
1800094; 1;   10;   50
1800094; 2;    1;    4
1800094; 5;    2;    4
1800095; 0;    2;    4
1800095; 1;   10;   50
1800095; 2;    1;    4
1800095; 5;    2;    4
1800096; 0;    2;    4
1800096; 1;   10;   50
1800096; 2;    1;    4
1800096; 5;    2;    4
1800097; 0;    2;    4
1800097; 1;   10;   50
1800097; 2;    1;    4
1800097; 5;    2;    4
1800098; 0;    2;    4
1800098; 1;   10;   50
1800098; 2;    1;    4
1800098; 5;    2;    4
1800099; 0;    2;    4
1800099; 1;   10;   50
1800099; 2;    1;    4
1800099; 5;    2;    4
1800100; 0;    2;    4
1800100; 1;   10;   50
1800100; 2;    1;    4
1800100; 5;    2;    4
1800101; 0;    2;    4
1800101; 1;   10;   50
1800101; 2;    1;    4
1800101; 5;    2;    4
1800102; 0;    2;    4
1800102; 1;   10;   50
1800102; 2;    1;    4
1800102; 5;    2;    4
1800103; 0;    2;    4
1800103; 1;   10;   50
1800103; 2;    1;    4
1800103; 5;    2;    4
1800104; 0;    2;    4
1800104; 1;   10;   50
1800104; 2;    1;    4
1800104; 5;    2;    4
1800105; 0;    2;    4
1800105; 1;   10;   50
1800105; 2;    1;    4
1800105; 5;    2;    4
1800106; 0;    2;    4
1800106; 1;   10;   50
1800106; 2;    1;    4
1800106; 5;    2;    4
1800107; 0;    2;    4
1800107; 1;   10;   50
1800107; 2;    1;    4
1800107; 5;    2;    4
1800108; 0;    2;    4
1800108; 1;   10;   50
1800108; 2;    1;    4
1800108; 5;    2;    4
1800109; 0;    2;    4
1800109; 1;   10;   50
1800109; 2;    1;    4
1800109; 5;    2;    4
1800110; 0;    2;    4
1800110; 1;   10;   50
1800110; 2;    1;    4
1800110; 5;    2;    4
1800111; 0;    2;    4
1800111; 1;   10;   50
1800111; 2;    1;    4
1800111; 5;    2;    4
1800112; 0;    2;    4
1800112; 1;   10;   50
1800112; 2;    1;    4
1800112; 5;    2;    4
1800113; 0;    2;    4
1800113; 1;   10;   50
1800113; 2;    1;    4
1800113; 5;    2;    4
1800114; 0;    2;    4
1800114; 1;   10;   50
1800114; 2;    1;    4
1800114; 5;    2;    4
1800115; 0;    2;    4
1800115; 1;   10;   50
1800115; 2;    1;    4
1800115; 5;    2;    4
1800116; 0;    2;    4
1800116; 1;   10;   50
1800116; 2;    1;    4
1800116; 5;    2;    4
1800117; 0;    2;    4
1800117; 1;   10;   50
1800117; 2;    1;    4
1800117; 5;    2;    4
1800118; 0;    2;    4
1800118; 1;   10;   50
1800118; 2;    1;    4
1800118; 5;    2;    4
1800119; 0;    2;    4
1800119; 1;   10;   50
1800119; 2;    1;    4
1800119; 5;    2;    4
1800120; 0;    2;    4
1800120; 1;   10;   50
1800120; 2;    1;    4
1800120; 5;    2;    4
1800121; 0;    2;    4
1800121; 1;   10;   50
1800121; 2;    1;    4
1800121; 5;    2;    4
1800122; 0;    2;    4
1800122; 1;   10;   50
1800122; 2;    1;    4
1800122; 5;    2;    4
1800123; 0;    2;    4
1800123; 1;   10;   50
1800123; 2;    1;    4
1800123; 5;    2;    4
1800124; 0;    2;    4
1800124; 1;   10;   50
1800124; 2;    1;    4
1800124; 5;    2;    4
1800125; 0;    2;    4
1800125; 1;   10;   50
1800125; 2;    1;    4
1800125; 5;    2;    4
1800126; 0;    2;    4
1800126; 1;   10;   50
1800126; 2;    1;    4
1800126; 5;    2;    4
1800127; 0;    2;    4
1800127; 1;   10;   50
1800127; 2;    1;    4
1800127; 5;    2;    4
1800128; 0;    2;    4
1800128; 1;   10;   50
1800128; 2;    1;    4
1800128; 5;    2;    4
1800129; 0;    2;    4
1800129; 1;   10;   50
1800129; 2;    1;    4
1800129; 5;    2;    4
1800130; 0;    2;    4
1800130; 1;   10;   50
1800130; 2;    1;    4
1800130; 5;    2;    4
1800131; 0;    2;    4
1800131; 1;   10;   50
1800131; 2;    1;    4
1800131; 5;    2;    4
1800132; 0;    2;    4
1800132; 1;   10;   50
1800132; 2;    1;    4
1800132; 5;    2;    4
1800133; 0;    2;    4
1800133; 1;   10;   50
1800133; 2;    1;    4
1800133; 5;    2;    4
1800134; 0;    2;    4
1800134; 1;   10;   50
1800134; 2;    1;    4
1800134; 5;    2;    4
1800135; 0;    2;    4
1800135; 1;   10;   50
1800135; 2;    1;    4
1800135; 5;    2;    4
1800136; 0;    2;    4
1800136; 1;   10;   50
1800136; 2;    1;    4
1800136; 5;    2;    4
1800137; 0;    2;    4
1800137; 1;   10;   50
1800137; 2;    1;    4
1800137; 5;    2;    4
1800138; 0;    2;    4
1800138; 1;   10;   50
1800138; 2;    1;    4
1800138; 5;    2;    4
1800139; 0;    2;    4
1800139; 1;   10;   50
1800139; 2;    1;    4
1800139; 5;    2;    4
1800140; 0;    2;    4
1800140; 1;   10;   50
1800140; 2;    1;    4
1800140; 5;    2;    4
1800141; 0;    2;    4
1800141; 1;   10;   50
1800141; 2;    1;    4
1800141; 5;    2;    4
1800142; 0;    2;    4
1800142; 1;   10;   50
1800142; 2;    1;    4
1800142; 5;    2;    4
1800143; 0;    2;    4
1800143; 1;   10;   50
1800143; 2;    1;    4
1800143; 5;    2;    4
1800144; 0;    2;    4
1800144; 1;   10;   50
1800144; 2;    1;    4
1800144; 5;    2;    4
1800145; 0;    2;    4
1800145; 1;   10;   50
1800145; 2;    1;    4
1800145; 5;    2;    4
1800146; 0;    2;    4
1800146; 1;   10;   50
1800146; 2;    1;    4
1800146; 5;    2;    4
1800147; 0;    2;    4
1800147; 1;   10;   50
1800147; 2;    1;    4
1800147; 5;    2;    4
1800148; 0;    2;    4
1800148; 1;   10;   50
1800148; 2;    1;    4
1800148; 5;    2;    4
1800149; 0;    2;    4
1800149; 1;   10;   50
1800149; 2;    1;    4
1800149; 5;    2;    4
1800150; 0;    2;    4
1800150; 1;   10;   50
1800150; 2;    1;    4
1800150; 5;    2;    4
1800151; 0;    2;    4
1800151; 1;   10;   50
1800151; 2;    1;    4
1800151; 5;    2;    4
1800152; 0;    2;    4
1800152; 1;   10;   50
1800152; 2;    1;    4
1800152; 5;    2;    4
1800153; 0;    2;    4
1800153; 1;   10;   50
1800153; 2;    1;    4
1800153; 5;    2;    4
1800154; 0;    2;    4
1800154; 1;   10;   50
1800154; 2;    1;    4
1800154; 5;    2;    4
1800155; 0;    2;    4
1800155; 1;   10;   50
1800155; 2;    1;    4
1800155; 5;    2;    4
1800156; 0;    2;    4
1800156; 1;   10;   50
1800156; 2;    1;    4
1800156; 5;    2;    4
1800157; 0;    2;    4
1800157; 1;   10;   50
1800157; 2;    1;    4
1800157; 5;    2;    4
1800158; 0;    2;    4
1800158; 1;   10;   50
1800158; 2;    1;    4
1800158; 5;    2;    4
1800159; 0;    2;    4
1800159; 1;   10;   50
1800159; 2;    1;    4
1800159; 5;    2;    4
1800160; 0;    2;    4
1800160; 1;   10;   50
1800160; 2;    1;    4
1800160; 5;    2;    4
1800161; 0;    2;    4
1800161; 1;   10;   50
1800161; 2;    1;    4
1800161; 5;    2;    4
1800162; 0;    2;    4
1800162; 1;   10;   50
1800162; 2;    1;    4
1800162; 5;    2;    4
1800163; 0;    2;    4
1800163; 1;   10;   50
1800163; 2;    1;    4
1800163; 5;    2;    4
1800164; 0;    2;    4
1800164; 1;   10;   50
1800164; 2;    1;    4
1800164; 5;    2;    4
1800165; 0;    2;    4
1800165; 1;   10;   50
1800165; 2;    1;    4
1800165; 5;    2;    4
1800166; 0;    2;    4
1800166; 1;   10;   50
1800166; 2;    1;    4
1800166; 5;    2;    4
1800167; 0;    2;    4
1800167; 1;   10;   50
1800167; 2;    1;    4
1800167; 5;    2;    4
1800168; 0;    2;    4
1800168; 1;   10;   50
1800168; 2;    1;    4
1800168; 5;    2;    4
1800169; 0;    2;    4
1800169; 1;   10;   50
1800169; 2;    1;    4
1800169; 5;    2;    4
1800170; 0;    2;    4
1800170; 1;   10;   50
1800170; 2;    1;    4
1800170; 5;    2;    4
1800171; 0;    2;    4
1800171; 1;   10;   50
1800171; 2;    1;    4
1800171; 5;    2;    4
1800172; 0;    2;    4
1800172; 1;   10;   50
1800172; 2;    1;    4
1800172; 5;    2;    4
1800173; 0;    2;    4
1800173; 1;   10;   50
1800173; 2;    1;    4
1800173; 5;    2;    4
1800174; 0;    2;    4
1800174; 1;   10;   50
1800174; 2;    1;    4
1800174; 5;    2;    4
1800175; 0;    2;    4
1800175; 1;   10;   50
1800175; 2;    1;    4
1800175; 5;    2;    4
1800176; 0;    2;    4
1800176; 1;   10;   50
1800176; 2;    1;    4
1800176; 5;    2;    4
1800177; 0;    2;    4
1800177; 1;   10;   50
1800177; 2;    1;    4
1800177; 5;    2;    4
1800178; 0;    2;    4
1800178; 1;   10;   50
1800178; 2;    1;    4
1800178; 5;    2;    4
1800179; 0;    2;    4
1800179; 1;   10;   50
1800179; 2;    1;    4
1800179; 5;    2;    4
1800180; 0;    2;    4
1800180; 1;   10;   50
1800180; 2;    1;    4
1800180; 5;    2;    4
1800181; 0;    2;    4
1800181; 1;   10;   50
1800181; 2;    1;    4
1800181; 5;    2;    4
1800182; 0;    2;    4
1800182; 1;   10;   50
1800182; 2;    1;    4
1800182; 5;    2;    4
1800183; 0;    2;    4
1800183; 1;   10;   50
1800183; 2;    1;    4
1800183; 5;    2;    4
1800184; 0;    2;    4
1800184; 1;   10;   50
1800184; 2;    1;    4
1800184; 5;    2;    4
1800185; 0;    2;    4
1800185; 1;   10;   50
1800185; 2;    1;    4
1800185; 5;    2;    4
1800186; 0;    2;    4
1800186; 1;   10;   50
1800186; 2;    1;    4
1800186; 5;    2;    4
1800187; 0;    2;    4
1800187; 1;   10;   50
1800187; 2;    1;    4
1800187; 5;    2;    4
1800188; 0;    2;    4
1800188; 1;   10;   50
1800188; 2;    1;    4
1800188; 5;    2;    4
1800189; 0;    2;    4
1800189; 1;   10;   50
1800189; 2;    1;    4
1800189; 5;    2;    4
1800190; 0;    2;    4
1800190; 1;   10;   50
1800190; 2;    1;    4
1800190; 5;    2;    4
1800191; 0;    2;    4
1800191; 1;   10;   50
1800191; 2;    1;    4
1800191; 5;    2;    4
1800192; 0;    2;    4
1800192; 1;   10;   50
1800192; 2;    1;    4
1800192; 5;    2;    4
1800193; 0;    2;    4
1800193; 1;   10;   50
1800193; 2;    1;    4
1800193; 5;    2;    4
1800194; 0;    2;    4
1800194; 1;   10;   50
1800194; 2;    1;    4
1800194; 5;    2;    4
1800195; 0;    2;    4
1800195; 1;   10;   50
1800195; 2;    1;    4
1800195; 5;    2;    4
1800196; 0;    2;    4
1800196; 1;   10;   50
1800196; 2;    1;    4
1800196; 5;    2;    4
1800197; 0;    2;    4
1800197; 1;   10;   50
1800197; 2;    1;    4
1800197; 5;    2;    4
1800198; 0;    2;    4
1800198; 1;   10;   50
1800198; 2;    1;    4
1800198; 5;    2;    4
1800199; 0;    2;    4
1800199; 1;   10;   50
1800199; 2;    1;    4
1800199; 5;    2;    4
1800200; 0;    2;    4
1800200; 1;   10;   50
1800200; 2;    1;    4
1800200; 5;    2;    4
1800201; 0;    2;    4
1800201; 1;   10;   50
1800201; 2;    1;    4
1800201; 5;    2;    4
1800202; 0;    2;    4
1800202; 1;   10;   50
1800202; 2;    1;    4
1800202; 5;    2;    4
1800203; 0;    2;    4
1800203; 1;   10;   50
1800203; 2;    1;    4
1800203; 5;    2;    4
1800204; 0;    2;    4
1800204; 1;   10;   50
1800204; 2;    1;    4
1800204; 5;    2;    4
1800205; 0;    2;    4
1800205; 1;   10;   50
1800205; 2;    1;    4
1800205; 5;    2;    4
1800206; 0;    2;    4
1800206; 1;   10;   50
1800206; 2;    1;    4
1800206; 5;    2;    4
1800207; 0;    2;    4
1800207; 1;   10;   50
1800207; 2;    1;    4
1800207; 5;    2;    4
1800208; 0;    2;    4
1800208; 1;   10;   50
1800208; 2;    1;    4
1800208; 5;    2;    4
1800209; 0;    2;    4
1800209; 1;   10;   50
1800209; 2;    1;    4
1800209; 5;    2;    4
1800210; 0;    2;    4
1800210; 1;   10;   50
1800210; 2;    1;    4
1800210; 5;    2;    4
1800211; 0;    2;    4
1800211; 1;   10;   50
1800211; 2;    1;    4
1800211; 5;    2;    4
1800212; 0;    2;    4
1800212; 1;   10;   50
1800212; 2;    1;    4
1800212; 5;    2;    4
1800213; 0;    2;    4
1800213; 1;   10;   50
1800213; 2;    1;    4
1800213; 5;    2;    4
1800214; 0;    2;    4
1800214; 1;   10;   50
1800214; 2;    1;    4
1800214; 5;    2;    4
1800215; 0;    2;    4
1800215; 1;   10;   50
1800215; 2;    1;    4
1800215; 5;    2;    4
1800216; 0;    2;    4
1800216; 1;   10;   50
1800216; 2;    1;    4
1800216; 5;    2;    4
1800217; 0;    2;    4
1800217; 1;   10;   50
1800217; 2;    1;    4
1800217; 5;    2;    4
1800218; 0;    2;    4
1800218; 1;   10;   50
1800218; 2;    1;    4
1800218; 5;    2;    4
1800219; 0;    2;    4
1800219; 1;   10;   50
1800219; 2;    1;    4
1800219; 5;    2;    4
1800220; 0;    2;    4
1800220; 1;   10;   50
1800220; 2;    1;    4
1800220; 5;    2;    4
1800221; 0;    2;    4
1800221; 1;   10;   50
1800221; 2;    1;    4
1800221; 5;    2;    4
1800222; 0;    2;    4
1800222; 1;   10;   50
1800222; 2;    1;    4
1800222; 5;    2;    4
1800223; 0;    2;    4
1800223; 1;   10;   50
1800223; 2;    1;    4
1800223; 5;    2;    4
1800224; 0;    2;    4
1800224; 1;   10;   50
1800224; 2;    1;    4
1800224; 5;    2;    4
1800225; 0;    2;    4
1800225; 1;   10;   50
1800225; 2;    1;    4
1800225; 5;    2;    4
1800226; 0;    2;    4
1800226; 1;   10;   50
1800226; 2;    1;    4
1800226; 5;    2;    4
1800227; 0;    2;    4
1800227; 1;   10;   50
1800227; 2;    1;    4
1800227; 5;    2;    4
1800228; 0;    2;    4
1800228; 1;   10;   50
1800228; 2;    1;    4
1800228; 5;    2;    4
1800229; 0;    2;    4
1800229; 1;   10;   50
1800229; 2;    1;    4
1800229; 5;    2;    4
1800230; 0;    2;    4
1800230; 1;   10;   50
1800230; 2;    1;    4
1800230; 5;    2;    4
1800231; 0;    2;    4
1800231; 1;   10;   50
1800231; 2;    1;    4
1800231; 5;    2;    4
1800232; 0;    2;    4
1800232; 1;   10;   50
1800232; 2;    1;    4
1800232; 5;    2;    4
1800233; 0;    2;    4
1800233; 1;   10;   50
1800233; 2;    1;    4
1800233; 5;    2;    4
1800234; 0;    2;    4
1800234; 1;   10;   50
1800234; 2;    1;    4
1800234; 5;    2;    4
1800235; 0;    2;    4
1800235; 1;   10;   50
1800235; 2;    1;    4
1800235; 5;    2;    4
1800236; 0;    2;    4
1800236; 1;   10;   50
1800236; 2;    1;    4
1800236; 5;    2;    4
1800237; 0;    2;    4
1800237; 1;   10;   50
1800237; 2;    1;    4
1800237; 5;    2;    4
1800238; 0;    2;    4
1800238; 1;   10;   50
1800238; 2;    1;    4
1800238; 5;    2;    4
1800239; 0;    2;    4
1800239; 1;   10;   50
1800239; 2;    1;    4
1800239; 5;    2;    4
1800240; 0;    2;    4
1800240; 1;   10;   50
1800240; 2;    1;    4
1800240; 5;    2;    4
1800241; 0;    2;    4
1800241; 1;   10;   50
1800241; 2;    1;    4
1800241; 5;    2;    4
1800242; 0;    2;    4
1800242; 1;   10;   50
1800242; 2;    1;    4
1800242; 5;    2;    4
1800243; 0;    2;    4
1800243; 1;   10;   50
1800243; 2;    1;    4
1800243; 5;    2;    4
1800244; 0;    2;    4
1800244; 1;   10;   50
1800244; 2;    1;    4
1800244; 5;    2;    4
1800245; 0;    2;    4
1800245; 1;   10;   50
1800245; 2;    1;    4
1800245; 5;    2;    4
1800246; 0;    2;    4
1800246; 1;   10;   50
1800246; 2;    1;    4
1800246; 5;    2;    4
1800247; 0;    2;    4
1800247; 1;   10;   50
1800247; 2;    1;    4
1800247; 5;    2;    4
1800248; 0;    2;    4
1800248; 1;   10;   50
1800248; 2;    1;    4
1800248; 5;    2;    4
1800249; 0;    2;    4
1800249; 1;   10;   50
1800249; 2;    1;    4
1800249; 5;    2;    4
1800250; 0;    2;    4
1800250; 1;   10;   50
1800250; 2;    1;    4
1800250; 5;    2;    4
1800251; 0;    2;    4
1800251; 1;   10;   50
1800251; 2;    1;    4
1800251; 5;    2;    4
1800252; 0;    2;    4
1800252; 1;   10;   50
1800252; 2;    1;    4
1800252; 5;    2;    4
1800253; 0;    2;    4
1800253; 1;   10;   50
1800253; 2;    1;    4
1800253; 5;    2;    4
1800254; 0;    2;    4
1800254; 1;   10;   50
1800254; 2;    1;    4
1800254; 5;    2;    4
1800255; 0;    2;    4
1800255; 1;   10;   50
1800255; 2;    1;    4
1800255; 5;    2;    4
1800256; 0;    2;    4
1800256; 1;   10;   50
1800256; 2;    1;    4
1800256; 5;    2;    4
1800257; 0;    2;    4
1800257; 1;   10;   50
1800257; 2;    1;    4
1800257; 5;    2;    4
1800258; 0;    2;    4
1800258; 1;   10;   50
1800258; 2;    1;    4
1800258; 5;    2;    4
1800259; 0;    2;    4
1800259; 1;   10;   50
1800259; 2;    1;    4
1800259; 5;    2;    4
1800260; 0;    2;    4
1800260; 1;   10;   50
1800260; 2;    1;    4
1800260; 5;    2;    4
1800261; 0;    2;    4
1800261; 1;   10;   50
1800261; 2;    1;    4
1800261; 5;    2;    4
1800262; 0;    2;    4
1800262; 1;   10;   50
1800262; 2;    1;    4
1800262; 5;    2;    4
1800263; 0;    2;    4
1800263; 1;   10;   50
1800263; 2;    1;    4
1800263; 5;    2;    4
1800264; 0;    2;    4
1800264; 1;   10;   50
1800264; 2;    1;    4
1800264; 5;    2;    4
1800265; 0;    2;    4
1800265; 1;   10;   50
1800265; 2;    1;    4
1800265; 5;    2;    4
1800266; 0;    2;    4
1800266; 1;   10;   50
1800266; 2;    1;    4
1800266; 5;    2;    4
1800267; 0;    2;    4
1800267; 1;   10;   50
1800267; 2;    1;    4
1800267; 5;    2;    4
1800268; 0;    2;    4
1800268; 1;   10;   50
1800268; 2;    1;    4
1800268; 5;    2;    4
1800269; 0;    2;    4
