LocationID; CalculationTypeID; TimeIntegrationSchemeID
2000001; 0; 1
2000001; 1; 1
2000001; 2; 1
2000001; 3; 1
2000001; 4; 1
2000001; 5; 1
2000001; 6; 1
2000001; 7; 1
2000001; 8; 1
2000001; 9; 1
2000002; 0; 1
2000002; 1; 1
2000002; 2; 1
2000002; 3; 1
2000002; 4; 1
2000002; 5; 1
2000002; 6; 1
2000002; 7; 1
2000002; 8; 1
2000002; 9; 1
2000003; 0; 1
2000003; 1; 1
2000003; 2; 1
2000003; 3; 1
2000003; 4; 1
2000003; 5; 1
2000003; 6; 1
2000003; 7; 1
2000003; 8; 1
2000003; 9; 1
2000004; 0; 1
2000004; 1; 1
2000004; 2; 1
2000004; 3; 1
2000004; 4; 1
2000004; 5; 1
2000004; 6; 1
2000004; 7; 1
2000004; 8; 1
2000004; 9; 1
2000005; 0; 1
2000005; 1; 1
2000005; 2; 1
2000005; 3; 1
2000005; 4; 1
2000005; 5; 1
2000005; 6; 1
2000005; 7; 1
2000005; 8; 1
2000005; 9; 1
2000006; 0; 1
2000006; 1; 1
2000006; 2; 1
2000006; 3; 1
2000006; 4; 1
2000006; 5; 1
2000006; 6; 1
2000006; 7; 1
2000006; 8; 1
2000006; 9; 1
2000007; 0; 1
2000007; 1; 1
2000007; 2; 1
2000007; 3; 1
2000007; 4; 1
2000007; 5; 1
2000007; 6; 1
2000007; 7; 1
2000007; 8; 1
2000007; 9; 1
2000008; 0; 1
2000008; 1; 1
2000008; 2; 1
2000008; 3; 1
2000008; 4; 1
2000008; 5; 1
2000008; 6; 1
2000008; 7; 1
2000008; 8; 1
2000008; 9; 1
2000009; 0; 1
2000009; 1; 1
2000009; 2; 1
2000009; 3; 1
2000009; 4; 1
2000009; 5; 1
2000009; 6; 1
2000009; 7; 1
2000009; 8; 1
2000009; 9; 1
2000010; 0; 1
2000010; 1; 1
2000010; 2; 1
2000010; 3; 1
2000010; 4; 1
2000010; 5; 1
2000010; 6; 1
2000010; 7; 1
2000010; 8; 1
2000010; 9; 1
2000011; 0; 1
2000011; 1; 1
2000011; 2; 1
2000011; 3; 1
2000011; 4; 1
2000011; 5; 1
2000011; 6; 1
2000011; 7; 1
2000011; 8; 1
2000011; 9; 1
2000012; 0; 3
2000012; 1; 1
2000012; 2; 1
2000012; 3; 1
2000012; 4; 1
2000012; 5; 1
2000012; 6; 1
2000012; 7; 1
2000012; 8; 1
2000012; 9; 1
2000013; 0; 3
2000013; 1; 1
2000013; 2; 1
2000013; 3; 1
2000013; 4; 1
2000013; 5; 1
2000013; 6; 1
2000013; 7; 1
2000013; 8; 1
2000013; 9; 1
2000014; 0; 3
2000014; 1; 1
2000014; 2; 1
2000014; 3; 1
2000014; 4; 1
2000014; 5; 1
2000014; 6; 1
2000014; 7; 1
2000014; 8; 1
2000014; 9; 1
2000015; 0; 3
2000015; 1; 1
2000015; 2; 1
2000015; 3; 1
2000015; 4; 1
2000015; 5; 1
2000015; 6; 1
2000015; 7; 1
2000015; 8; 1
2000015; 9; 1
2000016; 0; 3
2000016; 1; 1
2000016; 2; 1
2000016; 3; 1
2000016; 4; 1
2000016; 5; 1
2000016; 6; 1
2000016; 7; 1
2000016; 8; 1
2000016; 9; 1
2000017; 0; 3
2000017; 1; 1
2000017; 2; 1
2000017; 3; 1
2000017; 4; 1
2000017; 5; 1
2000017; 6; 1
2000017; 7; 1
2000017; 8; 1
2000017; 9; 1
2000018; 0; 3
2000018; 1; 1
2000018; 2; 1
2000018; 3; 1
2000018; 4; 1
2000018; 5; 1
2000018; 6; 1
2000018; 7; 1
2000018; 8; 1
2000018; 9; 1
2000019; 0; 3
2000019; 1; 1
2000019; 2; 1
2000019; 3; 1
2000019; 4; 1
2000019; 5; 1
2000019; 6; 1
2000019; 7; 1
2000019; 8; 1
2000019; 9; 1
2000020; 0; 3
2000020; 1; 1
2000020; 2; 1
2000020; 3; 1
2000020; 4; 1
2000020; 5; 1
2000020; 6; 1
2000020; 7; 1
2000020; 8; 1
2000020; 9; 1
2000021; 0; 3
2000021; 1; 1
2000021; 2; 1
2000021; 3; 1
2000021; 4; 1
2000021; 5; 1
2000021; 6; 1
2000021; 7; 1
2000021; 8; 1
2000021; 9; 1
2000022; 0; 3
2000022; 1; 1
2000022; 2; 1
2000022; 3; 1
2000022; 4; 1
2000022; 5; 1
2000022; 6; 1
2000022; 7; 1
2000022; 8; 1
2000022; 9; 1
2000023; 0; 3
2000023; 1; 1
2000023; 2; 1
2000023; 3; 1
2000023; 4; 1
2000023; 5; 1
2000023; 6; 1
2000023; 7; 1
2000023; 8; 1
2000023; 9; 1
2000024; 0; 3
2000024; 1; 1
2000024; 2; 1
2000024; 3; 1
2000024; 4; 1
2000024; 5; 1
2000024; 6; 1
2000024; 7; 1
2000024; 8; 1
2000024; 9; 1
2000025; 0; 3
2000025; 1; 1
2000025; 2; 1
2000025; 3; 1
2000025; 4; 1
2000025; 5; 1
2000025; 6; 1
2000025; 7; 1
2000025; 8; 1
2000025; 9; 1
2000026; 0; 3
2000026; 1; 1
2000026; 2; 1
2000026; 3; 1
2000026; 4; 1
2000026; 5; 1
2000026; 6; 1
2000026; 7; 1
2000026; 8; 1
2000026; 9; 1
2000027; 0; 3
2000027; 1; 1
2000027; 2; 1
2000027; 3; 1
2000027; 4; 1
2000027; 5; 1
2000027; 6; 1
2000027; 7; 1
2000027; 8; 1
2000027; 9; 1
2000028; 0; 3
2000028; 1; 1
2000028; 2; 1
2000028; 3; 1
2000028; 4; 1
2000028; 5; 1
2000028; 6; 1
2000028; 7; 1
2000028; 8; 1
2000028; 9; 1
2000029; 0; 3
2000029; 1; 1
2000029; 2; 1
2000029; 3; 1
2000029; 4; 1
2000029; 5; 1
2000029; 6; 1
2000029; 7; 1
2000029; 8; 1
2000029; 9; 1
2000030; 0; 3
2000030; 1; 1
2000030; 2; 1
2000030; 3; 1
2000030; 4; 1
