LocationID; CalculationTypeID; TimeIntegrationSchemeID
600001; 0; 1
600001; 1; 1
600001; 2; 1
600001; 3; 1
600001; 4; 1
600001; 5; 1
600001; 6; 1
600001; 7; 1
600001; 8; 1
600001; 9; 1
600002; 0; 1
600002; 1; 1
600002; 2; 1
600002; 3; 1
600002; 4; 1
600002; 5; 1
600002; 6; 1
600002; 7; 1
600002; 8; 1
600002; 9; 1
600003; 0; 1
600003; 1; 1
600003; 2; 1
600003; 3; 1
600003; 4; 1
600003; 5; 1
600003; 6; 1
600003; 7; 1
600003; 8; 1
600003; 9; 1
600004; 0; 1
600004; 1; 1
600004; 2; 1
600004; 3; 1
600004; 4; 1
600004; 5; 1
600004; 6; 1
600004; 7; 1
600004; 8; 1
600004; 9; 1
600005; 0; 1
600005; 1; 1
600005; 2; 1
600005; 3; 1
600005; 4; 1
600005; 5; 1
600005; 6; 1
600005; 7; 1
600005; 8; 1
600005; 9; 1
600006; 0; 1
600006; 1; 1
600006; 2; 1
600006; 3; 1
600006; 4; 1
600006; 5; 1
600006; 6; 1
600006; 7; 1
600006; 8; 1
600006; 9; 1
600007; 0; 1
600007; 1; 1
600007; 2; 1
600007; 3; 1
600007; 4; 1
600007; 5; 1
600007; 6; 1
600007; 7; 1
600007; 8; 1
600007; 9; 1
600008; 0; 1
600008; 1; 1
600008; 2; 1
600008; 3; 1
600008; 4; 1
600008; 5; 1
600008; 6; 1
600008; 7; 1
600008; 8; 1
600008; 9; 1
600009; 0; 1
600009; 1; 1
600009; 2; 1
600009; 3; 1
600009; 4; 1
600009; 5; 1
600009; 6; 1
600009; 7; 1
600009; 8; 1
600009; 9; 1
600010; 0; 1
600010; 1; 1
600010; 2; 1
600010; 3; 1
600010; 4; 1
600010; 5; 1
600010; 6; 1
600010; 7; 1
600010; 8; 1
600010; 9; 1
600011; 0; 1
600011; 1; 1
600011; 2; 1
600011; 3; 1
600011; 4; 1
600011; 5; 1
600011; 6; 1
600011; 7; 1
600011; 8; 1
600011; 9; 1
600012; 0; 1
600012; 1; 1
600012; 2; 1
600012; 3; 1
600012; 4; 1
600012; 5; 1
600012; 6; 1
600012; 7; 1
600012; 8; 1
600012; 9; 1
600013; 0; 1
600013; 1; 1
600013; 2; 1
600013; 3; 1
600013; 4; 1
600013; 5; 1
600013; 6; 1
600013; 7; 1
600013; 8; 1
600013; 9; 1
600014; 0; 1
600014; 1; 1
600014; 2; 1
600014; 3; 1
600014; 4; 1
600014; 5; 1
600014; 6; 1
600014; 7; 1
600014; 8; 1
600014; 9; 1
600015; 0; 1
600015; 1; 1
600015; 2; 1
600015; 3; 1
600015; 4; 1
600015; 5; 1
600015; 6; 1
600015; 7; 1
600015; 8; 1
600015; 9; 1
600016; 0; 1
600016; 1; 1
600016; 2; 1
600016; 3; 1
600016; 4; 1
600016; 5; 1
600016; 6; 1
600016; 7; 1
600016; 8; 1
600016; 9; 1
600017; 0; 1
600017; 1; 1
600017; 2; 1
600017; 3; 1
600017; 4; 1
600017; 5; 1
600017; 6; 1
600017; 7; 1
600017; 8; 1
600017; 9; 1
600018; 0; 1
600018; 1; 1
600018; 2; 1
600018; 3; 1
600018; 4; 1
600018; 5; 1
600018; 6; 1
600018; 7; 1
600018; 8; 1
600018; 9; 1
600019; 0; 1
600019; 1; 1
600019; 2; 1
600019; 3; 1
600019; 4; 1
600019; 5; 1
600019; 6; 1
600019; 7; 1
600019; 8; 1
600019; 9; 1
600020; 0; 1
600020; 1; 1
600020; 2; 1
600020; 3; 1
600020; 4; 1
600020; 5; 1
600020; 6; 1
600020; 7; 1
600020; 8; 1
600020; 9; 1
600021; 0; 1
600021; 1; 1
600021; 2; 1
600021; 3; 1
600021; 4; 1
600021; 5; 1
600021; 6; 1
600021; 7; 1
600021; 8; 1
600021; 9; 1
600022; 0; 1
600022; 1; 1
600022; 2; 1
600022; 3; 1
600022; 4; 1
600022; 5; 1
600022; 6; 1
600022; 7; 1
600022; 8; 1
600022; 9; 1
600023; 0; 1
600023; 1; 1
600023; 2; 1
600023; 3; 1
600023; 4; 1
600023; 5; 1
600023; 6; 1
600023; 7; 1
600023; 8; 1
600023; 9; 1
600024; 0; 1
600024; 1; 1
600024; 2; 1
600024; 3; 1
600024; 4; 1
600024; 5; 1
600024; 6; 1
600024; 7; 1
600024; 8; 1
600024; 9; 1
600025; 0; 1
600025; 1; 1
600025; 2; 1
600025; 3; 1
600025; 4; 1
600025; 5; 1
600025; 6; 1
600025; 7; 1
600025; 8; 1
600025; 9; 1
600026; 0; 1
600026; 1; 1
600026; 2; 1
600026; 3; 1
600026; 4; 1
600026; 5; 1
600026; 6; 1
600026; 7; 1
600026; 8; 1
600026; 9; 1
600027; 0; 1
600027; 1; 1
600027; 2; 1
600027; 3; 1
600027; 4; 1
600027; 5; 1
600027; 6; 1
600027; 7; 1
600027; 8; 1
600027; 9; 1
600028; 0; 1
600028; 1; 1
600028; 2; 1
600028; 3; 1
600028; 4; 1
600028; 5; 1
600028; 6; 1
600028; 7; 1
600028; 8; 1
600028; 9; 1
600029; 0; 1
600029; 1; 1
600029; 2; 1
600029; 3; 1
600029; 4; 1
600029; 5; 1
600029; 6; 1
600029; 7; 1
600029; 8; 1
600029; 9; 1
600030; 0; 1
600030; 1; 1
600030; 2; 1
600030; 3; 1
600030; 4; 1
600030; 5; 1
600030; 6; 1
600030; 7; 1
600030; 8; 1
600030; 9; 1
600031; 0; 1
600031; 1; 1
600031; 2; 1
600031; 3; 1
600031; 4; 1
600031; 5; 1
600031; 6; 1
600031; 7; 1
600031; 8; 1
600031; 9; 1
600032; 0; 1
600032; 1; 1
600032; 2; 1
600032; 3; 1
600032; 4; 1
600032; 5; 1
600032; 6; 1
600032; 7; 1
600032; 8; 1
600032; 9; 1
600033; 0; 1
600033; 1; 1
600033; 2; 1
600033; 3; 1
600033; 4; 1
600033; 5; 1
600033; 6; 1
600033; 7; 1
600033; 8; 1
600033; 9; 1
600034; 0; 1
600034; 1; 1
600034; 2; 1
600034; 3; 1
600034; 4; 1
600034; 5; 1
600034; 6; 1
600034; 7; 1
600034; 8; 1
600034; 9; 1
600035; 0; 1
600035; 1; 1
600035; 2; 1
600035; 3; 1
600035; 4; 1
600035; 5; 1
600035; 6; 1
600035; 7; 1
600035; 8; 1
600035; 9; 1
600036; 0; 1
600036; 1; 1
600036; 2; 1
600036; 3; 1
600036; 4; 1
600036; 5; 1
600036; 6; 1
600036; 7; 1
600036; 8; 1
600036; 9; 1
600037; 0; 1
600037; 1; 1
600037; 2; 1
600037; 3; 1
600037; 4; 1
600037; 5; 1
600037; 6; 1
600037; 7; 1
600037; 8; 1
600037; 9; 1
600038; 0; 1
600038; 1; 1
600038; 2; 1
600038; 3; 1
600038; 4; 1
600038; 5; 1
600038; 6; 1
600038; 7; 1
600038; 8; 1
600038; 9; 1
600039; 0; 1
600039; 1; 1
600039; 2; 1
600039; 3; 1
600039; 4; 1
600039; 5; 1
600039; 6; 1
600039; 7; 1
600039; 8; 1
600039; 9; 1
600040; 0; 1
600040; 1; 1
600040; 2; 1
600040; 3; 1
600040; 4; 1
600040; 5; 1
600040; 6; 1
600040; 7; 1
600040; 8; 1
600040; 9; 1
600041; 0; 1
600041; 1; 1
600041; 2; 1
600041; 3; 1
600041; 4; 1
600041; 5; 1
600041; 6; 1
600041; 7; 1
600041; 8; 1
600041; 9; 1
600042; 0; 1
600042; 1; 1
600042; 2; 1
600042; 3; 1
600042; 4; 1
600042; 5; 1
600042; 6; 1
600042; 7; 1
600042; 8; 1
600042; 9; 1
600043; 0; 1
600043; 1; 1
600043; 2; 1
600043; 3; 1
600043; 4; 1
600043; 5; 1
600043; 6; 1
600043; 7; 1
600043; 8; 1
600043; 9; 1
600044; 0; 1
600044; 1; 1
600044; 2; 1
600044; 3; 1
600044; 4; 1
600044; 5; 1
600044; 6; 1
600044; 7; 1
600044; 8; 1
600044; 9; 1
600045; 0; 1
600045; 1; 1
600045; 2; 1
600045; 3; 1
600045; 4; 1
600045; 5; 1
600045; 6; 1
600045; 7; 1
600045; 8; 1
600045; 9; 1
600046; 0; 1
600046; 1; 1
600046; 2; 1
600046; 3; 1
600046; 4; 1
600046; 5; 1
600046; 6; 1
600046; 7; 1
600046; 8; 1
600046; 9; 1
600047; 0; 1
600047; 1; 1
600047; 2; 1
600047; 3; 1
600047; 4; 1
600047; 5; 1
600047; 6; 1
600047; 7; 1
600047; 8; 1
600047; 9; 1
600048; 0; 1
600048; 1; 1
600048; 2; 1
600048; 3; 1
600048; 4; 1
600048; 5; 1
600048; 6; 1
600048; 7; 1
600048; 8; 1
600048; 9; 1
600049; 0; 1
600049; 1; 1
600049; 2; 1
600049; 3; 1
600049; 4; 1
600049; 5; 1
600049; 6; 1
600049; 7; 1
600049; 8; 1
600049; 9; 1
600050; 0; 1
600050; 1; 1
600050; 2; 1
600050; 3; 1
600050; 4; 1
600050; 5; 1
600050; 6; 1
600050; 7; 1
600050; 8; 1
600050; 9; 1
600051; 0; 1
600051; 1; 1
600051; 2; 1
600051; 3; 1
600051; 4; 1
600051; 5; 1
600051; 6; 1
600051; 7; 1
600051; 8; 1
600051; 9; 1
