LocationID; MechanismID; SubMechanismID; CalculationMethod; FORM_StartMethod; FORM_NIterations; FORM_RelaxationFactor; FORM_EpsBeta; FORM_EpsHOH; FORM_EpsZFunc; DS_StartMethod; DS_Min; DS_Max; DS_VarCoefficient; NI_UMin; NI_UMax; NI_NumberSteps
700001; 1; 1; 11; 4; 150; 0.150; 0.005; 0.005; 0.005; 2; 10000; 40000; 0.100; -6; 6; 25
700001; 3; 5; 4; 4; 150; 0.150; 0.005; 0.005; 0.005; 2; 3000; 20000; 0.100; -6; 6; 25
700001; 11; 11; 11; 4; 150; 0.150; 0.005; 0.005; 0.005; 2; 10000; 40000; 0.100; -6; 6; 25
700001; 11; 14; 11; 4; 150; 0.150; 0.005; 0.005; 0.005; 2; 10000; 40000; 0.100; -6; 6; 25
700001; 11; 16; 11; 4; 150; 0.150; 0.005; 0.005; 0.005; 2; 10000; 40000; 0.100; -6; 6; 25
700001; 101; 102; 1; 4; 150; 0.150; 0.005; 0.005; 0.005; 2; 10000; 40000; 0.100; -6; 6; 25
700001; 101; 103; 1; 4; 150; 0.150; 0.005; 0.005; 0.005; 2; 10000; 40000; 0.100; -6; 6; 25
700001; 110; 421; 11; 4; 150; 0.150; 0.005; 0.005; 0.005; 2; 10000; 20000; 0.100; -6; 6; 25
700001; 110; 422; 11; 1; 150; 0.150; 0.005; 0.005; 0.005; 2; 10000; 20000; 0.100; -6; 6; 25
700001; 110; 423; 11; 4; 150; 0.150; 0.005; 0.005; 0.005; 2; 10000; 20000; 0.100; -6; 6; 25
700001; 111; 422; 1; 1; 150; 0.150; 0.005; 0.005; 0.005; 2; 10000; 20000; 0.100; -6; 6; 25
700001; 111; 424; 11; 4; 150; 0.150; 0.005; 0.005; 0.005; 2; 10000; 20000; 0.100; -6; 6; 25
700001; 111; 425; 11; 4; 150; 0.150; 0.005; 0.005; 0.005; 2; 10000; 20000; 0.100; -6; 6; 25
700001; 111; 426; 1; 1; 150; 0.150; 0.005; 0.005; 0.005; 2; 10000; 20000; 0.100; -6; 6; 25
700001; 111; 427; 1; 1; 150; 0.150; 0.005; 0.005; 0.005; 2; 10000; 20000; 0.100; -6; 6; 25
700001; 112; 422; 1; 1; 150; 0.150; 0.005; 0.005; 0.005; 2; 10000; 20000; 0.100; -6; 6; 25
700001; 112; 424; 11; 4; 150; 0.150; 0.005; 0.005; 0.005; 2; 10000; 20000; 0.100; -6; 6; 25
700001; 112; 425; 11; 4; 150; 0.150; 0.005; 0.005; 0.005; 2; 10000; 20000; 0.100; -6; 6; 25
700001; 112; 430; 11; 4; 150; 0.150; 0.005; 0.005; 0.005; 2; 10000; 20000; 0.100; -6; 6; 25
