LocationID; CalculationTypeID; Min; Max
1700020; 0;    2;    4
1700020; 1;   10;   50
1700020; 2;    1;    4
1700020; 5;    2;    4
1700021; 0;    2;    4
1700021; 1;   10;   50
1700021; 2;    1;    4
1700021; 5;    2;    4
1700022; 0;    2;    4
1700022; 1;   10;   50
1700022; 2;    1;    4
1700022; 5;    2;    4
1700023; 0;    2;    4
1700023; 1;   10;   50
1700023; 2;    1;    4
1700023; 5;    2;    4
1700024; 0;    2;    4
1700024; 1;   10;   50
1700024; 2;    1;    4
1700024; 5;    2;    4
1700025; 0;    2;    4
1700025; 1;   10;   50
1700025; 2;    1;    4
1700025; 5;    2;    4
1700026; 0;    2;    4
1700026; 1;   10;   50
1700026; 2;    1;    4
1700026; 5;    2;    4
1700027; 0;    2;    4
1700027; 1;   10;   50
1700027; 2;    1;    4
1700027; 5;    2;    4
1700028; 0;    2;    4
1700028; 1;   10;   50
1700028; 2;    1;    4
1700028; 5;    2;    4
1700029; 0;    2;    4
1700029; 1;   10;   50
1700029; 2;    1;    4
1700029; 5;    2;    4
1700030; 0;    2;    4
1700030; 1;   10;   50
1700030; 2;    1;    4
1700030; 5;    2;    4
1700031; 0;    2;    4
1700031; 1;   10;   50
1700031; 2;    1;    4
1700031; 5;    2;    4
1700032; 0;    2;    4
1700032; 1;   10;   50
1700032; 2;    1;    4
1700032; 5;    2;    4
1700033; 0;    2;    4
1700033; 1;   10;   50
1700033; 2;    1;    4
1700033; 5;    2;    4
1700034; 0;    2;    4
1700034; 1;   10;   50
1700034; 2;    1;    4
1700034; 5;    2;    4
1700035; 0;    2;    4
1700035; 1;   10;   50
1700035; 2;    1;    4
1700035; 5;    2;    4
1700036; 0;    2;    4
1700036; 1;   10;   50
1700036; 2;    1;    4
1700036; 5;    2;    4
1700037; 0;    2;    4
1700037; 1;   10;   50
1700037; 2;    1;    4
1700037; 5;    2;    4
1700038; 0;    2;    4
1700038; 1;   10;   50
1700038; 2;    1;    4
1700038; 5;    2;    4
1700039; 0;    2;    4
1700039; 1;   10;   50
1700039; 2;    1;    4
1700039; 5;    2;    4
1700040; 0;    2;    4
1700040; 1;   10;   50
1700040; 2;    1;    4
1700040; 5;    2;    4
1700041; 0;    2;    4
1700041; 1;   10;   50
1700041; 2;    1;    4
1700041; 5;    2;    4
1700042; 0;    2;    4
1700042; 1;   10;   50
1700042; 2;    1;    4
1700042; 5;    2;    4
1700043; 0;    2;    4
1700043; 1;   10;   50
1700043; 2;    1;    4
1700043; 5;    2;    4
1700044; 0;    2;    4
1700044; 1;   10;   50
1700044; 2;    1;    4
1700044; 5;    2;    4
1700045; 0;    2;    4
1700045; 1;   10;   50
1700045; 2;    1;    4
1700045; 5;    2;    4
1700046; 0;    2;    4
1700046; 1;   10;   50
1700046; 2;    1;    4
1700046; 5;    2;    4
1700047; 0;    2;    4
1700047; 1;   10;   50
1700047; 2;    1;    4
1700047; 5;    2;    4
1700048; 0;    2;    4
1700048; 1;   10;   50
1700048; 2;    1;    4
1700048; 5;    2;    4
1700049; 0;    2;    4
1700049; 1;   10;   50
1700049; 2;    1;    4
1700049; 5;    2;    4
1700050; 0;    2;    4
1700050; 1;   10;   50
1700050; 2;    1;    4
1700050; 5;    2;    4
1700051; 0;    2;    4
1700051; 1;   10;   50
1700051; 2;    1;    4
1700051; 5;    2;    4
1700052; 0;    2;    4
1700052; 1;   10;   50
1700052; 2;    1;    4
1700052; 5;    2;    4
1700053; 0;    2;    4
1700053; 1;   10;   50
1700053; 2;    1;    4
1700053; 5;    2;    4
1700054; 0;    2;    4
1700054; 1;   10;   50
1700054; 2;    1;    4
1700054; 5;    2;    4
1700055; 0;    2;    4
1700055; 1;   10;   50
1700055; 2;    1;    4
1700055; 5;    2;    4
1700056; 0;    2;    4
1700056; 1;   10;   50
1700056; 2;    1;    4
1700056; 5;    2;    4
1700057; 0;    2;    4
1700057; 1;   10;   50
1700057; 2;    1;    4
1700057; 5;    2;    4
1700058; 0;    2;    4
1700058; 1;   10;   50
1700058; 2;    1;    4
1700058; 5;    2;    4
1700059; 0;    2;    4
1700059; 1;   10;   50
1700059; 2;    1;    4
1700059; 5;    2;    4
1700060; 0;    2;    4
1700060; 1;   10;   50
1700060; 2;    1;    4
1700060; 5;    2;    4
1700061; 0;    2;    4
1700061; 1;   10;   50
1700061; 2;    1;    4
1700061; 5;    2;    4
1700062; 0;    2;    4
1700062; 1;   10;   50
1700062; 2;    1;    4
1700062; 5;    2;    4
1700063; 0;    2;    4
1700063; 1;   10;   50
1700063; 2;    1;    4
1700063; 5;    2;    4
1700064; 0;    2;    4
1700064; 1;   10;   50
1700064; 2;    1;    4
1700064; 5;    2;    4
1700065; 0;    2;    4
1700065; 1;   10;   50
1700065; 2;    1;    4
1700065; 5;    2;    4
1700066; 0;    2;    4
1700066; 1;   10;   50
1700066; 2;    1;    4
1700066; 5;    2;    4
1700067; 0;    2;    4
1700067; 1;   10;   50
1700067; 2;    1;    4
1700067; 5;    2;    4
1700068; 0;    2;    4
1700068; 1;   10;   50
1700068; 2;    1;    4
1700068; 5;    2;    4
1700069; 0;    2;    4
1700069; 1;   10;   50
1700069; 2;    1;    4
1700069; 5;    2;    4
1700070; 0;    2;    4
1700070; 1;   10;   50
1700070; 2;    1;    4
1700070; 5;    2;    4
1700071; 0;    2;    4
1700071; 1;   10;   50
1700071; 2;    1;    4
1700071; 5;    2;    4
1700072; 0;    2;    4
1700072; 1;   10;   50
1700072; 2;    1;    4
1700072; 5;    2;    4
1700073; 0;    2;    4
1700073; 1;   10;   50
1700073; 2;    1;    4
1700073; 5;    2;    4
1700074; 0;    2;    4
1700074; 1;   10;   50
1700074; 2;    1;    4
1700074; 5;    2;    4
1700075; 0;    2;    4
1700075; 1;   10;   50
1700075; 2;    1;    4
1700075; 5;    2;    4
1700076; 0;    2;    4
1700076; 1;   10;   50
1700076; 2;    1;    4
1700076; 5;    2;    4
1700077; 0;    2;    4
1700077; 1;   10;   50
1700077; 2;    1;    4
1700077; 5;    2;    4
1700078; 0;    2;    4
1700078; 1;   10;   50
1700078; 2;    1;    4
1700078; 5;    2;    4
1700079; 0;    2;    4
1700079; 1;   10;   50
1700079; 2;    1;    4
1700079; 5;    2;    4
1700080; 0;    2;    4
1700080; 1;   10;   50
1700080; 2;    1;    4
1700080; 5;    2;    4
1700081; 0;    2;    4
1700081; 1;   10;   50
1700081; 2;    1;    4
1700081; 5;    2;    4
1700082; 0;    2;    4
1700082; 1;   10;   50
1700082; 2;    1;    4
1700082; 5;    2;    4
1700083; 0;    2;    4
1700083; 1;   10;   50
1700083; 2;    1;    4
1700083; 5;    2;    4
1700084; 0;    2;    4
1700084; 1;   10;   50
1700084; 2;    1;    4
1700084; 5;    2;    4
1700085; 0;    2;    4
1700085; 1;   10;   50
1700085; 2;    1;    4
1700085; 5;    2;    4
1700086; 0;    2;    4
1700086; 1;   10;   50
1700086; 2;    1;    4
1700086; 5;    2;    4
1700087; 0;    2;    4
1700087; 1;   10;   50
1700087; 2;    1;    4
1700087; 5;    2;    4
1700088; 0;    2;    4
1700088; 1;   10;   50
1700088; 2;    1;    4
1700088; 5;    2;    4
1700089; 0;    2;    4
1700089; 1;   10;   50
1700089; 2;    1;    4
1700089; 5;    2;    4
1700090; 0;    2;    4
1700090; 1;   10;   50
1700090; 2;    1;    4
1700090; 5;    2;    4
1700091; 0;    2;    4
1700091; 1;   10;   50
1700091; 2;    1;    4
1700091; 5;    2;    4
1700092; 0;    2;    4
1700092; 1;   10;   50
1700092; 2;    1;    4
1700092; 5;    2;    4
1700093; 0;    2;    4
1700093; 1;   10;   50
1700093; 2;    1;    4
1700093; 5;    2;    4
1700094; 0;    2;    4
1700094; 1;   10;   50
1700094; 2;    1;    4
1700094; 5;    2;    4
1700095; 0;    2;    4
1700095; 1;   10;   50
1700095; 2;    1;    4
1700095; 5;    2;    4
1700096; 0;    2;    4
1700096; 1;   10;   50
1700096; 2;    1;    4
1700096; 5;    2;    4
1700097; 0;    2;    4
1700097; 1;   10;   50
1700097; 2;    1;    4
1700097; 5;    2;    4
1700098; 0;    2;    4
1700098; 1;   10;   50
1700098; 2;    1;    4
1700098; 5;    2;    4
1700099; 0;    2;    4
1700099; 1;   10;   50
1700099; 2;    1;    4
1700099; 5;    2;    4
1700100; 0;    2;    4
1700100; 1;   10;   50
1700100; 2;    1;    4
1700100; 5;    2;    4
1700101; 0;    2;    4
1700101; 1;   10;   50
1700101; 2;    1;    4
1700101; 5;    2;    4
1700102; 0;    2;    4
1700102; 1;   10;   50
1700102; 2;    1;    4
1700102; 5;    2;    4
1700103; 0;    2;    4
1700103; 1;   10;   50
1700103; 2;    1;    4
1700103; 5;    2;    4
1700104; 0;    2;    4
1700104; 1;   10;   50
1700104; 2;    1;    4
1700104; 5;    2;    4
1700105; 0;    2;    4
1700105; 1;   10;   50
1700105; 2;    1;    4
1700105; 5;    2;    4
1700106; 0;    2;    4
1700106; 1;   10;   50
1700106; 2;    1;    4
1700106; 5;    2;    4
1700107; 0;    2;    4
1700107; 1;   10;   50
1700107; 2;    1;    4
1700107; 5;    2;    4
1700108; 0;    2;    4
1700108; 1;   10;   50
1700108; 2;    1;    4
1700108; 5;    2;    4
1700109; 0;    2;    4
1700109; 1;   10;   50
1700109; 2;    1;    4
1700109; 5;    2;    4
1700110; 0;    2;    4
1700110; 1;   10;   50
1700110; 2;    1;    4
1700110; 5;    2;    4
1700111; 0;    2;    4
1700111; 1;   10;   50
1700111; 2;    1;    4
1700111; 5;    2;    4
1700112; 0;    2;    4
1700112; 1;   10;   50
1700112; 2;    1;    4
1700112; 5;    2;    4
1700113; 0;    2;    4
1700113; 1;   10;   50
1700113; 2;    1;    4
1700113; 5;    2;    4
1700114; 0;    2;    4
1700114; 1;   10;   50
1700114; 2;    1;    4
1700114; 5;    2;    4
1700115; 0;    2;    4
1700115; 1;   10;   50
1700115; 2;    1;    4
1700115; 5;    2;    4
1700116; 0;    2;    4
1700116; 1;   10;   50
1700116; 2;    1;    4
1700116; 5;    2;    4
1700117; 0;    2;    4
1700117; 1;   10;   50
1700117; 2;    1;    4
1700117; 5;    2;    4
1700118; 0;    2;    4
1700118; 1;   10;   50
1700118; 2;    1;    4
1700118; 5;    2;    4
1700119; 0;    2;    4
1700119; 1;   10;   50
1700119; 2;    1;    4
1700119; 5;    2;    4
1700120; 0;    2;    4
1700120; 1;   10;   50
1700120; 2;    1;    4
1700120; 5;    2;    4
1700121; 0;    2;    4
1700121; 1;   10;   50
1700121; 2;    1;    4
1700121; 5;    2;    4
1700122; 0;    2;    4
1700122; 1;   10;   50
1700122; 2;    1;    4
1700122; 5;    2;    4
1700123; 0;    2;    4
1700123; 1;   10;   50
1700123; 2;    1;    4
1700123; 5;    2;    4
1700124; 0;    2;    4
1700124; 1;   10;   50
1700124; 2;    1;    4
1700124; 5;    2;    4
1700125; 0;    2;    4
1700125; 1;   10;   50
1700125; 2;    1;    4
1700125; 5;    2;    4
1700126; 0;    2;    4
1700126; 1;   10;   50
1700126; 2;    1;    4
1700126; 5;    2;    4
1700127; 0;    2;    4
1700127; 1;   10;   50
1700127; 2;    1;    4
1700127; 5;    2;    4
1700128; 0;    2;    4
1700128; 1;   10;   50
1700128; 2;    1;    4
1700128; 5;    2;    4
1700129; 0;    2;    4
1700129; 1;   10;   50
1700129; 2;    1;    4
1700129; 5;    2;    4
1700130; 0;    2;    4
1700130; 1;   10;   50
1700130; 2;    1;    4
1700130; 5;    2;    4
1700131; 0;    2;    4
1700131; 1;   10;   50
1700131; 2;    1;    4
1700131; 5;    2;    4
1700132; 0;    2;    4
1700132; 1;   10;   50
1700132; 2;    1;    4
1700132; 5;    2;    4
1700133; 0;    2;    4
1700133; 1;   10;   50
1700133; 2;    1;    4
1700133; 5;    2;    4
1700134; 0;    2;    4
1700134; 1;   10;   50
1700134; 2;    1;    4
1700134; 5;    2;    4
1700135; 0;    2;    4
1700135; 1;   10;   50
1700135; 2;    1;    4
1700135; 5;    2;    4
1700136; 0;    2;    4
1700136; 1;   10;   50
1700136; 2;    1;    4
1700136; 5;    2;    4
1700137; 0;    2;    4
1700137; 1;   10;   50
1700137; 2;    1;    4
1700137; 5;    2;    4
1700138; 0;    2;    4
1700138; 1;   10;   50
1700138; 2;    1;    4
1700138; 5;    2;    4
1700139; 0;    2;    4
1700139; 1;   10;   50
1700139; 2;    1;    4
1700139; 5;    2;    4
1700140; 0;    2;    4
1700140; 1;   10;   50
1700140; 2;    1;    4
1700140; 5;    2;    4
1700141; 0;    2;    4
1700141; 1;   10;   50
1700141; 2;    1;    4
1700141; 5;    2;    4
1700142; 0;    2;    4
1700142; 1;   10;   50
1700142; 2;    1;    4
1700142; 5;    2;    4
1700143; 0;    2;    4
1700143; 1;   10;   50
1700143; 2;    1;    4
1700143; 5;    2;    4
1700144; 0;    2;    4
1700144; 1;   10;   50
1700144; 2;    1;    4
1700144; 5;    2;    4
1700145; 0;    2;    4
1700145; 1;   10;   50
1700145; 2;    1;    4
1700145; 5;    2;    4
1700146; 0;    2;    4
1700146; 1;   10;   50
1700146; 2;    1;    4
1700146; 5;    2;    4
1700147; 0;    2;    4
1700147; 1;   10;   50
1700147; 2;    1;    4
1700147; 5;    2;    4
1700148; 0;    2;    4
1700148; 1;   10;   50
1700148; 2;    1;    4
1700148; 5;    2;    4
1700149; 0;    2;    4
1700149; 1;   10;   50
1700149; 2;    1;    4
1700149; 5;    2;    4
1700150; 0;    2;    4
1700150; 1;   10;   50
1700150; 2;    1;    4
1700150; 5;    2;    4
1700151; 0;    2;    4
1700151; 1;   10;   50
1700151; 2;    1;    4
1700151; 5;    2;    4
1700152; 0;    2;    4
1700152; 1;   10;   50
1700152; 2;    1;    4
1700152; 5;    2;    4
1700153; 0;    2;    4
1700153; 1;   10;   50
1700153; 2;    1;    4
1700153; 5;    2;    4
1700154; 0;    2;    4
1700154; 1;   10;   50
1700154; 2;    1;    4
1700154; 5;    2;    4
1700155; 0;    2;    4
1700155; 1;   10;   50
1700155; 2;    1;    4
1700155; 5;    2;    4
1700156; 0;    2;    4
1700156; 1;   10;   50
1700156; 2;    1;    4
1700156; 5;    2;    4
1700157; 0;    2;    4
1700157; 1;   10;   50
1700157; 2;    1;    4
1700157; 5;    2;    4
1700158; 0;    2;    4
1700158; 1;   10;   50
1700158; 2;    1;    4
1700158; 5;    2;    4
1700159; 0;    2;    4
1700159; 1;   10;   50
1700159; 2;    1;    4
1700159; 5;    2;    4
1700160; 0;    2;    4
1700160; 1;   10;   50
1700160; 2;    1;    4
1700160; 5;    2;    4
1700161; 0;    2;    4
1700161; 1;   10;   50
1700161; 2;    1;    4
1700161; 5;    2;    4
1700162; 0;    2;    4
1700162; 1;   10;   50
1700162; 2;    1;    4
1700162; 5;    2;    4
1700163; 0;    2;    4
1700163; 1;   10;   50
1700163; 2;    1;    4
1700163; 5;    2;    4
1700164; 0;    2;    4
1700164; 1;   10;   50
1700164; 2;    1;    4
1700164; 5;    2;    4
1700165; 0;    2;    4
1700165; 1;   10;   50
1700165; 2;    1;    4
1700165; 5;    2;    4
1700166; 0;    2;    4
1700166; 1;   10;   50
1700166; 2;    1;    4
1700166; 5;    2;    4
1700167; 0;    2;    4
1700167; 1;   10;   50
1700167; 2;    1;    4
1700167; 5;    2;    4
1700168; 0;    2;    4
1700168; 1;   10;   50
1700168; 2;    1;    4
1700168; 5;    2;    4
1700169; 0;    2;    4
1700169; 1;   10;   50
1700169; 2;    1;    4
1700169; 5;    2;    4
1700170; 0;    2;    4
1700170; 1;   10;   50
1700170; 2;    1;    4
1700170; 5;    2;    4
1700173; 0;    2;    4
1700173; 1;   10;   50
1700173; 2;    1;    4
1700173; 5;    2;    4
1700174; 0;    2;    4
1700174; 1;   10;   50
1700174; 2;    1;    4
1700174; 5;    2;    4
1700175; 0;    2;    4
1700175; 1;   10;   50
1700175; 2;    1;    4
1700175; 5;    2;    4
1700176; 0;    2;    4
1700176; 1;   10;   50
1700176; 2;    1;    4
1700176; 5;    2;    4
1700177; 0;    2;    4
1700177; 1;   10;   50
1700177; 2;    1;    4
1700177; 5;    2;    4
1700178; 0;    2;    4
1700178; 1;   10;   50
1700178; 2;    1;    4
1700178; 5;    2;    4
1700179; 0;    2;    4
1700179; 1;   10;   50
1700179; 2;    1;    4
1700179; 5;    2;    4
1700180; 0;    2;    4
1700180; 1;   10;   50
1700180; 2;    1;    4
1700180; 5;    2;    4
1700181; 0;    2;    4
1700181; 1;   10;   50
1700181; 2;    1;    4
1700181; 5;    2;    4
1700182; 0;    2;    4
1700182; 1;   10;   50
1700182; 2;    1;    4
1700182; 5;    2;    4
1700183; 0;    2;    4
1700183; 1;   10;   50
1700183; 2;    1;    4
1700183; 5;    2;    4
1700184; 0;    2;    4
1700184; 1;   10;   50
1700184; 2;    1;    4
1700184; 5;    2;    4
1700185; 0;    2;    4
1700185; 1;   10;   50
1700185; 2;    1;    4
1700185; 5;    2;    4
1700186; 0;    2;    4
1700186; 1;   10;   50
1700186; 2;    1;    4
1700186; 5;    2;    4
1700187; 0;    2;    4
1700187; 1;   10;   50
1700187; 2;    1;    4
1700187; 5;    2;    4
1700188; 0;    2;    4
1700188; 1;   10;   50
1700188; 2;    1;    4
1700188; 5;    2;    4
1700189; 0;    2;    4
1700189; 1;   10;   50
1700189; 2;    1;    4
1700189; 5;    2;    4
1700190; 0;    2;    4
1700190; 1;   10;   50
1700190; 2;    1;    4
1700190; 5;    2;    4
1700191; 0;    2;    4
1700191; 1;   10;   50
1700191; 2;    1;    4
1700191; 5;    2;    4
1700192; 0;    2;    4
1700192; 1;   10;   50
1700192; 2;    1;    4
1700192; 5;    2;    4
1700193; 0;    2;    4
1700193; 1;   10;   50
1700193; 2;    1;    4
1700193; 5;    2;    4
1700194; 0;    2;    4
1700194; 1;   10;   50
1700194; 2;    1;    4
1700194; 5;    2;    4
1700195; 0;    2;    4
1700195; 1;   10;   50
1700195; 2;    1;    4
1700195; 5;    2;    4
1700196; 0;    2;    4
1700196; 1;   10;   50
1700196; 2;    1;    4
1700196; 5;    2;    4
1700197; 0;    2;    4
1700197; 1;   10;   50
1700197; 2;    1;    4
1700197; 5;    2;    4
1700198; 0;    2;    4
1700198; 1;   10;   50
1700198; 2;    1;    4
1700198; 5;    2;    4
1700199; 0;    2;    4
1700199; 1;   10;   50
1700199; 2;    1;    4
1700199; 5;    2;    4
1700200; 0;    2;    4
1700200; 1;   10;   50
1700200; 2;    1;    4
1700200; 5;    2;    4
1700201; 0;    2;    4
1700201; 1;   10;   50
1700201; 2;    1;    4
1700201; 5;    2;    4
1700202; 0;    2;    4
1700202; 1;   10;   50
1700202; 2;    1;    4
1700202; 5;    2;    4
1700203; 0;    2;    4
1700203; 1;   10;   50
1700203; 2;    1;    4
1700203; 5;    2;    4
1700204; 0;    2;    4
1700204; 1;   10;   50
1700204; 2;    1;    4
1700204; 5;    2;    4
1700205; 0;    2;    4
1700205; 1;   10;   50
1700205; 2;    1;    4
1700205; 5;    2;    4
1700206; 0;    2;    4
1700206; 1;   10;   50
1700206; 2;    1;    4
1700206; 5;    2;    4
1700207; 0;    2;    4
1700207; 1;   10;   50
1700207; 2;    1;    4
1700207; 5;    2;    4
1700208; 0;    2;    4
1700208; 1;   10;   50
1700208; 2;    1;    4
1700208; 5;    2;    4
1700209; 0;    2;    4
1700209; 1;   10;   50
1700209; 2;    1;    4
1700209; 5;    2;    4
1700210; 0;    2;    4
1700210; 1;   10;   50
1700210; 2;    1;    4
1700210; 5;    2;    4
1700211; 0;    2;    4
1700211; 1;   10;   50
1700211; 2;    1;    4
1700211; 5;    2;    4
1700212; 0;    2;    4
1700212; 1;   10;   50
1700212; 2;    1;    4
1700212; 5;    2;    4
1700213; 0;    2;    4
1700213; 1;   10;   50
1700213; 2;    1;    4
1700213; 5;    2;    4
1700214; 0;    2;    4
1700214; 1;   10;   50
1700214; 2;    1;    4
1700214; 5;    2;    4
1700215; 0;    2;    4
1700215; 1;   10;   50
1700215; 2;    1;    4
1700215; 5;    2;    4
1700216; 0;    2;    4
1700216; 1;   10;   50
1700216; 2;    1;    4
1700216; 5;    2;    4
1700217; 0;    2;    4
1700217; 1;   10;   50
1700217; 2;    1;    4
1700217; 5;    2;    4
1700218; 0;    2;    4
1700218; 1;   10;   50
1700218; 2;    1;    4
1700218; 5;    2;    4
1700219; 0;    2;    4
1700219; 1;   10;   50
1700219; 2;    1;    4
1700219; 5;    2;    4
1700220; 0;    2;    4
1700220; 1;   10;   50
1700220; 2;    1;    4
1700220; 5;    2;    4
1700221; 0;    2;    4
1700221; 1;   10;   50
1700221; 2;    1;    4
1700221; 5;    2;    4
1700222; 0;    2;    4
1700222; 1;   10;   50
1700222; 2;    1;    4
1700222; 5;    2;    4
1700223; 0;    2;    4
1700223; 1;   10;   50
1700223; 2;    1;    4
1700223; 5;    2;    4
1700224; 0;    2;    4
1700224; 1;   10;   50
1700224; 2;    1;    4
1700224; 5;    2;    4
1700225; 0;    2;    4
1700225; 1;   10;   50
1700225; 2;    1;    4
1700225; 5;    2;    4
1700226; 0;    2;    4
1700226; 1;   10;   50
1700226; 2;    1;    4
1700226; 5;    2;    4
1700227; 0;    2;    4
1700227; 1;   10;   50
1700227; 2;    1;    4
1700227; 5;    2;    4
1700228; 0;    2;    4
1700228; 1;   10;   50
1700228; 2;    1;    4
1700228; 5;    2;    4
1700229; 0;    2;    4
1700229; 1;   10;   50
1700229; 2;    1;    4
1700229; 5;    2;    4
1700230; 0;    2;    4
1700230; 1;   10;   50
1700230; 2;    1;    4
1700230; 5;    2;    4
1700231; 0;    2;    4
1700231; 1;   10;   50
1700231; 2;    1;    4
1700231; 5;    2;    4
1700232; 0;    2;    4
1700232; 1;   10;   50
1700232; 2;    1;    4
1700232; 5;    2;    4
1700233; 0;    2;    4
1700233; 1;   10;   50
1700233; 2;    1;    4
1700233; 5;    2;    4
1700234; 0;    2;    4
1700234; 1;   10;   50
1700234; 2;    1;    4
1700234; 5;    2;    4
1700235; 0;    2;    4
1700235; 1;   10;   50
1700235; 2;    1;    4
1700235; 5;    2;    4
1700236; 0;    2;    4
1700236; 1;   10;   50
1700236; 2;    1;    4
1700236; 5;    2;    4
1700237; 0;    2;    4
1700237; 1;   10;   50
1700237; 2;    1;    4
1700237; 5;    2;    4
1700238; 0;    2;    4
1700238; 1;   10;   50
1700238; 2;    1;    4
1700238; 5;    2;    4
1700239; 0;    2;    4
1700239; 1;   10;   50
1700239; 2;    1;    4
1700239; 5;    2;    4
1700240; 0;    2;    4
1700240; 1;   10;   50
1700240; 2;    1;    4
1700240; 5;    2;    4
1700241; 0;    2;    4
1700241; 1;   10;   50
1700241; 2;    1;    4
1700241; 5;    2;    4
1700242; 0;    2;    4
1700242; 1;   10;   50
1700242; 2;    1;    4
1700242; 5;    2;    4
1700243; 0;    2;    4
1700243; 1;   10;   50
1700243; 2;    1;    4
1700243; 5;    2;    4
1700244; 0;    2;    4
1700244; 1;   10;   50
1700244; 2;    1;    4
1700244; 5;    2;    4
1700245; 0;    2;    4
1700245; 1;   10;   50
1700245; 2;    1;    4
1700245; 5;    2;    4
1700246; 0;    2;    4
1700246; 1;   10;   50
1700246; 2;    1;    4
1700246; 5;    2;    4
1700247; 0;    2;    4
1700247; 1;   10;   50
1700247; 2;    1;    4
1700247; 5;    2;    4
1700248; 0;    2;    4
1700248; 1;   10;   50
1700248; 2;    1;    4
1700248; 5;    2;    4
1700249; 0;    2;    4
1700249; 1;   10;   50
1700249; 2;    1;    4
1700249; 5;    2;    4
1700250; 0;    2;    4
1700250; 1;   10;   50
1700250; 2;    1;    4
1700250; 5;    2;    4
1700251; 0;    2;    4
1700251; 1;   10;   50
1700251; 2;    1;    4
1700251; 5;    2;    4
1700252; 0;    2;    4
1700252; 1;   10;   50
1700252; 2;    1;    4
1700252; 5;    2;    4
1700253; 0;    2;    4
1700253; 1;   10;   50
1700253; 2;    1;    4
1700253; 5;    2;    4
1700254; 0;    2;    4
1700254; 1;   10;   50
1700254; 2;    1;    4
1700254; 5;    2;    4
1700255; 0;    2;    4
1700255; 1;   10;   50
1700255; 2;    1;    4
1700255; 5;    2;    4
1700256; 0;    2;    4
1700256; 1;   10;   50
1700256; 2;    1;    4
1700256; 5;    2;    4
1700257; 0;    2;    4
1700257; 1;   10;   50
1700257; 2;    1;    4
1700257; 5;    2;    4
1700258; 0;    2;    4
1700258; 1;   10;   50
1700258; 2;    1;    4
1700258; 5;    2;    4
1700259; 0;    2;    4
1700259; 1;   10;   50
1700259; 2;    1;    4
1700259; 5;    2;    4
1700260; 0;    2;    4
1700260; 1;   10;   50
1700260; 2;    1;    4
1700260; 5;    2;    4
1700261; 0;    2;    4
1700261; 1;   10;   50
1700261; 2;    1;    4
1700261; 5;    2;    4
1700262; 0;    2;    4
1700262; 1;   10;   50
1700262; 2;    1;    4
1700262; 5;    2;    4
1700263; 0;    2;    4
1700263; 1;   10;   50
1700263; 2;    1;    4
1700263; 5;    2;    4
1700264; 0;    2;    4
1700264; 1;   10;   50
1700264; 2;    1;    4
1700264; 5;    2;    4
1700265; 0;    2;    4
1700265; 1;   10;   50
1700265; 2;    1;    4
1700265; 5;    2;    4
1700266; 0;    2;    4
1700266; 1;   10;   50
1700266; 2;    1;    4
1700266; 5;    2;    4
1700267; 0;    2;    4
1700267; 1;   10;   50
1700267; 2;    1;    4
1700267; 5;    2;    4
1700268; 0;    2;    4
1700268; 1;   10;   50
1700268; 2;    1;    4
1700268; 5;    2;    4
1700269; 0;    2;    4
1700269; 1;   10;   50
1700269; 2;    1;    4
1700269; 5;    2;    4
1700270; 0;    2;    4
1700270; 1;   10;   50
1700270; 2;    1;    4
1700270; 5;    2;    4
1700271; 0;    2;    4
