LocationID; CalculationTypeID; TimeIntegrationSchemeID
1500001; 0; 1
1500001; 1; 1
1500001; 2; 1
1500001; 3; 1
1500001; 4; 1
1500001; 5; 1
1500001; 6; 1
1500001; 7; 1
1500001; 8; 1
1500001; 9; 1
1500002; 0; 1
1500002; 1; 1
1500002; 2; 1
1500002; 3; 1
1500002; 4; 1
1500002; 5; 1
1500002; 6; 1
1500002; 7; 1
1500002; 8; 1
1500002; 9; 1
1500003; 0; 1
1500003; 1; 1
1500003; 2; 1
1500003; 3; 1
1500003; 4; 1
1500003; 5; 1
1500003; 6; 1
1500003; 7; 1
1500003; 8; 1
1500003; 9; 1
1500004; 0; 1
1500004; 1; 1
1500004; 2; 1
1500004; 3; 1
1500004; 4; 1
1500004; 5; 1
1500004; 6; 1
1500004; 7; 1
1500004; 8; 1
1500004; 9; 1
1500005; 0; 1
1500005; 1; 1
1500005; 2; 1
1500005; 3; 1
1500005; 4; 1
1500005; 5; 1
1500005; 6; 1
1500005; 7; 1
1500005; 8; 1
1500005; 9; 1
1500006; 0; 1
1500006; 1; 1
1500006; 2; 1
1500006; 3; 1
1500006; 4; 1
1500006; 5; 1
1500006; 6; 1
1500006; 7; 1
1500006; 8; 1
1500006; 9; 1
1500007; 0; 1
1500007; 1; 1
1500007; 2; 1
1500007; 3; 1
1500007; 4; 1
1500007; 5; 1
1500007; 6; 1
1500007; 7; 1
1500007; 8; 1
1500007; 9; 1
1500008; 0; 1
1500008; 1; 1
1500008; 2; 1
1500008; 3; 1
1500008; 4; 1
1500008; 5; 1
1500008; 6; 1
1500008; 7; 1
1500008; 8; 1
1500008; 9; 1
1500009; 0; 1
1500009; 1; 1
1500009; 2; 1
1500009; 3; 1
1500009; 4; 1
1500009; 5; 1
1500009; 6; 1
1500009; 7; 1
1500009; 8; 1
1500009; 9; 1
1500010; 0; 1
1500010; 1; 1
1500010; 2; 1
1500010; 3; 1
1500010; 4; 1
1500010; 5; 1
1500010; 6; 1
1500010; 7; 1
1500010; 8; 1
1500010; 9; 1
1500011; 0; 1
1500011; 1; 1
1500011; 2; 1
1500011; 3; 1
1500011; 4; 1
1500011; 5; 1
1500011; 6; 1
1500011; 7; 1
1500011; 8; 1
1500011; 9; 1
1500012; 0; 1
1500012; 1; 1
1500012; 2; 1
1500012; 3; 1
1500012; 4; 1
1500012; 5; 1
1500012; 6; 1
1500012; 7; 1
1500012; 8; 1
1500012; 9; 1
1500013; 0; 1
1500013; 1; 1
1500013; 2; 1
1500013; 3; 1
1500013; 4; 1
1500013; 5; 1
1500013; 6; 1
1500013; 7; 1
1500013; 8; 1
1500013; 9; 1
1500014; 0; 1
1500014; 1; 1
1500014; 2; 1
1500014; 3; 1
1500014; 4; 1
1500014; 5; 1
1500014; 6; 1
1500014; 7; 1
1500014; 8; 1
1500014; 9; 1
1500015; 0; 1
1500015; 1; 1
1500015; 2; 1
1500015; 3; 1
1500015; 4; 1
1500015; 5; 1
1500015; 6; 1
1500015; 7; 1
1500015; 8; 1
1500015; 9; 1
1500016; 0; 1
1500016; 1; 1
1500016; 2; 1
1500016; 3; 1
1500016; 4; 1
1500016; 5; 1
1500016; 6; 1
1500016; 7; 1
1500016; 8; 1
1500016; 9; 1
1500017; 0; 1
1500017; 1; 1
1500017; 2; 1
1500017; 3; 1
1500017; 4; 1
1500017; 5; 1
1500017; 6; 1
1500017; 7; 1
1500017; 8; 1
1500017; 9; 1
1500018; 0; 1
1500018; 1; 1
1500018; 2; 1
1500018; 3; 1
1500018; 4; 1
1500018; 5; 1
1500018; 6; 1
1500018; 7; 1
1500018; 8; 1
1500018; 9; 1
1500019; 0; 1
1500019; 1; 1
1500019; 2; 1
1500019; 3; 1
1500019; 4; 1
1500019; 5; 1
1500019; 6; 1
1500019; 7; 1
1500019; 8; 1
1500019; 9; 1
1500020; 0; 1
1500020; 1; 1
1500020; 2; 1
1500020; 3; 1
1500020; 4; 1
1500020; 5; 1
1500020; 6; 1
1500020; 7; 1
1500020; 8; 1
1500020; 9; 1
1500021; 0; 1
1500021; 1; 1
1500021; 2; 1
1500021; 3; 1
1500021; 4; 1
1500021; 5; 1
