LocationID; CalculationTypeID; TimeIntegrationSchemeID
900001; 0; 1
900001; 1; 1
900001; 2; 1
900001; 3; 1
900001; 4; 1
900001; 5; 1
900001; 6; 1
900001; 7; 1
900001; 8; 1
900001; 9; 1
900002; 0; 1
900002; 1; 1
900002; 2; 1
900002; 3; 1
900002; 4; 1
900002; 5; 1
900002; 6; 1
900002; 7; 1
900002; 8; 1
900002; 9; 1
900003; 0; 1
900003; 1; 1
900003; 2; 1
900003; 3; 1
900003; 4; 1
900003; 5; 1
900003; 6; 1
900003; 7; 1
900003; 8; 1
900003; 9; 1
900004; 0; 1
900004; 1; 1
900004; 2; 1
900004; 3; 1
900004; 4; 1
900004; 5; 1
900004; 6; 1
900004; 7; 1
900004; 8; 1
900004; 9; 1
900005; 0; 1
900005; 1; 1
900005; 2; 1
900005; 3; 1
900005; 4; 1
900005; 5; 1
900005; 6; 1
900005; 7; 1
900005; 8; 1
900005; 9; 1
900006; 0; 1
900006; 1; 1
900006; 2; 1
900006; 3; 1
900006; 4; 1
900006; 5; 1
900006; 6; 1
900006; 7; 1
900006; 8; 1
900006; 9; 1
900007; 0; 1
900007; 1; 1
900007; 2; 1
900007; 3; 1
900007; 4; 1
900007; 5; 1
900007; 6; 1
900007; 7; 1
900007; 8; 1
900007; 9; 1
900008; 0; 1
900008; 1; 1
900008; 2; 1
900008; 3; 1
900008; 4; 1
900008; 5; 1
900008; 6; 1
900008; 7; 1
900008; 8; 1
900008; 9; 1
900009; 0; 1
900009; 1; 1
900009; 2; 1
900009; 3; 1
900009; 4; 1
900009; 5; 1
900009; 6; 1
900009; 7; 1
900009; 8; 1
900009; 9; 1
900010; 0; 1
900010; 1; 1
900010; 2; 1
900010; 3; 1
900010; 4; 1
900010; 5; 1
900010; 6; 1
900010; 7; 1
900010; 8; 1
900010; 9; 1
900011; 0; 1
900011; 1; 1
900011; 2; 1
900011; 3; 1
900011; 4; 1
900011; 5; 1
900011; 6; 1
900011; 7; 1
900011; 8; 1
900011; 9; 1
900012; 0; 1
900012; 1; 1
900012; 2; 1
900012; 3; 1
900012; 4; 1
900012; 5; 1
900012; 6; 1
900012; 7; 1
900012; 8; 1
900012; 9; 1
900013; 0; 1
900013; 1; 1
900013; 2; 1
900013; 3; 1
900013; 4; 1
900013; 5; 1
900013; 6; 1
900013; 7; 1
900013; 8; 1
900013; 9; 1
900014; 0; 1
900014; 1; 1
900014; 2; 1
900014; 3; 1
900014; 4; 1
900014; 5; 1
900014; 6; 1
900014; 7; 1
900014; 8; 1
900014; 9; 1
900015; 0; 1
900015; 1; 1
900015; 2; 1
900015; 3; 1
900015; 4; 1
900015; 5; 1
900015; 6; 1
900015; 7; 1
900015; 8; 1
900015; 9; 1
900016; 0; 1
900016; 1; 1
900016; 2; 1
900016; 3; 1
900016; 4; 1
900016; 5; 1
900016; 6; 1
900016; 7; 1
900016; 8; 1
900016; 9; 1
900017; 0; 1
900017; 1; 1
900017; 2; 1
900017; 3; 1
900017; 4; 1
900017; 5; 1
900017; 6; 1
900017; 7; 1
900017; 8; 1
900017; 9; 1
900018; 0; 1
900018; 1; 1
900018; 2; 1
900018; 3; 1
900018; 4; 1
900018; 5; 1
900018; 6; 1
900018; 7; 1
900018; 8; 1
900018; 9; 1
900019; 0; 1
900019; 1; 1
900019; 2; 1
900019; 3; 1
900019; 4; 1
900019; 5; 1
900019; 6; 1
900019; 7; 1
900019; 8; 1
900019; 9; 1
900020; 0; 1
900020; 1; 1
900020; 2; 1
900020; 3; 1
900020; 4; 1
900020; 5; 1
900020; 6; 1
900020; 7; 1
900020; 8; 1
900020; 9; 1
900021; 0; 1
900021; 1; 1
900021; 2; 1
900021; 3; 1
900021; 4; 1
900021; 5; 1
900021; 6; 1
900021; 7; 1
900021; 8; 1
900021; 9; 1
900022; 0; 1
900022; 1; 1
900022; 2; 1
900022; 3; 1
900022; 4; 1
900022; 5; 1
900022; 6; 1
900022; 7; 1
900022; 8; 1
900022; 9; 1
900023; 0; 1
900023; 1; 1
900023; 2; 1
900023; 3; 1
900023; 4; 1
900023; 5; 1
900023; 6; 1
900023; 7; 1
900023; 8; 1
900023; 9; 1
900024; 0; 1
900024; 1; 1
900024; 2; 1
900024; 3; 1
900024; 4; 1
900024; 5; 1
900024; 6; 1
900024; 7; 1
900024; 8; 1
900024; 9; 1
900025; 0; 1
900025; 1; 1
900025; 2; 1
900025; 3; 1
900025; 4; 1
900025; 5; 1
900025; 6; 1
900025; 7; 1
900025; 8; 1
900025; 9; 1
900026; 0; 1
900026; 1; 1
900026; 2; 1
900026; 3; 1
900026; 4; 1
900026; 5; 1
900026; 6; 1
900026; 7; 1
900026; 8; 1
900026; 9; 1
900027; 0; 1
900027; 1; 1
900027; 2; 1
900027; 3; 1
900027; 4; 1
900027; 5; 1
900027; 6; 1
900027; 7; 1
900027; 8; 1
900027; 9; 1
900028; 0; 1
900028; 1; 1
900028; 2; 1
900028; 3; 1
900028; 4; 1
900028; 5; 1
900028; 6; 1
900028; 7; 1
900028; 8; 1
900028; 9; 1
900029; 0; 1
900029; 1; 1
900029; 2; 1
900029; 3; 1
900029; 4; 1
900029; 5; 1
900029; 6; 1
900029; 7; 1
900029; 8; 1
900029; 9; 1
900030; 0; 1
900030; 1; 1
900030; 2; 1
900030; 3; 1
900030; 4; 1
900030; 5; 1
900030; 6; 1
900030; 7; 1
900030; 8; 1
900030; 9; 1
900031; 0; 1
900031; 1; 1
900031; 2; 1
900031; 3; 1
900031; 4; 1
900031; 5; 1
900031; 6; 1
900031; 7; 1
900031; 8; 1
900031; 9; 1
900032; 0; 1
900032; 1; 1
900032; 2; 1
900032; 3; 1
900032; 4; 1
900032; 5; 1
900032; 6; 1
900032; 7; 1
900032; 8; 1
900032; 9; 1
900033; 0; 1
900033; 1; 1
900033; 2; 1
900033; 3; 1
900033; 4; 1
900033; 5; 1
900033; 6; 1
900033; 7; 1
900033; 8; 1
900033; 9; 1
900034; 0; 1
900034; 1; 1
900034; 2; 1
900034; 3; 1
900034; 4; 1
900034; 5; 1
900034; 6; 1
900034; 7; 1
900034; 8; 1
900034; 9; 1
900035; 0; 1
900035; 1; 1
900035; 2; 1
900035; 3; 1
900035; 4; 1
900035; 5; 1
900035; 6; 1
900035; 7; 1
900035; 8; 1
900035; 9; 1
900036; 0; 1
900036; 1; 1
900036; 2; 1
900036; 3; 1
900036; 4; 1
900036; 5; 1
900036; 6; 1
900036; 7; 1
900036; 8; 1
900036; 9; 1
900037; 0; 1
900037; 1; 1
900037; 2; 1
900037; 3; 1
900037; 4; 1
900037; 5; 1
900037; 6; 1
900037; 7; 1
900037; 8; 1
900037; 9; 1
900038; 0; 1
900038; 1; 1
900038; 2; 1
900038; 3; 1
900038; 4; 1
900038; 5; 1
900038; 6; 1
900038; 7; 1
900038; 8; 1
900038; 9; 1
900039; 0; 1
900039; 1; 1
900039; 2; 1
900039; 3; 1
900039; 4; 1
900039; 5; 1
900039; 6; 1
900039; 7; 1
900039; 8; 1
900039; 9; 1
900040; 0; 1
900040; 1; 1
900040; 2; 1
900040; 3; 1
900040; 4; 1
900040; 5; 1
900040; 6; 1
900040; 7; 1
900040; 8; 1
900040; 9; 1
900041; 0; 1
900041; 1; 1
900041; 2; 1
900041; 3; 1
900041; 4; 1
900041; 5; 1
900041; 6; 1
900041; 7; 1
900041; 8; 1
900041; 9; 1
900042; 0; 1
900042; 1; 1
900042; 2; 1
900042; 3; 1
900042; 4; 1
900042; 5; 1
900042; 6; 1
900042; 7; 1
900042; 8; 1
900042; 9; 1
900043; 0; 1
900043; 1; 1
900043; 2; 1
900043; 3; 1
900043; 4; 1
900043; 5; 1
900043; 6; 1
900043; 7; 1
900043; 8; 1
900043; 9; 1
900044; 0; 1
900044; 1; 1
900044; 2; 1
900044; 3; 1
900044; 4; 1
900044; 5; 1
900044; 6; 1
900044; 7; 1
900044; 8; 1
900044; 9; 1
900045; 0; 1
900045; 1; 1
900045; 2; 1
