LocationID; CalculationTypeID; Min; Max
400001; 0;    2;    4
400001; 1;   10;   50
400001; 2;    1;    4
400001; 5;    2;    4
400002; 0;    2;    4
400002; 1;   10;   50
400002; 2;    1;    4
400002; 5;    2;    4
400003; 0;    2;    4
400003; 1;   10;   50
400003; 2;    1;    4
400003; 5;    2;    4
400004; 0;    2;    4
400004; 1;   10;   50
400004; 2;    1;    4
400004; 5;    2;    4
400005; 0;    2;    4
400005; 1;   10;   50
400005; 2;    1;    4
400005; 5;    2;    4
400006; 0;    2;    4
400006; 1;   10;   50
400006; 2;    1;    4
400006; 5;    2;    4
400007; 0;    2;    4
400007; 1;   10;   50
400007; 2;    1;    4
400007; 5;    2;    4
400008; 0;    2;    4
400008; 1;   10;   50
400008; 2;    1;    4
400008; 5;    2;    4
400009; 0;    2;    4
400009; 1;   10;   50
400009; 2;    1;    4
400009; 5;    2;    4
400010; 0;    2;    4
400010; 1;   10;   50
400010; 2;    1;    4
400010; 5;    2;    4
400011; 0;    2;    4
400011; 1;   10;   50
400011; 2;    1;    4
400011; 5;    2;    4
400012; 0;    2;    4
400012; 1;   10;   50
400012; 2;    1;    4
400012; 5;    2;    4
400013; 0;    2;    4
400013; 1;   10;   50
400013; 2;    1;    4
400013; 5;    2;    4
400014; 0;    2;    4
400014; 1;   10;   50
400014; 2;    1;    4
400014; 5;    2;    4
400015; 0;    2;    4
400015; 1;   10;   50
400015; 2;    1;    4
400015; 5;    2;    4
400016; 0;    2;    4
400016; 1;   10;   50
400016; 2;    1;    4
400016; 5;    2;    4
400017; 0;    2;    4
400017; 1;   10;   50
400017; 2;    1;    4
400017; 5;    2;    4
400018; 0;    2;    4
400018; 1;   10;   50
400018; 2;    1;    4
400018; 5;    2;    4
400019; 0;    2;    4
400019; 1;   10;   50
400019; 2;    1;    4
400019; 5;    2;    4
400020; 0;    2;    4
400020; 1;   10;   50
400020; 2;    1;    4
400020; 5;    2;    4
400021; 0;    2;    4
400021; 1;   10;   50
400021; 2;    1;    4
400021; 5;    2;    4
400022; 0;    2;    4
400022; 1;   10;   50
400022; 2;    1;    4
400022; 5;    2;    4
400023; 0;    2;    4
400023; 1;   10;   50
400023; 2;    1;    4
400023; 5;    2;    4
400024; 0;    2;    4
400024; 1;   10;   50
400024; 2;    1;    4
400024; 5;    2;    4
400025; 0;    2;    4
400025; 1;   10;   50
400025; 2;    1;    4
400025; 5;    2;    4
400026; 0;    2;    4
400026; 1;   10;   50
400026; 2;    1;    4
400026; 5;    2;    4
400027; 0;    2;    4
400027; 1;   10;   50
400027; 2;    1;    4
400027; 5;    2;    4
400028; 0;    2;    4
400028; 1;   10;   50
400028; 2;    1;    4
400028; 5;    2;    4
400029; 0;    2;    4
400029; 1;   10;   50
400029; 2;    1;    4
400029; 5;    2;    4
400030; 0;    2;    4
400030; 1;   10;   50
400030; 2;    1;    4
400030; 5;    2;    4
400031; 0;    2;    4
400031; 1;   10;   50
400031; 2;    1;    4
400031; 5;    2;    4
400032; 0;    2;    4
