LocationID; CalculationTypeID; Min; Max
100084; 2;    1;    4
100084; 5;    2;    4
100085; 0;    2;    4
100085; 1;   10;   50
100085; 2;    1;    4
100085; 5;    2;    4
100086; 0;    2;    4
100086; 1;   10;   50
100086; 2;    1;    4
100086; 5;    2;    4
100087; 0;    2;    4
100087; 1;   10;   50
100087; 2;    1;    4
100087; 5;    2;    4
100088; 0;    2;    4
100088; 1;   10;   50
100088; 2;    1;    4
100088; 5;    2;    4
100089; 0;    2;    4
100089; 1;   10;   50
100089; 2;    1;    4
100089; 5;    2;    4
100090; 0;    2;    4
100090; 1;   10;   50
100090; 2;    1;    4
100090; 5;    2;    4
100091; 0;    2;    4
100091; 1;   10;   50
100091; 2;    1;    4
100091; 5;    2;    4
100092; 0;    2;    4
100092; 1;   10;   50
100092; 2;    1;    4
100092; 5;    2;    4
100093; 0;    2;    4
100093; 1;   10;   50
100093; 2;    1;    4
100093; 5;    2;    4
100094; 0;    2;    4
100094; 1;   10;   50
100094; 2;    1;    4
100094; 5;    2;    4
100095; 0;    2;    4
100095; 1;   10;   50
100095; 2;    1;    4
100095; 5;    2;    4
100096; 0;    2;    4
100096; 1;   10;   50
100096; 2;    1;    4
100096; 5;    2;    4
100097; 0;    2;    4
100097; 1;   10;   50
100097; 2;    1;    4
100097; 5;    2;    4
100098; 0;    2;    4
100098; 1;   10;   50
100098; 2;    1;    4
100098; 5;    2;    4
100099; 0;    2;    4
100099; 1;   10;   50
100099; 2;    1;    4
100099; 5;    2;    4
100100; 0;    2;    4
100100; 1;   10;   50
100100; 2;    1;    4
100100; 5;    2;    4
100101; 0;    2;    4
100101; 1;   10;   50
100101; 2;    1;    4
100101; 5;    2;    4
100102; 0;    2;    4
100102; 1;   10;   50
100102; 2;    1;    4
100102; 5;    2;    4
100103; 0;    2;    4
100103; 1;   10;   50
100103; 2;    1;    4
100103; 5;    2;    4
100104; 0;    2;    4
100104; 1;   10;   50
100104; 2;    1;    4
100104; 5;    2;    4
100105; 0;    2;    4
100105; 1;   10;   50
100105; 2;    1;    4
100105; 5;    2;    4
100106; 0;    2;    4
100106; 1;   10;   50
100106; 2;    1;    4
100106; 5;    2;    4
100107; 0;    2;    4
100107; 1;   10;   50
100107; 2;    1;    4
100107; 5;    2;    4
100108; 0;    2;    4
100108; 1;   10;   50
100108; 2;    1;    4
100108; 5;    2;    4
100109; 0;    2;    4
100109; 1;   10;   50
100109; 2;    1;    4
100109; 5;    2;    4
100110; 0;    2;    4
100110; 1;   10;   50
100110; 2;    1;    4
100110; 5;    2;    4
100111; 0;    2;    4
100111; 1;   10;   50
100111; 2;    1;    4
100111; 5;    2;    4
100112; 0;    2;    4
100112; 1;   10;   50
100112; 2;    1;    4
100112; 5;    2;    4
100113; 0;    2;    4
100113; 1;   10;   50
100113; 2;    1;    4
100113; 5;    2;    4
100114; 0;    2;    4
100114; 1;   10;   50
100114; 2;    1;    4
100114; 5;    2;    4
100115; 0;    2;    4
100115; 1;   10;   50
100115; 2;    1;    4
100115; 5;    2;    4
100116; 0;    2;    4
100116; 1;   10;   50
100116; 2;    1;    4
100116; 5;    2;    4
100117; 0;    2;    4
100117; 1;   10;   50
100117; 2;    1;    4
100117; 5;    2;    4
100118; 0;    2;    4
100118; 1;   10;   50
100118; 2;    1;    4
100118; 5;    2;    4
100119; 0;    2;    4
100119; 1;   10;   50
100119; 2;    1;    4
100119; 5;    2;    4
100120; 0;    2;    4
100120; 1;   10;   50
100120; 2;    1;    4
100120; 5;    2;    4
100121; 0;    2;    4
100121; 1;   10;   50
100121; 2;    1;    4
100121; 5;    2;    4
100122; 0;    2;    4
100122; 1;   10;   50
100122; 2;    1;    4
100122; 5;    2;    4
100123; 0;    2;    4
100123; 1;   10;   50
100123; 2;    1;    4
100123; 5;    2;    4
100124; 0;    2;    4
100124; 1;   10;   50
100124; 2;    1;    4
100124; 5;    2;    4
100125; 0;    2;    4
100125; 1;   10;   50
100125; 2;    1;    4
100125; 5;    2;    4
100126; 0;    2;    4
100126; 1;   10;   50
100126; 2;    1;    4
100126; 5;    2;    4
100127; 0;    2;    4
100127; 1;   10;   50
100127; 2;    1;    4
100127; 5;    2;    4
100128; 0;    2;    4
100128; 1;   10;   50
100128; 2;    1;    4
100128; 5;    2;    4
100129; 0;    2;    4
100129; 1;   10;   50
100129; 2;    1;    4
100129; 5;    2;    4
100130; 0;    2;    4
100130; 1;   10;   50
100130; 2;    1;    4
100130; 5;    2;    4
100131; 0;    2;    4
100131; 1;   10;   50
100131; 2;    1;    4
100131; 5;    2;    4
100132; 0;    2;    4
100132; 1;   10;   50
100132; 2;    1;    4
100132; 5;    2;    4
100133; 0;    2;    4
100133; 1;   10;   50
100133; 2;    1;    4
100133; 5;    2;    4
100134; 0;    2;    4
100134; 1;   10;   50
100134; 2;    1;    4
100134; 5;    2;    4
100135; 0;    2;    4
100135; 1;   10;   50
100135; 2;    1;    4
100135; 5;    2;    4
100136; 0;    2;    4
100136; 1;   10;   50
100136; 2;    1;    4
100136; 5;    2;    4
100137; 0;    2;    4
100137; 1;   10;   50
100137; 2;    1;    4
100137; 5;    2;    4
100138; 0;    2;    4
100138; 1;   10;   50
100138; 2;    1;    4
100138; 5;    2;    4
100139; 0;    2;    4
100139; 1;   10;   50
100139; 2;    1;    4
100139; 5;    2;    4
100140; 0;    2;    4
100140; 1;   10;   50
100140; 2;    1;    4
100140; 5;    2;    4
100141; 0;    2;    4
100141; 1;   10;   50
100141; 2;    1;    4
100141; 5;    2;    4
100142; 0;    2;    4
100142; 1;   10;   50
100142; 2;    1;    4
100142; 5;    2;    4
100143; 0;    2;    4
100143; 1;   10;   50
100143; 2;    1;    4
100143; 5;    2;    4
100144; 0;    2;    4
100144; 1;   10;   50
100144; 2;    1;    4
100144; 5;    2;    4
100145; 0;    2;    4
100145; 1;   10;   50
100145; 2;    1;    4
100145; 5;    2;    4
100146; 0;    2;    4
100146; 1;   10;   50
100146; 2;    1;    4
100146; 5;    2;    4
100147; 0;    2;    4
100147; 1;   10;   50
100147; 2;    1;    4
100147; 5;    2;    4
100148; 0;    2;    4
100148; 1;   10;   50
100148; 2;    1;    4
100148; 5;    2;    4
100149; 0;    2;    4
100149; 1;   10;   50
100149; 2;    1;    4
100149; 5;    2;    4
100150; 0;    2;    4
100150; 1;   10;   50
100150; 2;    1;    4
100150; 5;    2;    4
100151; 0;    2;    4
100151; 1;   10;   50
100151; 2;    1;    4
100151; 5;    2;    4
100152; 0;    2;    4
100152; 1;   10;   50
100152; 2;    1;    4
100152; 5;    2;    4
100153; 0;    2;    4
100153; 1;   10;   50
100153; 2;    1;    4
100153; 5;    2;    4
100154; 0;    2;    4
100154; 1;   10;   50
100154; 2;    1;    4
100154; 5;    2;    4
100155; 0;    2;    4
100155; 1;   10;   50
100155; 2;    1;    4
100155; 5;    2;    4
100156; 0;    2;    4
100156; 1;   10;   50
100156; 2;    1;    4
100156; 5;    2;    4
100157; 0;    2;    4
100157; 1;   10;   50
100157; 2;    1;    4
100157; 5;    2;    4
100158; 0;    2;    4
100158; 1;   10;   50
100158; 2;    1;    4
100158; 5;    2;    4
100159; 0;    2;    4
100159; 1;   10;   50
100159; 2;    1;    4
100159; 5;    2;    4
100160; 0;    2;    4
100160; 1;   10;   50
100160; 2;    1;    4
100160; 5;    2;    4
100161; 0;    2;    4
100161; 1;   10;   50
100161; 2;    1;    4
100161; 5;    2;    4
100162; 0;    2;    4
100162; 1;   10;   50
100162; 2;    1;    4
100162; 5;    2;    4
100163; 0;    2;    4
100163; 1;   10;   50
100163; 2;    1;    4
100163; 5;    2;    4
100164; 0;    2;    4
100164; 1;   10;   50
100164; 2;    1;    4
100164; 5;    2;    4
100165; 0;    2;    4
100165; 1;   10;   50
100165; 2;    1;    4
100165; 5;    2;    4
100166; 0;    2;    4
100166; 1;   10;   50
100166; 2;    1;    4
100166; 5;    2;    4
100167; 0;    2;    4
100167; 1;   10;   50
100167; 2;    1;    4
100167; 5;    2;    4
100168; 0;    2;    4
100168; 1;   10;   50
100168; 2;    1;    4
100168; 5;    2;    4
100169; 0;    2;    4
100169; 1;   10;   50
100169; 2;    1;    4
100169; 5;    2;    4
100170; 0;    2;    4
100170; 1;   10;   50
100170; 2;    1;    4
100170; 5;    2;    4
100171; 0;    2;    4
100171; 1;   10;   50
100171; 2;    1;    4
100171; 5;    2;    4
100172; 0;    2;    4
100172; 1;   10;   50
100172; 2;    1;    4
100172; 5;    2;    4
100173; 0;    2;    4
100173; 1;   10;   50
100173; 2;    1;    4
100173; 5;    2;    4
100174; 0;    2;    4
100174; 1;   10;   50
100174; 2;    1;    4
100174; 5;    2;    4
100175; 0;    2;    4
100175; 1;   10;   50
100175; 2;    1;    4
100175; 5;    2;    4
100176; 0;    2;    4
100176; 1;   10;   50
100176; 2;    1;    4
100176; 5;    2;    4
100177; 0;    2;    4
100177; 1;   10;   50
100177; 2;    1;    4
100177; 5;    2;    4
100178; 0;    2;    4
100178; 1;   10;   50
100178; 2;    1;    4
100178; 5;    2;    4
100179; 0;    2;    4
100179; 1;   10;   50
100179; 2;    1;    4
100179; 5;    2;    4
100180; 0;    2;    4
100180; 1;   10;   50
100180; 2;    1;    4
100180; 5;    2;    4
100181; 0;    2;    4
100181; 1;   10;   50
100181; 2;    1;    4
100181; 5;    2;    4
100182; 0;    2;    4
100182; 1;   10;   50
100182; 2;    1;    4
100182; 5;    2;    4
100183; 0;    2;    4
100183; 1;   10;   50
100183; 2;    1;    4
100183; 5;    2;    4
100184; 0;    2;    4
100184; 1;   10;   50
100184; 2;    1;    4
100184; 5;    2;    4
100185; 0;    2;    4
100185; 1;   10;   50
100185; 2;    1;    4
100185; 5;    2;    4
100186; 0;    2;    4
100186; 1;   10;   50
100186; 2;    1;    4
100186; 5;    2;    4
100187; 0;    2;    4
100187; 1;   10;   50
100187; 2;    1;    4
100187; 5;    2;    4
100188; 0;    2;    4
100188; 1;   10;   50
100188; 2;    1;    4
100188; 5;    2;    4
100189; 0;    2;    4
100189; 1;   10;   50
100189; 2;    1;    4
100189; 5;    2;    4
100190; 0;    2;    4
100190; 1;   10;   50
100190; 2;    1;    4
100190; 5;    2;    4
100191; 0;    2;    4
100191; 1;   10;   50
100191; 2;    1;    4
100191; 5;    2;    4
100192; 0;    2;    4
100192; 1;   10;   50
100192; 2;    1;    4
100192; 5;    2;    4
100193; 0;    2;    4
100193; 1;   10;   50
100193; 2;    1;    4
100193; 5;    2;    4
100194; 0;    2;    4
100194; 1;   10;   50
100194; 2;    1;    4
100194; 5;    2;    4
100195; 0;    2;    4
100195; 1;   10;   50
100195; 2;    1;    4
100195; 5;    2;    4
100196; 0;    2;    4
100196; 1;   10;   50
100196; 2;    1;    4
100196; 5;    2;    4
100197; 0;    2;    4
100197; 1;   10;   50
100197; 2;    1;    4
100197; 5;    2;    4
100198; 0;    2;    4
100198; 1;   10;   50
100198; 2;    1;    4
100198; 5;    2;    4
100199; 0;    2;    4
100199; 1;   10;   50
100199; 2;    1;    4
100199; 5;    2;    4
100200; 0;    2;    4
100200; 1;   10;   50
100200; 2;    1;    4
100200; 5;    2;    4
100201; 0;    2;    4
100201; 1;   10;   50
100201; 2;    1;    4
100201; 5;    2;    4
100202; 0;    2;    4
100202; 1;   10;   50
100202; 2;    1;    4
100202; 5;    2;    4
100203; 0;    2;    4
100203; 1;   10;   50
100203; 2;    1;    4
100203; 5;    2;    4
100204; 0;    2;    4
100204; 1;   10;   50
100204; 2;    1;    4
100204; 5;    2;    4
100205; 0;    2;    4
100205; 1;   10;   50
100205; 2;    1;    4
100205; 5;    2;    4
100206; 0;    2;    4
100206; 1;   10;   50
100206; 2;    1;    4
100206; 5;    2;    4
100207; 0;    2;    4
100207; 1;   10;   50
100207; 2;    1;    4
100207; 5;    2;    4
100208; 0;    2;    4
100208; 1;   10;   50
100208; 2;    1;    4
100208; 5;    2;    4
100209; 0;    2;    4
100209; 1;   10;   50
100209; 2;    1;    4
100209; 5;    2;    4
100210; 0;    2;    4
100210; 1;   10;   50
100210; 2;    1;    4
100210; 5;    2;    4
100211; 0;    2;    4
100211; 1;   10;   50
100211; 2;    1;    4
100211; 5;    2;    4
100212; 0;    2;    4
100212; 1;   10;   50
100212; 2;    1;    4
100212; 5;    2;    4
100213; 0;    2;    4
100213; 1;   10;   50
100213; 2;    1;    4
100213; 5;    2;    4
100214; 0;    2;    4
100214; 1;   10;   50
100214; 2;    1;    4
100214; 5;    2;    4
100215; 0;    2;    4
100215; 1;   10;   50
100215; 2;    1;    4
100215; 5;    2;    4
100216; 0;    2;    4
100216; 1;   10;   50
100216; 2;    1;    4
100216; 5;    2;    4
100217; 0;    2;    4
100217; 1;   10;   50
100217; 2;    1;    4
100217; 5;    2;    4
100218; 0;    2;    4
100218; 1;   10;   50
100218; 2;    1;    4
100218; 5;    2;    4
100219; 0;    2;    4
100219; 1;   10;   50
100219; 2;    1;    4
100219; 5;    2;    4
100220; 0;    2;    4
100220; 1;   10;   50
100220; 2;    1;    4
100220; 5;    2;    4
100221; 0;    2;    4
100221; 1;   10;   50
100221; 2;    1;    4
100221; 5;    2;    4
100222; 0;    2;    4
100222; 1;   10;   50
100222; 2;    1;    4
100222; 5;    2;    4
100223; 0;    2;    4
100223; 1;   10;   50
100223; 2;    1;    4
100223; 5;    2;    4
100224; 0;    2;    4
100224; 1;   10;   50
100224; 2;    1;    4
100224; 5;    2;    4
100225; 0;    2;    4
100225; 1;   10;   50
100225; 2;    1;    4
100225; 5;    2;    4
100226; 0;    2;    4
100226; 1;   10;   50
100226; 2;    1;    4
100226; 5;    2;    4
100227; 0;    2;    4
100227; 1;   10;   50
100227; 2;    1;    4
100227; 5;    2;    4
100228; 0;    2;    4
100228; 1;   10;   50
100228; 2;    1;    4
100228; 5;    2;    4
100229; 0;    2;    4
100229; 1;   10;   50
100229; 2;    1;    4
100229; 5;    2;    4
100230; 0;    2;    4
100230; 1;   10;   50
100230; 2;    1;    4
100230; 5;    2;    4
100231; 0;    2;    4
100231; 1;   10;   50
100231; 2;    1;    4
100231; 5;    2;    4
100232; 0;    2;    4
100232; 1;   10;   50
100232; 2;    1;    4
100232; 5;    2;    4
100233; 0;    2;    4
100233; 1;   10;   50
100233; 2;    1;    4
100233; 5;    2;    4
100234; 0;    2;    4
100234; 1;   10;   50
100234; 2;    1;    4
100234; 5;    2;    4
100235; 0;    2;    4
100235; 1;   10;   50
100235; 2;    1;    4
100235; 5;    2;    4
100236; 0;    2;    4
100236; 1;   10;   50
100236; 2;    1;    4
100236; 5;    2;    4
100237; 0;    2;    4
100237; 1;   10;   50
100237; 2;    1;    4
100237; 5;    2;    4
100238; 0;    2;    4
100238; 1;   10;   50
100238; 2;    1;    4
100238; 5;    2;    4
100239; 0;    2;    4
100239; 1;   10;   50
100239; 2;    1;    4
100239; 5;    2;    4
100240; 0;    2;    4
100240; 1;   10;   50
100240; 2;    1;    4
100240; 5;    2;    4
100241; 0;    2;    4
100241; 1;   10;   50
100241; 2;    1;    4
100241; 5;    2;    4
100242; 0;    2;    4
100242; 1;   10;   50
100242; 2;    1;    4
100242; 5;    2;    4
100243; 0;    2;    4
100243; 1;   10;   50
100243; 2;    1;    4
100243; 5;    2;    4
100244; 0;    2;    4
100244; 1;   10;   50
100244; 2;    1;    4
100244; 5;    2;    4
100245; 0;    2;    4
100245; 1;   10;   50
100245; 2;    1;    4
100245; 5;    2;    4
100246; 0;    2;    4
100246; 1;   10;   50
100246; 2;    1;    4
100246; 5;    2;    4
100247; 0;    2;    4
100247; 1;   10;   50
100247; 2;    1;    4
100247; 5;    2;    4
100248; 0;    2;    4
100248; 1;   10;   50
100248; 2;    1;    4
100248; 5;    2;    4
100249; 0;    2;    4
100249; 1;   10;   50
100249; 2;    1;    4
100249; 5;    2;    4
100250; 0;    2;    4
100250; 1;   10;   50
100250; 2;    1;    4
100250; 5;    2;    4
100251; 0;    2;    4
100251; 1;   10;   50
100251; 2;    1;    4
100251; 5;    2;    4
100252; 0;    2;    4
100252; 1;   10;   50
100252; 2;    1;    4
100252; 5;    2;    4
100253; 0;    2;    4
100253; 1;   10;   50
100253; 2;    1;    4
100253; 5;    2;    4
100254; 0;    2;    4
100254; 1;   10;   50
100254; 2;    1;    4
100254; 5;    2;    4
100255; 0;    2;    4
100255; 1;   10;   50
100255; 2;    1;    4
100255; 5;    2;    4
100257; 0;    2;    4
100257; 1;   10;   50
100257; 2;    1;    4
100257; 5;    2;    4
100258; 0;    2;    4
100258; 1;   10;   50
100258; 2;    1;    4
100258; 5;    2;    4
100260; 0;    2;    4
100260; 1;   10;   50
100260; 2;    1;    4
100260; 5;    2;    4
100261; 0;    2;    4
100261; 1;   10;   50
100261; 2;    1;    4
100261; 5;    2;    4
100263; 0;    2;    4
100263; 1;   10;   50
100263; 2;    1;    4
100263; 5;    2;    4
100264; 0;    2;    4
100264; 1;   10;   50
100264; 2;    1;    4
100264; 5;    2;    4
100266; 0;    2;    4
100266; 1;   10;   50
100266; 2;    1;    4
100266; 5;    2;    4
100267; 0;    2;    4
100267; 1;   10;   50
100267; 2;    1;    4
100267; 5;    2;    4
100269; 0;    2;    4
100269; 1;   10;   50
100269; 2;    1;    4
100269; 5;    2;    4
100272; 0;    2;    4
100272; 1;   10;   50
100272; 2;    1;    4
100272; 5;    2;    4
100275; 0;    2;    4
100275; 1;   10;   50
100275; 2;    1;    4
100275; 5;    2;    4
100278; 0;    2;    4
100278; 1;   10;   50
100278; 2;    1;    4
100278; 5;    2;    4
100281; 0;    2;    4
100281; 1;   10;   50
100281; 2;    1;    4
100281; 5;    2;    4
100283; 0;    2;    4
100283; 1;   10;   50
100283; 2;    1;    4
100283; 5;    2;    4
100285; 0;    2;    4
100285; 1;   10;   50
100285; 2;    1;    4
100285; 5;    2;    4
100287; 0;    2;    4
100287; 1;   10;   50
100287; 2;    1;    4
100287; 5;    2;    4
100289; 0;    2;    4
100289; 1;   10;   50
100289; 2;    1;    4
100289; 5;    2;    4
100291; 0;    2;    4
100291; 1;   10;   50
100291; 2;    1;    4
100291; 5;    2;    4
100293; 0;    2;    4
100293; 1;   10;   50
100293; 2;    1;    4
100293; 5;    2;    4
100295; 0;    2;    4
100295; 1;   10;   50
100295; 2;    1;    4
100295; 5;    2;    4
100297; 0;    2;    4
100297; 1;   10;   50
100297; 2;    1;    4
100297; 5;    2;    4
100299; 0;    2;    4
100299; 1;   10;   50
100299; 2;    1;    4
100299; 5;    2;    4
100301; 0;    2;    4
100301; 1;   10;   50
100301; 2;    1;    4
100301; 5;    2;    4
100303; 0;    2;    4
100303; 1;   10;   50
100303; 2;    1;    4
100303; 5;    2;    4
100305; 0;    2;    4
100305; 1;   10;   50
100305; 2;    1;    4
100305; 5;    2;    4
100307; 0;    2;    4
100307; 1;   10;   50
100307; 2;    1;    4
100307; 5;    2;    4
100309; 0;    2;    4
100309; 1;   10;   50
100309; 2;    1;    4
100309; 5;    2;    4
100311; 0;    2;    4
100311; 1;   10;   50
100311; 2;    1;    4
100311; 5;    2;    4
100313; 0;    2;    4
100313; 1;   10;   50
100313; 2;    1;    4
100313; 5;    2;    4
100348; 0;    2;    4
100348; 1;   10;   50
100348; 2;    1;    4
100348; 5;    2;    4
100349; 0;    2;    4
100349; 1;   10;   50
100349; 2;    1;    4
100349; 5;    2;    4
100350; 0;    2;    4
100350; 1;   10;   50
100350; 2;    1;    4
100350; 5;    2;    4
100351; 0;    2;    4
100351; 1;   10;   50
100351; 2;    1;    4
100351; 5;    2;    4
100352; 0;    2;    4
100352; 1;   10;   50
100352; 2;    1;    4
100352; 5;    2;    4
100353; 0;    2;    4
100353; 1;   10;   50
100353; 2;    1;    4
100353; 5;    2;    4
100354; 0;    2;    4
100354; 1;   10;   50
100354; 2;    1;    4
100354; 5;    2;    4
100355; 0;    2;    4
100355; 1;   10;   50
100355; 2;    1;    4
100355; 5;    2;    4
100356; 0;    2;    4
100356; 1;   10;   50
100356; 2;    1;    4
100356; 5;    2;    4
100357; 0;    2;    4
100357; 1;   10;   50
100357; 2;    1;    4
100357; 5;    2;    4
100360; 0;    2;    4
100360; 1;   10;   50
100360; 2;    1;    4
100360; 5;    2;    4
100361; 0;    2;    4
100361; 1;   10;   50
100361; 2;    1;    4
100361; 5;    2;    4
100362; 0;    2;    4
100362; 1;   10;   50
100362; 2;    1;    4
100362; 5;    2;    4
100363; 0;    2;    4
100363; 1;   10;   50
100363; 2;    1;    4
