LocationID; CalculationTypeID; TimeIntegrationSchemeID
300001; 0; 3
300001; 1; 3
300001; 2; 3
300001; 3; 3
300001; 4; 3
300001; 5; 3
300001; 6; 3
300001; 7; 3
300001; 8; 1
300001; 9; 3
300002; 0; 3
300002; 1; 3
300002; 2; 3
300002; 3; 3
300002; 4; 3
300002; 5; 3
300002; 6; 3
300002; 7; 3
300002; 8; 1
300002; 9; 3
300003; 0; 3
300003; 1; 3
300003; 2; 3
300003; 3; 3
300003; 4; 3
300003; 5; 3
300003; 6; 3
300003; 7; 3
300003; 8; 1
300003; 9; 3
300004; 0; 3
300004; 1; 3
300004; 2; 3
300004; 3; 3
300004; 4; 3
300004; 5; 3
300004; 6; 3
300004; 7; 3
300004; 8; 1
300004; 9; 3
300005; 0; 3
300005; 1; 3
300005; 2; 3
300005; 3; 3
300005; 4; 3
300005; 5; 3
300005; 6; 3
300005; 7; 3
300005; 8; 1
300005; 9; 3
300006; 0; 3
300006; 1; 3
300006; 2; 3
300006; 3; 3
300006; 4; 3
300006; 5; 3
300006; 6; 3
300006; 7; 3
300006; 8; 1
300006; 9; 3
300007; 0; 3
300007; 1; 3
300007; 2; 3
300007; 3; 3
300007; 4; 3
300007; 5; 3
300007; 6; 3
300007; 7; 3
300007; 8; 1
300007; 9; 3
300008; 0; 3
300008; 1; 3
300008; 2; 3
300008; 3; 3
300008; 4; 3
300008; 5; 3
300008; 6; 3
300008; 7; 3
300008; 8; 1
300008; 9; 3
300009; 0; 3
300009; 1; 3
300009; 2; 3
300009; 3; 3
300009; 4; 3
300009; 5; 3
300009; 6; 3
300009; 7; 3
300009; 8; 1
300009; 9; 3
300010; 0; 3
300010; 1; 3
300010; 2; 3
300010; 3; 3
300010; 4; 3
300010; 5; 3
300010; 6; 3
300010; 7; 3
300010; 8; 1
300010; 9; 3
300011; 0; 3
300011; 1; 3
300011; 2; 3
300011; 3; 3
300011; 4; 3
300011; 5; 3
300011; 6; 3
300011; 7; 3
300011; 8; 1
300011; 9; 3
300012; 0; 3
300012; 1; 3
300012; 2; 3
300012; 3; 3
300012; 4; 3
300012; 5; 3
300012; 6; 3
300012; 7; 3
300012; 8; 1
300012; 9; 3
300013; 0; 3
300013; 1; 3
300013; 2; 3
300013; 3; 3
300013; 4; 3
300013; 5; 3
300013; 6; 3
300013; 7; 3
300013; 8; 1
300013; 9; 3
300014; 0; 3
300014; 1; 3
300014; 2; 3
300014; 3; 3
300014; 4; 3
300014; 5; 3
300014; 6; 3
300014; 7; 3
300014; 8; 1
300014; 9; 3
300015; 0; 3
300015; 1; 3
300015; 2; 3
300015; 3; 3
300015; 4; 3
300015; 5; 3
300015; 6; 3
300015; 7; 3
300015; 8; 1
300015; 9; 3
300016; 0; 3
