LocationID; CalculationTypeID; TimeIntegrationSchemeID
1800001; 0; 1
1800001; 1; 1
1800001; 2; 1
1800001; 3; 1
1800001; 4; 1
1800001; 5; 1
1800001; 6; 1
1800001; 7; 1
1800001; 8; 1
1800001; 9; 1
1800002; 0; 1
1800002; 1; 1
1800002; 2; 1
1800002; 3; 1
1800002; 4; 1
1800002; 5; 1
1800002; 6; 1
1800002; 7; 1
1800002; 8; 1
1800002; 9; 1
1800003; 0; 1
1800003; 1; 1
1800003; 2; 1
1800003; 3; 1
1800003; 4; 1
1800003; 5; 1
1800003; 6; 1
1800003; 7; 1
1800003; 8; 1
1800003; 9; 1
1800004; 0; 1
1800004; 1; 1
1800004; 2; 1
1800004; 3; 1
1800004; 4; 1
1800004; 5; 1
1800004; 6; 1
1800004; 7; 1
1800004; 8; 1
1800004; 9; 1
1800005; 0; 1
1800005; 1; 1
1800005; 2; 1
1800005; 3; 1
1800005; 4; 1
1800005; 5; 1
1800005; 6; 1
1800005; 7; 1
1800005; 8; 1
1800005; 9; 1
1800006; 0; 1
1800006; 1; 1
1800006; 2; 1
1800006; 3; 1
1800006; 4; 1
1800006; 5; 1
1800006; 6; 1
1800006; 7; 1
1800006; 8; 1
1800006; 9; 1
1800007; 0; 1
1800007; 1; 1
1800007; 2; 1
1800007; 3; 1
1800007; 4; 1
1800007; 5; 1
1800007; 6; 1
1800007; 7; 1
1800007; 8; 1
1800007; 9; 1
1800008; 0; 1
1800008; 1; 1
1800008; 2; 1
1800008; 3; 1
1800008; 4; 1
1800008; 5; 1
1800008; 6; 1
1800008; 7; 1
1800008; 8; 1
1800008; 9; 1
1800009; 0; 1
1800009; 1; 1
1800009; 2; 1
1800009; 3; 1
1800009; 4; 1
1800009; 5; 1
1800009; 6; 1
1800009; 7; 1
1800009; 8; 1
1800009; 9; 1
1800010; 0; 1
1800010; 1; 1
1800010; 2; 1
1800010; 3; 1
1800010; 4; 1
1800010; 5; 1
1800010; 6; 1
1800010; 7; 1
1800010; 8; 1
1800010; 9; 1
1800011; 0; 1
1800011; 1; 1
1800011; 2; 1
1800011; 3; 1
1800011; 4; 1
1800011; 5; 1
1800011; 6; 1
1800011; 7; 1
1800011; 8; 1
1800011; 9; 1
1800012; 0; 1
1800012; 1; 1
1800012; 2; 1
1800012; 3; 1
1800012; 4; 1
1800012; 5; 1
1800012; 6; 1
1800012; 7; 1
1800012; 8; 1
1800012; 9; 1
1800013; 0; 1
1800013; 1; 1
1800013; 2; 1
1800013; 3; 1
1800013; 4; 1
1800013; 5; 1
1800013; 6; 1
1800013; 7; 1
1800013; 8; 1
1800013; 9; 1
1800014; 0; 1
1800014; 1; 1
1800014; 2; 1
1800014; 3; 1
1800014; 4; 1
1800014; 5; 1
1800014; 6; 1
1800014; 7; 1
1800014; 8; 1
1800014; 9; 1
1800015; 0; 1
1800015; 1; 1
1800015; 2; 1
1800015; 3; 1
1800015; 4; 1
1800015; 5; 1
1800015; 6; 1
1800015; 7; 1
1800015; 8; 1
1800015; 9; 1
1800016; 0; 1
1800016; 1; 1
1800016; 2; 1
1800016; 3; 1
1800016; 4; 1
1800016; 5; 1
1800016; 6; 1
1800016; 7; 1
1800016; 8; 1
1800016; 9; 1
1800017; 0; 1
1800017; 1; 1
1800017; 2; 1
1800017; 3; 1
1800017; 4; 1
1800017; 5; 1
1800017; 6; 1
1800017; 7; 1
1800017; 8; 1
1800017; 9; 1
1800018; 0; 1
1800018; 1; 1
1800018; 2; 1
1800018; 3; 1
1800018; 4; 1
1800018; 5; 1
1800018; 6; 1
1800018; 7; 1
1800018; 8; 1
1800018; 9; 1
1800019; 0; 1
1800019; 1; 1
1800019; 2; 1
1800019; 3; 1
1800019; 4; 1
1800019; 5; 1
1800019; 6; 1
1800019; 7; 1
1800019; 8; 1
1800019; 9; 1
1800020; 0; 1
1800020; 1; 1
1800020; 2; 1
1800020; 3; 1
1800020; 4; 1
1800020; 5; 1
1800020; 6; 1
1800020; 7; 1
1800020; 8; 1
1800020; 9; 1
1800021; 0; 1
1800021; 1; 1
1800021; 2; 1
1800021; 3; 1
1800021; 4; 1
1800021; 5; 1
1800021; 6; 1
1800021; 7; 1
1800021; 8; 1
1800021; 9; 1
1800022; 0; 1
1800022; 1; 1
1800022; 2; 1
1800022; 3; 1
1800022; 4; 1
1800022; 5; 1
1800022; 6; 1
1800022; 7; 1
1800022; 8; 1
1800022; 9; 1
1800023; 0; 1
1800023; 1; 1
1800023; 2; 1
1800023; 3; 1
1800023; 4; 1
1800023; 5; 1
1800023; 6; 1
1800023; 7; 1
1800023; 8; 1
1800023; 9; 1
1800024; 0; 1
1800024; 1; 1
1800024; 2; 1
1800024; 3; 1
1800024; 4; 1
1800024; 5; 1
1800024; 6; 1
1800024; 7; 1
1800024; 8; 1
1800024; 9; 1
1800025; 0; 1
1800025; 1; 1
1800025; 2; 1
1800025; 3; 1
1800025; 4; 1
1800025; 5; 1
1800025; 6; 1
1800025; 7; 1
1800025; 8; 1
1800025; 9; 1
1800026; 0; 1
1800026; 1; 1
1800026; 2; 1
1800026; 3; 1
1800026; 4; 1
1800026; 5; 1
1800026; 6; 1
1800026; 7; 1
1800026; 8; 1
1800026; 9; 1
1800027; 0; 1
1800027; 1; 1
1800027; 2; 1
1800027; 3; 1
1800027; 4; 1
1800027; 5; 1
1800027; 6; 1
1800027; 7; 1
1800027; 8; 1
1800027; 9; 1
1800028; 0; 1
1800028; 1; 1
1800028; 2; 1
1800028; 3; 1
1800028; 4; 1
1800028; 5; 1
1800028; 6; 1
1800028; 7; 1
1800028; 8; 1
1800028; 9; 1
1800029; 0; 1
1800029; 1; 1
1800029; 2; 1
1800029; 3; 1
1800029; 4; 1
1800029; 5; 1
1800029; 6; 1
1800029; 7; 1
1800029; 8; 1
1800029; 9; 1
1800030; 0; 1
1800030; 1; 1
1800030; 2; 1
1800030; 3; 1
1800030; 4; 1
1800030; 5; 1
1800030; 6; 1
1800030; 7; 1
1800030; 8; 1
1800030; 9; 1
1800031; 0; 1
1800031; 1; 1
1800031; 2; 1
1800031; 3; 1
1800031; 4; 1
1800031; 5; 1
1800031; 6; 1
1800031; 7; 1
1800031; 8; 1
1800031; 9; 1
1800032; 0; 1
1800032; 1; 1
1800032; 2; 1
1800032; 3; 1
1800032; 4; 1
1800032; 5; 1
1800032; 6; 1
1800032; 7; 1
1800032; 8; 1
1800032; 9; 1
1800033; 0; 1
1800033; 1; 1
1800033; 2; 1
1800033; 3; 1
1800033; 4; 1
1800033; 5; 1
1800033; 6; 1
1800033; 7; 1
1800033; 8; 1
1800033; 9; 1
1800034; 0; 1
1800034; 1; 1
1800034; 2; 1
1800034; 3; 1
1800034; 4; 1
1800034; 5; 1
