LocationID; CalculationTypeID; TimeIntegrationSchemeID
1900003; 0; 1
1900003; 1; 1
1900003; 2; 1
1900003; 3; 1
1900003; 4; 1
1900003; 5; 1
1900003; 6; 1
1900003; 7; 1
1900003; 8; 1
1900003; 9; 1
1900004; 0; 1
1900004; 1; 1
1900004; 2; 1
1900004; 3; 1
1900004; 4; 1
1900004; 5; 1
1900004; 6; 1
1900004; 7; 1
1900004; 8; 1
1900004; 9; 1
1900005; 0; 1
1900005; 1; 1
1900005; 2; 1
1900005; 3; 1
1900005; 4; 1
1900005; 5; 1
1900005; 6; 1
1900005; 7; 1
1900005; 8; 1
1900005; 9; 1
1900006; 0; 1
1900006; 1; 1
1900006; 2; 1
1900006; 3; 1
1900006; 4; 1
1900006; 5; 1
1900006; 6; 1
1900006; 7; 1
1900006; 8; 1
1900006; 9; 1
1900007; 0; 1
1900007; 1; 1
1900007; 2; 1
1900007; 3; 1
1900007; 4; 1
1900007; 5; 1
1900007; 6; 1
1900007; 7; 1
1900007; 8; 1
1900007; 9; 1
1900008; 0; 1
1900008; 1; 1
1900008; 2; 1
1900008; 3; 1
1900008; 4; 1
1900008; 5; 1
1900008; 6; 1
1900008; 7; 1
1900008; 8; 1
1900008; 9; 1
1900009; 0; 1
1900009; 1; 1
1900009; 2; 1
1900009; 3; 1
1900009; 4; 1
1900009; 5; 1
1900009; 6; 1
1900009; 7; 1
1900009; 8; 1
1900009; 9; 1
1900010; 0; 1
1900010; 1; 1
1900010; 2; 1
1900010; 3; 1
1900010; 4; 1
1900010; 5; 1
1900010; 6; 1
1900010; 7; 1
1900010; 8; 1
1900010; 9; 1
1900011; 0; 1
1900011; 1; 1
1900011; 2; 1
1900011; 3; 1
1900011; 4; 1
1900011; 5; 1
1900011; 6; 1
1900011; 7; 1
1900011; 8; 1
1900011; 9; 1
1900012; 0; 1
1900012; 1; 1
1900012; 2; 1
1900012; 3; 1
1900012; 4; 1
1900012; 5; 1
1900012; 6; 1
1900012; 7; 1
1900012; 8; 1
1900012; 9; 1
1900013; 0; 1
1900013; 1; 1
1900013; 2; 1
1900013; 3; 1
1900013; 4; 1
1900013; 5; 1
1900013; 6; 1
1900013; 7; 1
1900013; 8; 1
1900013; 9; 1
1900014; 0; 1
1900014; 1; 1
1900014; 2; 1
1900014; 3; 1
1900014; 4; 1
1900014; 5; 1
1900014; 6; 1
1900014; 7; 1
1900014; 8; 1
1900014; 9; 1
1900015; 0; 1
1900015; 1; 1
1900015; 2; 1
1900015; 3; 1
1900015; 4; 1
1900015; 5; 1
1900015; 6; 1
1900015; 7; 1
1900015; 8; 1
1900015; 9; 1
1900016; 0; 1
1900016; 1; 1
1900016; 2; 1
1900016; 3; 1
1900016; 4; 1
1900016; 5; 1
1900016; 6; 1
1900016; 7; 1
1900016; 8; 1
1900016; 9; 1
1900017; 0; 1
1900017; 1; 1
1900017; 2; 1
1900017; 3; 1
1900017; 4; 1
1900017; 5; 1
1900017; 6; 1
1900017; 7; 1
1900017; 8; 1
1900017; 9; 1
1900018; 0; 1
1900018; 1; 1
1900018; 2; 1
1900018; 3; 1
1900018; 4; 1
1900018; 5; 1
1900018; 6; 1
1900018; 7; 1
1900018; 8; 1
1900018; 9; 1
1900019; 0; 1
1900019; 1; 1
1900019; 2; 1
1900019; 3; 1
1900019; 4; 1
1900019; 5; 1
1900019; 6; 1
1900019; 7; 1
1900019; 8; 1
1900019; 9; 1
1900020; 0; 1
1900020; 1; 1
1900020; 2; 1
1900020; 3; 1
1900020; 4; 1
1900020; 5; 1
1900020; 6; 1
1900020; 7; 1
1900020; 8; 1
1900020; 9; 1
1900021; 0; 1
1900021; 1; 1
1900021; 2; 1
1900021; 3; 1
1900021; 4; 1
1900021; 5; 1
1900021; 6; 1
1900021; 7; 1
1900021; 8; 1
1900021; 9; 1
1900022; 0; 1
1900022; 1; 1
1900022; 2; 1
1900022; 3; 1
1900022; 4; 1
1900022; 5; 1
1900022; 6; 1
1900022; 7; 1
1900022; 8; 1
1900022; 9; 1
1900023; 0; 1
1900023; 1; 1
1900023; 2; 1
1900023; 3; 1
1900023; 4; 1
1900023; 5; 1
1900023; 6; 1
1900023; 7; 1
1900023; 8; 1
1900023; 9; 1
1900024; 0; 1
1900024; 1; 1
1900024; 2; 1
1900024; 3; 1
1900024; 4; 1
1900024; 5; 1
1900024; 6; 1
1900024; 7; 1
1900024; 8; 1
1900024; 9; 1
1900025; 0; 1
1900025; 1; 1
