LocationID; CalculationTypeID; Min; Max
1400067; 2;    1;    4
1400067; 5;    2;    4
1400068; 0;    2;    4
1400068; 1;   10;   50
1400068; 2;    1;    4
1400068; 5;    2;    4
1400069; 0;    2;    4
1400069; 1;   10;   50
1400069; 2;    1;    4
1400069; 5;    2;    4
1400070; 0;    2;    4
1400070; 1;   10;   50
1400070; 2;    1;    4
1400070; 5;    2;    4
1400071; 0;    2;    4
1400071; 1;   10;   50
1400071; 2;    1;    4
1400071; 5;    2;    4
1400072; 0;    2;    4
1400072; 1;   10;   50
1400072; 2;    1;    4
1400072; 5;    2;    4
1400073; 0;    2;    4
1400073; 1;   10;   50
1400073; 2;    1;    4
1400073; 5;    2;    4
1400074; 0;    2;    4
1400074; 1;   10;   50
1400074; 2;    1;    4
1400074; 5;    2;    4
1400075; 0;    2;    4
1400075; 1;   10;   50
1400075; 2;    1;    4
1400075; 5;    2;    4
1400076; 0;    2;    4
1400076; 1;   10;   50
1400076; 2;    1;    4
1400076; 5;    2;    4
1400077; 0;    2;    4
1400077; 1;   10;   50
1400077; 2;    1;    4
1400077; 5;    2;    4
1400078; 0;    2;    4
1400078; 1;   10;   50
1400078; 2;    1;    4
1400078; 5;    2;    4
1400079; 0;    2;    4
1400079; 1;   10;   50
1400079; 2;    1;    4
1400079; 5;    2;    4
1400080; 0;    2;    4
1400080; 1;   10;   50
1400080; 2;    1;    4
1400080; 5;    2;    4
1400081; 0;    2;    4
1400081; 1;   10;   50
1400081; 2;    1;    4
1400081; 5;    2;    4
1400082; 0;    2;    4
1400082; 1;   10;   50
1400082; 2;    1;    4
1400082; 5;    2;    4
1400083; 0;    2;    4
1400083; 1;   10;   50
1400083; 2;    1;    4
1400083; 5;    2;    4
1400084; 0;    2;    4
1400084; 1;   10;   50
1400084; 2;    1;    4
1400084; 5;    2;    4
1400085; 0;    2;    4
1400085; 1;   10;   50
1400085; 2;    1;    4
1400085; 5;    2;    4
1400086; 0;    2;    4
1400086; 1;   10;   50
1400086; 2;    1;    4
1400086; 5;    2;    4
1400087; 0;    2;    4
1400087; 1;   10;   50
1400087; 2;    1;    4
1400087; 5;    2;    4
1400088; 0;    2;    4
1400088; 1;   10;   50
1400088; 2;    1;    4
1400088; 5;    2;    4
1400089; 0;    2;    4
1400089; 1;   10;   50
1400089; 2;    1;    4
1400089; 5;    2;    4
1400090; 0;    2;    4
1400090; 1;   10;   50
1400090; 2;    1;    4
1400090; 5;    2;    4
1400091; 0;    2;    4
1400091; 1;   10;   50
1400091; 2;    1;    4
1400091; 5;    2;    4
1400092; 0;    2;    4
1400092; 1;   10;   50
1400092; 2;    1;    4
1400092; 5;    2;    4
1400093; 0;    2;    4
1400093; 1;   10;   50
1400093; 2;    1;    4
1400093; 5;    2;    4
1400094; 0;    2;    4
1400094; 1;   10;   50
1400094; 2;    1;    4
1400094; 5;    2;    4
1400095; 0;    2;    4
1400095; 1;   10;   50
1400095; 2;    1;    4
1400095; 5;    2;    4
1400096; 0;    2;    4
1400096; 1;   10;   50
1400096; 2;    1;    4
1400096; 5;    2;    4
1400097; 0;    2;    4
1400097; 1;   10;   50
1400097; 2;    1;    4
1400097; 5;    2;    4
1400098; 0;    2;    4
1400098; 1;   10;   50
1400098; 2;    1;    4
1400098; 5;    2;    4
1400099; 0;    2;    4
1400099; 1;   10;   50
1400099; 2;    1;    4
1400099; 5;    2;    4
1400100; 0;    2;    4
1400100; 1;   10;   50
1400100; 2;    1;    4
1400100; 5;    2;    4
1400101; 0;    2;    4
1400101; 1;   10;   50
1400101; 2;    1;    4
1400101; 5;    2;    4
1400102; 0;    2;    4
1400102; 1;   10;   50
1400102; 2;    1;    4
1400102; 5;    2;    4
1400103; 0;    2;    4
1400103; 1;   10;   50
1400103; 2;    1;    4
1400103; 5;    2;    4
1400104; 0;    2;    4
1400104; 1;   10;   50
1400104; 2;    1;    4
1400104; 5;    2;    4
1400105; 0;    2;    4
1400105; 1;   10;   50
1400105; 2;    1;    4
1400105; 5;    2;    4
1400106; 0;    2;    4
1400106; 1;   10;   50
1400106; 2;    1;    4
1400106; 5;    2;    4
1400107; 0;    2;    4
1400107; 1;   10;   50
1400107; 2;    1;    4
1400107; 5;    2;    4
1400108; 0;    2;    4
1400108; 1;   10;   50
1400108; 2;    1;    4
1400108; 5;    2;    4
1400109; 0;    2;    4
1400109; 1;   10;   50
1400109; 2;    1;    4
1400109; 5;    2;    4
1400110; 0;    2;    4
1400110; 1;   10;   50
1400110; 2;    1;    4
1400110; 5;    2;    4
1400111; 0;    2;    4
1400111; 1;   10;   50
1400111; 2;    1;    4
1400111; 5;    2;    4
1400112; 0;    2;    4
1400112; 1;   10;   50
1400112; 2;    1;    4
1400112; 5;    2;    4
1400113; 0;    2;    4
1400113; 1;   10;   50
1400113; 2;    1;    4
1400113; 5;    2;    4
1400114; 0;    2;    4
1400114; 1;   10;   50
1400114; 2;    1;    4
1400114; 5;    2;    4
1400115; 0;    2;    4
1400115; 1;   10;   50
1400115; 2;    1;    4
1400115; 5;    2;    4
1400116; 0;    2;    4
1400116; 1;   10;   50
1400116; 2;    1;    4
1400116; 5;    2;    4
1400117; 0;    2;    4
1400117; 1;   10;   50
1400117; 2;    1;    4
1400117; 5;    2;    4
1400118; 0;    2;    4
1400118; 1;   10;   50
1400118; 2;    1;    4
1400118; 5;    2;    4
1400119; 0;    2;    4
1400119; 1;   10;   50
1400119; 2;    1;    4
1400119; 5;    2;    4
1400120; 0;    2;    4
1400120; 1;   10;   50
1400120; 2;    1;    4
1400120; 5;    2;    4
1400121; 0;    2;    4
1400121; 1;   10;   50
1400121; 2;    1;    4
1400121; 5;    2;    4
1400122; 0;    2;    4
1400122; 1;   10;   50
1400122; 2;    1;    4
1400122; 5;    2;    4
1400123; 0;    2;    4
1400123; 1;   10;   50
1400123; 2;    1;    4
1400123; 5;    2;    4
1400124; 0;    2;    4
1400124; 1;   10;   50
1400124; 2;    1;    4
1400124; 5;    2;    4
1400125; 0;    2;    4
1400125; 1;   10;   50
1400125; 2;    1;    4
1400125; 5;    2;    4
1400126; 0;    2;    4
1400126; 1;   10;   50
1400126; 2;    1;    4
1400126; 5;    2;    4
1400127; 0;    2;    4
1400127; 1;   10;   50
1400127; 2;    1;    4
1400127; 5;    2;    4
1400128; 0;    2;    4
1400128; 1;   10;   50
1400128; 2;    1;    4
1400128; 5;    2;    4
1400129; 0;    2;    4
1400129; 1;   10;   50
1400129; 2;    1;    4
1400129; 5;    2;    4
1400130; 0;    2;    4
1400130; 1;   10;   50
1400130; 2;    1;    4
1400130; 5;    2;    4
1400131; 0;    2;    4
1400131; 1;   10;   50
1400131; 2;    1;    4
1400131; 5;    2;    4
1400132; 0;    2;    4
1400132; 1;   10;   50
1400132; 2;    1;    4
1400132; 5;    2;    4
1400133; 0;    2;    4
1400133; 1;   10;   50
1400133; 2;    1;    4
1400133; 5;    2;    4
1400134; 0;    2;    4
1400134; 1;   10;   50
1400134; 2;    1;    4
1400134; 5;    2;    4
1400135; 0;    2;    4
1400135; 1;   10;   50
1400135; 2;    1;    4
1400135; 5;    2;    4
1400136; 0;    2;    4
1400136; 1;   10;   50
1400136; 2;    1;    4
1400136; 5;    2;    4
1400137; 0;    2;    4
1400137; 1;   10;   50
1400137; 2;    1;    4
1400137; 5;    2;    4
1400138; 0;    2;    4
1400138; 1;   10;   50
1400138; 2;    1;    4
1400138; 5;    2;    4
1400139; 0;    2;    4
1400139; 1;   10;   50
1400139; 2;    1;    4
1400139; 5;    2;    4
1400140; 0;    2;    4
1400140; 1;   10;   50
1400140; 2;    1;    4
1400140; 5;    2;    4
1400141; 0;    2;    4
1400141; 1;   10;   50
1400141; 2;    1;    4
1400141; 5;    2;    4
1400142; 0;    2;    4
1400142; 1;   10;   50
1400142; 2;    1;    4
1400142; 5;    2;    4
1400143; 0;    2;    4
1400143; 1;   10;   50
1400143; 2;    1;    4
1400143; 5;    2;    4
1400144; 0;    2;    4
1400144; 1;   10;   50
1400144; 2;    1;    4
1400144; 5;    2;    4
1400145; 0;    2;    4
1400145; 1;   10;   50
1400145; 2;    1;    4
1400145; 5;    2;    4
1400146; 0;    2;    4
1400146; 1;   10;   50
1400146; 2;    1;    4
1400146; 5;    2;    4
1400147; 0;    2;    4
1400147; 1;   10;   50
1400147; 2;    1;    4
1400147; 5;    2;    4
1400148; 0;    2;    4
1400148; 1;   10;   50
1400148; 2;    1;    4
1400148; 5;    2;    4
1400149; 0;    2;    4
1400149; 1;   10;   50
1400149; 2;    1;    4
1400149; 5;    2;    4
1400150; 0;    2;    4
1400150; 1;   10;   50
1400150; 2;    1;    4
1400150; 5;    2;    4
1400151; 0;    2;    4
1400151; 1;   10;   50
1400151; 2;    1;    4
1400151; 5;    2;    4
1400152; 0;    2;    4
1400152; 1;   10;   50
1400152; 2;    1;    4
1400152; 5;    2;    4
1400153; 0;    2;    4
1400153; 1;   10;   50
1400153; 2;    1;    4
1400153; 5;    2;    4
1400154; 0;    2;    4
1400154; 1;   10;   50
1400154; 2;    1;    4
1400154; 5;    2;    4
1400155; 0;    2;    4
1400155; 1;   10;   50
1400155; 2;    1;    4
1400155; 5;    2;    4
1400156; 0;    2;    4
1400156; 1;   10;   50
1400156; 2;    1;    4
1400156; 5;    2;    4
1400157; 0;    2;    4
1400157; 1;   10;   50
1400157; 2;    1;    4
1400157; 5;    2;    4
1400158; 0;    2;    4
1400158; 1;   10;   50
1400158; 2;    1;    4
1400158; 5;    2;    4
1400159; 0;    2;    4
1400159; 1;   10;   50
1400159; 2;    1;    4
1400159; 5;    2;    4
1400160; 0;    2;    4
1400160; 1;   10;   50
1400160; 2;    1;    4
1400160; 5;    2;    4
1400161; 0;    2;    4
1400161; 1;   10;   50
1400161; 2;    1;    4
1400161; 5;    2;    4
1400162; 0;    2;    4
1400162; 1;   10;   50
1400162; 2;    1;    4
1400162; 5;    2;    4
1400163; 0;    2;    4
1400163; 1;   10;   50
1400163; 2;    1;    4
1400163; 5;    2;    4
1400164; 0;    2;    4
1400164; 1;   10;   50
1400164; 2;    1;    4
1400164; 5;    2;    4
1400165; 0;    2;    4
1400165; 1;   10;   50
1400165; 2;    1;    4
1400165; 5;    2;    4
1400166; 0;    2;    4
1400166; 1;   10;   50
1400166; 2;    1;    4
1400166; 5;    2;    4
1400167; 0;    2;    4
1400167; 1;   10;   50
1400167; 2;    1;    4
1400167; 5;    2;    4
1400168; 0;    2;    4
1400168; 1;   10;   50
1400168; 2;    1;    4
1400168; 5;    2;    4
1400169; 0;    2;    4
1400169; 1;   10;   50
1400169; 2;    1;    4
1400169; 5;    2;    4
1400170; 0;    2;    4
1400170; 1;   10;   50
1400170; 2;    1;    4
1400170; 5;    2;    4
1400171; 0;    2;    4
1400171; 1;   10;   50
1400171; 2;    1;    4
1400171; 5;    2;    4
1400172; 0;    2;    4
1400172; 1;   10;   50
1400172; 2;    1;    4
1400172; 5;    2;    4
1400173; 0;    2;    4
1400173; 1;   10;   50
1400173; 2;    1;    4
1400173; 5;    2;    4
1400174; 0;    2;    4
1400174; 1;   10;   50
1400174; 2;    1;    4
1400174; 5;    2;    4
1400175; 0;    2;    4
1400175; 1;   10;   50
1400175; 2;    1;    4
1400175; 5;    2;    4
1400176; 0;    2;    4
1400176; 1;   10;   50
1400176; 2;    1;    4
1400176; 5;    2;    4
1400177; 0;    2;    4
1400177; 1;   10;   50
1400177; 2;    1;    4
1400177; 5;    2;    4
1400178; 0;    2;    4
1400178; 1;   10;   50
1400178; 2;    1;    4
1400178; 5;    2;    4
1400179; 0;    2;    4
1400179; 1;   10;   50
1400179; 2;    1;    4
1400179; 5;    2;    4
1400180; 0;    2;    4
1400180; 1;   10;   50
1400180; 2;    1;    4
1400180; 5;    2;    4
1400181; 0;    2;    4
1400181; 1;   10;   50
1400181; 2;    1;    4
1400181; 5;    2;    4
1400182; 0;    2;    4
1400182; 1;   10;   50
1400182; 2;    1;    4
1400182; 5;    2;    4
1400183; 0;    2;    4
1400183; 1;   10;   50
1400183; 2;    1;    4
1400183; 5;    2;    4
1400184; 0;    2;    4
1400184; 1;   10;   50
1400184; 2;    1;    4
1400184; 5;    2;    4
1400185; 0;    2;    4
1400185; 1;   10;   50
1400185; 2;    1;    4
1400185; 5;    2;    4
1400186; 0;    2;    4
1400186; 1;   10;   50
1400186; 2;    1;    4
1400186; 5;    2;    4
1400187; 0;    2;    4
1400187; 1;   10;   50
1400187; 2;    1;    4
1400187; 5;    2;    4
1400188; 0;    2;    4
1400188; 1;   10;   50
1400188; 2;    1;    4
1400188; 5;    2;    4
1400189; 0;    2;    4
1400189; 1;   10;   50
1400189; 2;    1;    4
1400189; 5;    2;    4
1400190; 0;    2;    4
1400190; 1;   10;   50
1400190; 2;    1;    4
1400190; 5;    2;    4
1400191; 0;    2;    4
1400191; 1;   10;   50
1400191; 2;    1;    4
1400191; 5;    2;    4
1400192; 0;    2;    4
1400192; 1;   10;   50
1400192; 2;    1;    4
1400192; 5;    2;    4
1400193; 0;    2;    4
1400193; 1;   10;   50
1400193; 2;    1;    4
1400193; 5;    2;    4
1400194; 0;    2;    4
1400194; 1;   10;   50
1400194; 2;    1;    4
1400194; 5;    2;    4
1400195; 0;    2;    4
1400195; 1;   10;   50
1400195; 2;    1;    4
1400195; 5;    2;    4
1400196; 0;    2;    4
1400196; 1;   10;   50
1400196; 2;    1;    4
1400196; 5;    2;    4
1400197; 0;    2;    4
1400197; 1;   10;   50
1400197; 2;    1;    4
1400197; 5;    2;    4
1400198; 0;    2;    4
1400198; 1;   10;   50
1400198; 2;    1;    4
1400198; 5;    2;    4
1400199; 0;    2;    4
1400199; 1;   10;   50
1400199; 2;    1;    4
1400199; 5;    2;    4
1400200; 0;    2;    4
1400200; 1;   10;   50
1400200; 2;    1;    4
1400200; 5;    2;    4
1400201; 0;    2;    4
1400201; 1;   10;   50
1400201; 2;    1;    4
1400201; 5;    2;    4
1400202; 0;    2;    4
1400202; 1;   10;   50
1400202; 2;    1;    4
1400202; 5;    2;    4
1400203; 0;    2;    4
1400203; 1;   10;   50
1400203; 2;    1;    4
1400203; 5;    2;    4
1400204; 0;    2;    4
1400204; 1;   10;   50
1400204; 2;    1;    4
1400204; 5;    2;    4
1400205; 0;    2;    4
1400205; 1;   10;   50
1400205; 2;    1;    4
1400205; 5;    2;    4
1400206; 0;    2;    4
1400206; 1;   10;   50
1400206; 2;    1;    4
1400206; 5;    2;    4
1400207; 0;    2;    4
1400207; 1;   10;   50
1400207; 2;    1;    4
1400207; 5;    2;    4
1400208; 0;    2;    4
1400208; 1;   10;   50
1400208; 2;    1;    4
1400208; 5;    2;    4
1400209; 0;    2;    4
1400209; 1;   10;   50
1400209; 2;    1;    4
1400209; 5;    2;    4
1400210; 0;    2;    4
1400210; 1;   10;   50
1400210; 2;    1;    4
1400210; 5;    2;    4
1400211; 0;    2;    4
1400211; 1;   10;   50
1400211; 2;    1;    4
1400211; 5;    2;    4
1400212; 0;    2;    4
1400212; 1;   10;   50
1400212; 2;    1;    4
1400212; 5;    2;    4
1400213; 0;    2;    4
1400213; 1;   10;   50
1400213; 2;    1;    4
1400213; 5;    2;    4
1400214; 0;    2;    4
1400214; 1;   10;   50
1400214; 2;    1;    4
1400214; 5;    2;    4
1400215; 0;    2;    4
1400215; 1;   10;   50
1400215; 2;    1;    4
1400215; 5;    2;    4
1400216; 0;    2;    4
1400216; 1;   10;   50
1400216; 2;    1;    4
1400216; 5;    2;    4
1400217; 0;    2;    4
1400217; 1;   10;   50
1400217; 2;    1;    4
1400217; 5;    2;    4
1400218; 0;    2;    4
1400218; 1;   10;   50
1400218; 2;    1;    4
1400218; 5;    2;    4
1400219; 0;    2;    4
1400219; 1;   10;   50
1400219; 2;    1;    4
1400219; 5;    2;    4
1400220; 0;    2;    4
1400220; 1;   10;   50
1400220; 2;    1;    4
1400220; 5;    2;    4
1400221; 0;    2;    4
1400221; 1;   10;   50
1400221; 2;    1;    4
1400221; 5;    2;    4
1400222; 0;    2;    4
1400222; 1;   10;   50
1400222; 2;    1;    4
1400222; 5;    2;    4
1400223; 0;    2;    4
1400223; 1;   10;   50
1400223; 2;    1;    4
1400223; 5;    2;    4
1400224; 0;    2;    4
1400224; 1;   10;   50
1400224; 2;    1;    4
1400224; 5;    2;    4
1400225; 0;    2;    4
1400225; 1;   10;   50
1400225; 2;    1;    4
1400225; 5;    2;    4
1400226; 0;    2;    4
1400226; 1;   10;   50
1400226; 2;    1;    4
1400226; 5;    2;    4
1400227; 0;    2;    4
1400227; 1;   10;   50
1400227; 2;    1;    4
1400227; 5;    2;    4
1400228; 0;    2;    4
1400228; 1;   10;   50
1400228; 2;    1;    4
1400228; 5;    2;    4
1400229; 0;    2;    4
1400229; 1;   10;   50
1400229; 2;    1;    4
1400229; 5;    2;    4
1400230; 0;    2;    4
1400230; 1;   10;   50
1400230; 2;    1;    4
1400230; 5;    2;    4
1400231; 0;    2;    4
1400231; 1;   10;   50
1400231; 2;    1;    4
1400231; 5;    2;    4
1400232; 0;    2;    4
1400232; 1;   10;   50
1400232; 2;    1;    4
1400232; 5;    2;    4
1400233; 0;    2;    4
1400233; 1;   10;   50
1400233; 2;    1;    4
1400233; 5;    2;    4
1400234; 0;    2;    4
1400234; 1;   10;   50
1400234; 2;    1;    4
1400234; 5;    2;    4
1400235; 0;    2;    4
1400235; 1;   10;   50
1400235; 2;    1;    4
1400235; 5;    2;    4
1400236; 0;    2;    4
1400236; 1;   10;   50
1400236; 2;    1;    4
1400236; 5;    2;    4
1400237; 0;    2;    4
1400237; 1;   10;   50
1400237; 2;    1;    4
1400237; 5;    2;    4
1400238; 0;    2;    4
1400238; 1;   10;   50
1400238; 2;    1;    4
1400238; 5;    2;    4
1400239; 0;    2;    4
1400239; 1;   10;   50
1400239; 2;    1;    4
1400239; 5;    2;    4
1400240; 0;    2;    4
1400240; 1;   10;   50
1400240; 2;    1;    4
1400240; 5;    2;    4
1400241; 0;    2;    4
1400241; 1;   10;   50
1400241; 2;    1;    4
1400241; 5;    2;    4
1400242; 0;    2;    4
1400242; 1;   10;   50
1400242; 2;    1;    4
1400242; 5;    2;    4
1400243; 0;    2;    4
1400243; 1;   10;   50
1400243; 2;    1;    4
1400243; 5;    2;    4
1400244; 0;    2;    4
1400244; 1;   10;   50
1400244; 2;    1;    4
1400244; 5;    2;    4
1400245; 0;    2;    4
1400245; 1;   10;   50
1400245; 2;    1;    4
1400245; 5;    2;    4
1400246; 0;    2;    4
1400246; 1;   10;   50
1400246; 2;    1;    4
1400246; 5;    2;    4
1400247; 0;    2;    4
1400247; 1;   10;   50
1400247; 2;    1;    4
1400247; 5;    2;    4
1400248; 0;    2;    4
1400248; 1;   10;   50
1400248; 2;    1;    4
1400248; 5;    2;    4
1400249; 0;    2;    4
1400249; 1;   10;   50
1400249; 2;    1;    4
1400249; 5;    2;    4
1400250; 0;    2;    4
1400250; 1;   10;   50
1400250; 2;    1;    4
1400250; 5;    2;    4
1400251; 0;    2;    4
1400251; 1;   10;   50
1400251; 2;    1;    4
1400251; 5;    2;    4
1400252; 0;    2;    4
1400252; 1;   10;   50
1400252; 2;    1;    4
1400252; 5;    2;    4
1400253; 0;    2;    4
1400253; 1;   10;   50
1400253; 2;    1;    4
1400253; 5;    2;    4
1400254; 0;    2;    4
1400254; 1;   10;   50
1400254; 2;    1;    4
1400254; 5;    2;    4
1400255; 0;    2;    4
1400255; 1;   10;   50
1400255; 2;    1;    4
1400255; 5;    2;    4
1400256; 0;    2;    4
1400256; 1;   10;   50
1400256; 2;    1;    4
1400256; 5;    2;    4
1400257; 0;    2;    4
1400257; 1;   10;   50
1400257; 2;    1;    4
1400257; 5;    2;    4
1400258; 0;    2;    4
1400258; 1;   10;   50
1400258; 2;    1;    4
1400258; 5;    2;    4
1400259; 0;    2;    4
1400259; 1;   10;   50
1400259; 2;    1;    4
1400259; 5;    2;    4
1400260; 0;    2;    4
1400260; 1;   10;   50
1400260; 2;    1;    4
1400260; 5;    2;    4
1400261; 0;    2;    4
1400261; 1;   10;   50
1400261; 2;    1;    4
1400261; 5;    2;    4
1400262; 0;    2;    4
1400262; 1;   10;   50
1400262; 2;    1;    4
1400262; 5;    2;    4
1400263; 0;    2;    4
1400263; 1;   10;   50
1400263; 2;    1;    4
1400263; 5;    2;    4
1400264; 0;    2;    4
1400264; 1;   10;   50
1400264; 2;    1;    4
1400264; 5;    2;    4
1400265; 0;    2;    4
1400265; 1;   10;   50
1400265; 2;    1;    4
1400265; 5;    2;    4
1400266; 0;    2;    4
1400266; 1;   10;   50
1400266; 2;    1;    4
1400266; 5;    2;    4
1400267; 0;    2;    4
1400267; 1;   10;   50
1400267; 2;    1;    4
1400267; 5;    2;    4
1400268; 0;    2;    4
1400268; 1;   10;   50
1400268; 2;    1;    4
1400268; 5;    2;    4
1400269; 0;    2;    4
