LocationID; CalculationTypeID; TimeIntegrationSchemeID
800001; 0; 3
800001; 1; 1
800001; 2; 1
800001; 3; 1
800001; 4; 1
800001; 5; 1
800001; 6; 1
800001; 7; 1
800001; 8; 1
800001; 9; 1
800002; 0; 3
800002; 1; 1
800002; 2; 1
800002; 3; 1
800002; 4; 1
800002; 5; 1
800002; 6; 1
800002; 7; 1
800002; 8; 1
800002; 9; 1
800003; 0; 3
800003; 1; 1
800003; 2; 1
800003; 3; 1
800003; 4; 1
800003; 5; 1
800003; 6; 1
800003; 7; 1
800003; 8; 1
800003; 9; 1
800004; 0; 3
800004; 1; 1
800004; 2; 1
800004; 3; 1
800004; 4; 1
800004; 5; 1
800004; 6; 1
800004; 7; 1
800004; 8; 1
800004; 9; 1
800005; 0; 3
800005; 1; 1
800005; 2; 1
800005; 3; 1
800005; 4; 1
800005; 5; 1
800005; 6; 1
800005; 7; 1
800005; 8; 1
800005; 9; 1
800006; 0; 3
800006; 1; 1
800006; 2; 1
800006; 3; 1
800006; 4; 1
800006; 5; 1
800006; 6; 1
800006; 7; 1
800006; 8; 1
800006; 9; 1
800007; 0; 3
800007; 1; 1
800007; 2; 1
800007; 3; 1
800007; 4; 1
800007; 5; 1
800007; 6; 1
800007; 7; 1
800007; 8; 1
800007; 9; 1
800008; 0; 3
800008; 1; 1
800008; 2; 1
800008; 3; 1
800008; 4; 1
800008; 5; 1
800008; 6; 1
800008; 7; 1
800008; 8; 1
800008; 9; 1
800009; 0; 3
800009; 1; 1
800009; 2; 1
800009; 3; 1
800009; 4; 1
800009; 5; 1
800009; 6; 1
800009; 7; 1
800009; 8; 1
800009; 9; 1
800010; 0; 3
800010; 1; 1
800010; 2; 1
800010; 3; 1
800010; 4; 1
800010; 5; 1
800010; 6; 1
800010; 7; 1
800010; 8; 1
800010; 9; 1
800011; 0; 3
800011; 1; 1
800011; 2; 1
800011; 3; 1
800011; 4; 1
800011; 5; 1
800011; 6; 1
800011; 7; 1
800011; 8; 1
800011; 9; 1
800012; 0; 3
800012; 1; 1
800012; 2; 1
800012; 3; 1
800012; 4; 1
800012; 5; 1
800012; 6; 1
800012; 7; 1
800012; 8; 1
800012; 9; 1
800013; 0; 3
800013; 1; 1
800013; 2; 1
800013; 3; 1
800013; 4; 1
800013; 5; 1
800013; 6; 1
800013; 7; 1
800013; 8; 1
800013; 9; 1
800014; 0; 3
800014; 1; 1
800014; 2; 1
800014; 3; 1
800014; 4; 1
800014; 5; 1
800014; 6; 1
800014; 7; 1
800014; 8; 1
800014; 9; 1
800015; 0; 3
800015; 1; 1
800015; 2; 1
800015; 3; 1
800015; 4; 1
800015; 5; 1
800015; 6; 1
800015; 7; 1
800015; 8; 1
800015; 9; 1
800016; 0; 3
800016; 1; 1
800016; 2; 1
800016; 3; 1
800016; 4; 1
800016; 5; 1
800016; 6; 1
800016; 7; 1
800016; 8; 1
800016; 9; 1
800017; 0; 3
800017; 1; 1
800017; 2; 1
800017; 3; 1
800017; 4; 1
800017; 5; 1
800017; 6; 1
800017; 7; 1
800017; 8; 1
800017; 9; 1
800019; 0; 3
800019; 1; 1
800019; 2; 1
800019; 3; 1
800019; 4; 1
800019; 5; 1
800019; 6; 1
800019; 7; 1
800019; 8; 1
800019; 9; 1
800020; 0; 3
800020; 1; 1
800020; 2; 1
800020; 3; 1
800020; 4; 1
800020; 5; 1
800020; 6; 1
800020; 7; 1
800020; 8; 1
800020; 9; 1
800021; 0; 3
800021; 1; 1
800021; 2; 1
800021; 3; 1
800021; 4; 1
800021; 5; 1
800021; 6; 1
800021; 7; 1
800021; 8; 1
800021; 9; 1
800022; 0; 3
800022; 1; 1
800022; 2; 1
800022; 3; 1
800022; 4; 1
800022; 5; 1
800022; 6; 1
800022; 7; 1
800022; 8; 1
800022; 9; 1
800023; 0; 3
800023; 1; 1
800023; 2; 1
800023; 3; 1
800023; 4; 1
800023; 5; 1
800023; 6; 1
800023; 7; 1
800023; 8; 1
