LocationID; CalculationTypeID; Min; Max
300046; 1;   10;   50
300046; 2;    1;    4
300046; 5;    2;    4
300047; 0;    2;    4
300047; 1;   10;   50
300047; 2;    1;    4
300047; 5;    2;    4
300048; 0;    2;    4
300048; 1;   10;   50
300048; 2;    1;    4
300048; 5;    2;    4
300049; 0;    2;    4
300049; 1;   10;   50
300049; 2;    1;    4
300049; 5;    2;    4
300050; 0;    2;    4
300050; 1;   10;   50
300050; 2;    1;    4
300050; 5;    2;    4
300051; 0;    2;    4
300051; 1;   10;   50
300051; 2;    1;    4
300051; 5;    2;    4
300052; 0;    2;    4
300052; 1;   10;   50
300052; 2;    1;    4
300052; 5;    2;    4
300053; 0;    2;    4
300053; 1;   10;   50
300053; 2;    1;    4
300053; 5;    2;    4
300054; 0;    2;    4
300054; 1;   10;   50
300054; 2;    1;    4
300054; 5;    2;    4
300055; 0;    2;    4
300055; 1;   10;   50
300055; 2;    1;    4
300055; 5;    2;    4
300056; 0;    2;    4
300056; 1;   10;   50
300056; 2;    1;    4
300056; 5;    2;    4
300057; 0;    2;    4
300057; 1;   10;   50
300057; 2;    1;    4
300057; 5;    2;    4
300058; 0;    2;    4
300058; 1;   10;   50
300058; 2;    1;    4
300058; 5;    2;    4
300059; 0;    2;    4
300059; 1;   10;   50
300059; 2;    1;    4
300059; 5;    2;    4
300060; 0;    2;    4
300060; 1;   10;   50
300060; 2;    1;    4
300060; 5;    2;    4
300061; 0;    2;    4
300061; 1;   10;   50
300061; 2;    1;    4
300061; 5;    2;    4
300062; 0;    2;    4
300062; 1;   10;   50
300062; 2;    1;    4
300062; 5;    2;    4
300063; 0;    2;    4
300063; 1;   10;   50
300063; 2;    1;    4
300063; 5;    2;    4
300064; 0;    2;    4
300064; 1;   10;   50
300064; 2;    1;    4
300064; 5;    2;    4
300065; 0;    2;    4
300065; 1;   10;   50
300065; 2;    1;    4
300065; 5;    2;    4
300066; 0;    2;    4
300066; 1;   10;   50
300066; 2;    1;    4
300066; 5;    2;    4
300067; 0;    2;    4
300067; 1;   10;   50
300067; 2;    1;    4
300067; 5;    2;    4
300068; 0;    2;    4
300068; 1;   10;   50
300068; 2;    1;    4
300068; 5;    2;    4
300069; 0;    2;    4
300069; 1;   10;   50
300069; 2;    1;    4
300069; 5;    2;    4
300070; 0;    2;    4
300070; 1;   10;   50
300070; 2;    1;    4
300070; 5;    2;    4
300071; 0;    2;    4
300071; 1;   10;   50
300071; 2;    1;    4
300071; 5;    2;    4
300072; 0;    2;    4
300072; 1;   10;   50
300072; 2;    1;    4
300072; 5;    2;    4
300073; 0;    2;    4
300073; 1;   10;   50
300073; 2;    1;    4
300073; 5;    2;    4
300074; 0;    2;    4
300074; 1;   10;   50
300074; 2;    1;    4
300074; 5;    2;    4
300075; 0;    2;    4
300075; 1;   10;   50
300075; 2;    1;    4
300075; 5;    2;    4
300076; 0;    2;    4
300076; 1;   10;   50
300076; 2;    1;    4
300076; 5;    2;    4
300077; 0;    2;    4
300077; 1;   10;   50
300077; 2;    1;    4
300077; 5;    2;    4
300078; 0;    2;    4
300078; 1;   10;   50
300078; 2;    1;    4
300078; 5;    2;    4
300079; 0;    2;    4
300079; 1;   10;   50
300079; 2;    1;    4
300079; 5;    2;    4
300080; 0;    2;    4
300080; 1;   10;   50
300080; 2;    1;    4
300080; 5;    2;    4
300081; 0;    2;    4
300081; 1;   10;   50
300081; 2;    1;    4
300081; 5;    2;    4
300082; 0;    2;    4
300082; 1;   10;   50
300082; 2;    1;    4
300082; 5;    2;    4
300083; 0;    2;    4
300083; 1;   10;   50
300083; 2;    1;    4
300083; 5;    2;    4
300084; 0;    2;    4
300084; 1;   10;   50
300084; 2;    1;    4
300084; 5;    2;    4
300085; 0;    2;    4
300085; 1;   10;   50
300085; 2;    1;    4
300085; 5;    2;    4
300086; 0;    2;    4
300086; 1;   10;   50
300086; 2;    1;    4
300086; 5;    2;    4
300087; 0;    2;    4
300087; 1;   10;   50
300087; 2;    1;    4
300087; 5;    2;    4
300088; 0;    2;    4
300088; 1;   10;   50
300088; 2;    1;    4
300088; 5;    2;    4
300089; 0;    2;    4
300089; 1;   10;   50
300089; 2;    1;    4
300089; 5;    2;    4
300090; 0;    2;    4
300090; 1;   10;   50
300090; 2;    1;    4
300090; 5;    2;    4
300091; 0;    2;    4
300091; 1;   10;   50
300091; 2;    1;    4
300091; 5;    2;    4
300092; 0;    2;    4
300092; 1;   10;   50
300092; 2;    1;    4
300092; 5;    2;    4
300093; 0;    2;    4
300093; 1;   10;   50
300093; 2;    1;    4
300093; 5;    2;    4
300094; 0;    2;    4
300094; 1;   10;   50
300094; 2;    1;    4
300094; 5;    2;    4
300095; 0;    2;    4
300095; 1;   10;   50
300095; 2;    1;    4
300095; 5;    2;    4
300096; 0;    2;    4
300096; 1;   10;   50
300096; 2;    1;    4
300096; 5;    2;    4
300097; 0;    2;    4
300097; 1;   10;   50
300097; 2;    1;    4
300097; 5;    2;    4
300098; 0;    2;    4
300098; 1;   10;   50
300098; 2;    1;    4
300098; 5;    2;    4
300099; 0;    2;    4
300099; 1;   10;   50
300099; 2;    1;    4
300099; 5;    2;    4
300100; 0;    2;    4
300100; 1;   10;   50
300100; 2;    1;    4
300100; 5;    2;    4
300101; 0;    2;    4
300101; 1;   10;   50
300101; 2;    1;    4
300101; 5;    2;    4
300102; 0;    2;    4
300102; 1;   10;   50
300102; 2;    1;    4
300102; 5;    2;    4
300103; 0;    2;    4
300103; 1;   10;   50
300103; 2;    1;    4
300103; 5;    2;    4
300104; 0;    2;    4
300104; 1;   10;   50
300104; 2;    1;    4
300104; 5;    2;    4
300105; 0;    2;    4
300105; 1;   10;   50
300105; 2;    1;    4
300105; 5;    2;    4
300106; 0;    2;    4
300106; 1;   10;   50
300106; 2;    1;    4
300106; 5;    2;    4
300107; 0;    2;    4
300107; 1;   10;   50
300107; 2;    1;    4
300107; 5;    2;    4
300108; 0;    2;    4
300108; 1;   10;   50
300108; 2;    1;    4
300108; 5;    2;    4
300109; 0;    2;    4
300109; 1;   10;   50
300109; 2;    1;    4
300109; 5;    2;    4
300110; 0;    2;    4
300110; 1;   10;   50
300110; 2;    1;    4
300110; 5;    2;    4
300111; 0;    2;    4
300111; 1;   10;   50
300111; 2;    1;    4
300111; 5;    2;    4
300112; 0;    2;    4
300112; 1;   10;   50
300112; 2;    1;    4
300112; 5;    2;    4
300113; 0;    2;    4
300113; 1;   10;   50
300113; 2;    1;    4
300113; 5;    2;    4
300114; 0;    2;    4
300114; 1;   10;   50
300114; 2;    1;    4
300114; 5;    2;    4
300115; 0;    2;    4
300115; 1;   10;   50
300115; 2;    1;    4
300115; 5;    2;    4
300116; 0;    2;    4
300116; 1;   10;   50
300116; 2;    1;    4
300116; 5;    2;    4
300117; 0;    2;    4
300117; 1;   10;   50
300117; 2;    1;    4
300117; 5;    2;    4
300118; 0;    2;    4
300118; 1;   10;   50
300118; 2;    1;    4
300118; 5;    2;    4
300119; 0;    2;    4
300119; 1;   10;   50
300119; 2;    1;    4
300119; 5;    2;    4
300120; 0;    2;    4
300120; 1;   10;   50
300120; 2;    1;    4
300120; 5;    2;    4
300121; 0;    2;    4
300121; 1;   10;   50
300121; 2;    1;    4
300121; 5;    2;    4
300122; 0;    2;    4
300122; 1;   10;   50
300122; 2;    1;    4
300122; 5;    2;    4
300123; 0;    2;    4
300123; 1;   10;   50
300123; 2;    1;    4
300123; 5;    2;    4
300124; 0;    2;    4
300124; 1;   10;   50
300124; 2;    1;    4
300124; 5;    2;    4
300125; 0;    2;    4
300125; 1;   10;   50
300125; 2;    1;    4
300125; 5;    2;    4
300126; 0;    2;    4
300126; 1;   10;   50
300126; 2;    1;    4
300126; 5;    2;    4
300127; 0;    2;    4
300127; 1;   10;   50
300127; 2;    1;    4
300127; 5;    2;    4
300128; 0;    2;    4
300128; 1;   10;   50
300128; 2;    1;    4
300128; 5;    2;    4
300129; 0;    2;    4
300129; 1;   10;   50
300129; 2;    1;    4
300129; 5;    2;    4
300130; 0;    2;    4
300130; 1;   10;   50
300130; 2;    1;    4
300130; 5;    2;    4
300131; 0;    2;    4
300131; 1;   10;   50
300131; 2;    1;    4
300131; 5;    2;    4
300132; 0;    2;    4
300132; 1;   10;   50
300132; 2;    1;    4
300132; 5;    2;    4
300133; 0;    2;    4
300133; 1;   10;   50
300133; 2;    1;    4
300133; 5;    2;    4
300134; 0;    2;    4
300134; 1;   10;   50
300134; 2;    1;    4
300134; 5;    2;    4
300135; 0;    2;    4
300135; 1;   10;   50
300135; 2;    1;    4
300135; 5;    2;    4
300136; 0;    2;    4
300136; 1;   10;   50
300136; 2;    1;    4
300136; 5;    2;    4
300137; 0;    2;    4
300137; 1;   10;   50
300137; 2;    1;    4
300137; 5;    2;    4
300138; 0;    2;    4
300138; 1;   10;   50
300138; 2;    1;    4
300138; 5;    2;    4
300139; 0;    2;    4
300139; 1;   10;   50
300139; 2;    1;    4
300139; 5;    2;    4
300140; 0;    2;    4
300140; 1;   10;   50
300140; 2;    1;    4
300140; 5;    2;    4
300141; 0;    2;    4
300141; 1;   10;   50
300141; 2;    1;    4
300141; 5;    2;    4
300142; 0;    2;    4
300142; 1;   10;   50
300142; 2;    1;    4
300142; 5;    2;    4
300143; 0;    2;    4
300143; 1;   10;   50
300143; 2;    1;    4
300143; 5;    2;    4
300144; 0;    2;    4
300144; 1;   10;   50
300144; 2;    1;    4
300144; 5;    2;    4
300145; 0;    2;    4
300145; 1;   10;   50
300145; 2;    1;    4
300145; 5;    2;    4
300146; 0;    2;    4
300146; 1;   10;   50
300146; 2;    1;    4
300146; 5;    2;    4
300147; 0;    2;    4
300147; 1;   10;   50
300147; 2;    1;    4
300147; 5;    2;    4
300148; 0;    2;    4
300148; 1;   10;   50
300148; 2;    1;    4
300148; 5;    2;    4
300149; 0;    2;    4
300149; 1;   10;   50
300149; 2;    1;    4
300149; 5;    2;    4
300150; 0;    2;    4
300150; 1;   10;   50
300150; 2;    1;    4
300150; 5;    2;    4
300151; 0;    2;    4
300151; 1;   10;   50
300151; 2;    1;    4
300151; 5;    2;    4
300152; 0;    2;    4
300152; 1;   10;   50
300152; 2;    1;    4
300152; 5;    2;    4
300153; 0;    2;    4
300153; 1;   10;   50
300153; 2;    1;    4
300153; 5;    2;    4
300154; 0;    2;    4
300154; 1;   10;   50
300154; 2;    1;    4
300154; 5;    2;    4
300155; 0;    2;    4
300155; 1;   10;   50
300155; 2;    1;    4
300155; 5;    2;    4
300156; 0;    2;    4
300156; 1;   10;   50
300156; 2;    1;    4
300156; 5;    2;    4
300157; 0;    2;    4
300157; 1;   10;   50
300157; 2;    1;    4
300157; 5;    2;    4
300158; 0;    2;    4
300158; 1;   10;   50
300158; 2;    1;    4
300158; 5;    2;    4
300159; 0;    2;    4
300159; 1;   10;   50
300159; 2;    1;    4
300159; 5;    2;    4
300160; 0;    2;    4
300160; 1;   10;   50
300160; 2;    1;    4
300160; 5;    2;    4
300161; 0;    2;    4
300161; 1;   10;   50
300161; 2;    1;    4
300161; 5;    2;    4
300162; 0;    2;    4
300162; 1;   10;   50
300162; 2;    1;    4
300162; 5;    2;    4
300163; 0;    2;    4
300163; 1;   10;   50
300163; 2;    1;    4
300163; 5;    2;    4
300164; 0;    2;    4
300164; 1;   10;   50
300164; 2;    1;    4
300164; 5;    2;    4
300165; 0;    2;    4
300165; 1;   10;   50
300165; 2;    1;    4
300165; 5;    2;    4
300166; 0;    2;    4
300166; 1;   10;   50
300166; 2;    1;    4
300166; 5;    2;    4
300167; 0;    2;    4
300167; 1;   10;   50
300167; 2;    1;    4
300167; 5;    2;    4
300168; 0;    2;    4
300168; 1;   10;   50
300168; 2;    1;    4
300168; 5;    2;    4
300169; 0;    2;    4
300169; 1;   10;   50
300169; 2;    1;    4
300169; 5;    2;    4
300170; 0;    2;    4
300170; 1;   10;   50
300170; 2;    1;    4
300170; 5;    2;    4
300171; 0;    2;    4
300171; 1;   10;   50
300171; 2;    1;    4
300171; 5;    2;    4
300172; 0;    2;    4
300172; 1;   10;   50
300172; 2;    1;    4
300172; 5;    2;    4
300173; 0;    2;    4
300173; 1;   10;   50
300173; 2;    1;    4
300173; 5;    2;    4
300174; 0;    2;    4
300174; 1;   10;   50
300174; 2;    1;    4
300174; 5;    2;    4
300175; 0;    2;    4
300175; 1;   10;   50
300175; 2;    1;    4
300175; 5;    2;    4
300176; 0;    2;    4
300176; 1;   10;   50
300176; 2;    1;    4
300176; 5;    2;    4
300177; 0;    2;    4
300177; 1;   10;   50
300177; 2;    1;    4
300177; 5;    2;    4
300178; 0;    2;    4
300178; 1;   10;   50
300178; 2;    1;    4
300178; 5;    2;    4
300179; 0;    2;    4
300179; 1;   10;   50
300179; 2;    1;    4
300179; 5;    2;    4
300180; 0;    2;    4
300180; 1;   10;   50
300180; 2;    1;    4
300180; 5;    2;    4
300181; 0;    2;    4
300181; 1;   10;   50
300181; 2;    1;    4
300181; 5;    2;    4
300182; 0;    2;    4
300182; 1;   10;   50
300182; 2;    1;    4
300182; 5;    2;    4
300183; 0;    2;    4
300183; 1;   10;   50
300183; 2;    1;    4
300183; 5;    2;    4
300184; 0;    2;    4
300184; 1;   10;   50
300184; 2;    1;    4
300184; 5;    2;    4
300185; 0;    2;    4
300185; 1;   10;   50
300185; 2;    1;    4
300185; 5;    2;    4
300186; 0;    2;    4
300186; 1;   10;   50
300186; 2;    1;    4
300186; 5;    2;    4
300187; 0;    2;    4
300187; 1;   10;   50
300187; 2;    1;    4
300187; 5;    2;    4
300188; 0;    2;    4
300188; 1;   10;   50
300188; 2;    1;    4
300188; 5;    2;    4
300189; 0;    2;    4
300189; 1;   10;   50
300189; 2;    1;    4
300189; 5;    2;    4
300190; 0;    2;    4
300190; 1;   10;   50
300190; 2;    1;    4
300190; 5;    2;    4
300191; 0;    2;    4
300191; 1;   10;   50
300191; 2;    1;    4
300191; 5;    2;    4
300192; 0;    2;    4
300192; 1;   10;   50
300192; 2;    1;    4
300192; 5;    2;    4
300193; 0;    2;    4
300193; 1;   10;   50
300193; 2;    1;    4
300193; 5;    2;    4
300194; 0;    2;    4
300194; 1;   10;   50
300194; 2;    1;    4
300194; 5;    2;    4
300195; 0;    2;    4
300195; 1;   10;   50
300195; 2;    1;    4
300195; 5;    2;    4
300196; 0;    2;    4
300196; 1;   10;   50
300196; 2;    1;    4
300196; 5;    2;    4
300197; 0;    2;    4
300197; 1;   10;   50
300197; 2;    1;    4
300197; 5;    2;    4
300198; 0;    2;    4
300198; 1;   10;   50
300198; 2;    1;    4
300198; 5;    2;    4
300199; 0;    2;    4
300199; 1;   10;   50
300199; 2;    1;    4
300199; 5;    2;    4
300200; 0;    2;    4
300200; 1;   10;   50
300200; 2;    1;    4
300200; 5;    2;    4
300201; 0;    2;    4
300201; 1;   10;   50
300201; 2;    1;    4
300201; 5;    2;    4
300202; 0;    2;    4
300202; 1;   10;   50
300202; 2;    1;    4
300202; 5;    2;    4
300203; 0;    2;    4
300203; 1;   10;   50
300203; 2;    1;    4
300203; 5;    2;    4
300204; 0;    2;    4
300204; 1;   10;   50
300204; 2;    1;    4
300204; 5;    2;    4
300205; 0;    2;    4
300205; 1;   10;   50
300205; 2;    1;    4
300205; 5;    2;    4
300206; 0;    2;    4
300206; 1;   10;   50
300206; 2;    1;    4
300206; 5;    2;    4
300207; 0;    2;    4
300207; 1;   10;   50
300207; 2;    1;    4
300207; 5;    2;    4
300208; 0;    2;    4
300208; 1;   10;   50
300208; 2;    1;    4
300208; 5;    2;    4
300209; 0;    2;    4
300209; 1;   10;   50
300209; 2;    1;    4
300209; 5;    2;    4
300210; 0;    2;    4
300210; 1;   10;   50
300210; 2;    1;    4
300210; 5;    2;    4
300211; 0;    2;    4
300211; 1;   10;   50
300211; 2;    1;    4
300211; 5;    2;    4
300212; 0;    2;    4
300212; 1;   10;   50
300212; 2;    1;    4
300212; 5;    2;    4
300213; 0;    2;    4
300213; 1;   10;   50
300213; 2;    1;    4
300213; 5;    2;    4
300214; 0;    2;    4
300214; 1;   10;   50
300214; 2;    1;    4
300214; 5;    2;    4
300215; 0;    2;    4
300215; 1;   10;   50
300215; 2;    1;    4
300215; 5;    2;    4
300216; 0;    2;    4
300216; 1;   10;   50
300216; 2;    1;    4
300216; 5;    2;    4
300217; 0;    2;    4
300217; 1;   10;   50
300217; 2;    1;    4
300217; 5;    2;    4
300218; 0;    2;    4
300218; 1;   10;   50
300218; 2;    1;    4
300218; 5;    2;    4
300219; 0;    2;    4
300219; 1;   10;   50
300219; 2;    1;    4
300219; 5;    2;    4
300220; 0;    2;    4
300220; 1;   10;   50
300220; 2;    1;    4
300220; 5;    2;    4
300221; 0;    2;    4
300221; 1;   10;   50
300221; 2;    1;    4
300221; 5;    2;    4
300222; 0;    2;    4
300222; 1;   10;   50
300222; 2;    1;    4
300222; 5;    2;    4
300223; 0;    2;    4
300223; 1;   10;   50
300223; 2;    1;    4
300223; 5;    2;    4
300224; 0;    2;    4
300224; 1;   10;   50
300224; 2;    1;    4
300224; 5;    2;    4
300225; 0;    2;    4
300225; 1;   10;   50
300225; 2;    1;    4
300225; 5;    2;    4
300226; 0;    2;    4
300226; 1;   10;   50
300226; 2;    1;    4
300226; 5;    2;    4
300227; 0;    2;    4
300227; 1;   10;   50
300227; 2;    1;    4
300227; 5;    2;    4
300229; 0;    2;    4
300229; 1;   10;   50
300229; 2;    1;    4
300229; 5;    2;    4
300230; 0;    2;    4
300230; 1;   10;   50
300230; 2;    1;    4
300230; 5;    2;    4
300231; 0;    2;    4
300231; 1;   10;   50
300231; 2;    1;    4
300231; 5;    2;    4
300232; 0;    2;    4
300232; 1;   10;   50
300232; 2;    1;    4
300232; 5;    2;    4
300233; 0;    2;    4
300233; 1;   10;   50
300233; 2;    1;    4
300233; 5;    2;    4
300234; 0;    2;    4
300234; 1;   10;   50
300234; 2;    1;    4
300234; 5;    2;    4
300235; 0;    2;    4
300235; 1;   10;   50
300235; 2;    1;    4
300235; 5;    2;    4
300236; 0;    2;    4
300236; 1;   10;   50
300236; 2;    1;    4
300236; 5;    2;    4
300237; 0;    2;    4
300237; 1;   10;   50
300237; 2;    1;    4
300237; 5;    2;    4
300238; 0;    2;    4
300238; 1;   10;   50
300238; 2;    1;    4
300238; 5;    2;    4
300239; 0;    2;    4
300239; 1;   10;   50
300239; 2;    1;    4
300239; 5;    2;    4
300240; 0;    2;    4
300240; 1;   10;   50
300240; 2;    1;    4
300240; 5;    2;    4
300241; 0;    2;    4
300241; 1;   10;   50
300241; 2;    1;    4
300241; 5;    2;    4
300242; 0;    2;    4
300242; 1;   10;   50
300242; 2;    1;    4
300242; 5;    2;    4
300243; 0;    2;    4
300243; 1;   10;   50
300243; 2;    1;    4
300243; 5;    2;    4
300244; 0;    2;    4
300244; 1;   10;   50
300244; 2;    1;    4
300244; 5;    2;    4
300245; 0;    2;    4
300245; 1;   10;   50
300245; 2;    1;    4
300245; 5;    2;    4
300246; 0;    2;    4
300246; 1;   10;   50
300246; 2;    1;    4
300246; 5;    2;    4
300247; 0;    2;    4
300247; 1;   10;   50
300247; 2;    1;    4
300247; 5;    2;    4
300248; 0;    2;    4
300248; 1;   10;   50
300248; 2;    1;    4
300248; 5;    2;    4
300249; 0;    2;    4
300249; 1;   10;   50
300249; 2;    1;    4
300249; 5;    2;    4
300250; 0;    2;    4
300250; 1;   10;   50
300250; 2;    1;    4
300250; 5;    2;    4
300251; 0;    2;    4
300251; 1;   10;   50
300251; 2;    1;    4
300251; 5;    2;    4
300252; 0;    2;    4
300252; 1;   10;   50
300252; 2;    1;    4
300252; 5;    2;    4
300253; 0;    2;    4
300253; 1;   10;   50
300253; 2;    1;    4
300253; 5;    2;    4
300254; 0;    2;    4
300254; 1;   10;   50
300254; 2;    1;    4
300254; 5;    2;    4
300255; 0;    2;    4
300255; 1;   10;   50
300255; 2;    1;    4
300255; 5;    2;    4
300256; 0;    2;    4
300256; 1;   10;   50
300256; 2;    1;    4
300256; 5;    2;    4
300257; 0;    2;    4
300257; 1;   10;   50
300257; 2;    1;    4
300257; 5;    2;    4
300258; 0;    2;    4
300258; 1;   10;   50
300258; 2;    1;    4
300258; 5;    2;    4
300259; 0;    2;    4
300259; 1;   10;   50
300259; 2;    1;    4
300259; 5;    2;    4
300260; 0;    2;    4
300260; 1;   10;   50
300260; 2;    1;    4
300260; 5;    2;    4
300261; 0;    2;    4
300261; 1;   10;   50
300261; 2;    1;    4
300261; 5;    2;    4
300262; 0;    2;    4
300262; 1;   10;   50
300262; 2;    1;    4
300262; 5;    2;    4
300263; 0;    2;    4
300263; 1;   10;   50
300263; 2;    1;    4
300263; 5;    2;    4
300264; 0;    2;    4
300264; 1;   10;   50
300264; 2;    1;    4
300264; 5;    2;    4
300265; 0;    2;    4
300265; 1;   10;   50
300265; 2;    1;    4
300265; 5;    2;    4
300266; 0;    2;    4
300266; 1;   10;   50
300266; 2;    1;    4
300266; 5;    2;    4
300267; 0;    2;    4
300267; 1;   10;   50
300267; 2;    1;    4
300267; 5;    2;    4
300268; 0;    2;    4
300268; 1;   10;   50
300268; 2;    1;    4
300268; 5;    2;    4
300269; 0;    2;    4
300269; 1;   10;   50
300269; 2;    1;    4
300269; 5;    2;    4
300270; 0;    2;    4
300270; 1;   10;   50
300270; 2;    1;    4
300270; 5;    2;    4
300271; 0;    2;    4
300271; 1;   10;   50
300271; 2;    1;    4
300271; 5;    2;    4
300272; 0;    2;    4
300272; 1;   10;   50
300272; 2;    1;    4
300272; 5;    2;    4
300273; 0;    2;    4
300273; 1;   10;   50
300273; 2;    1;    4
300273; 5;    2;    4
300274; 0;    2;    4
300274; 1;   10;   50
300274; 2;    1;    4
300274; 5;    2;    4
300275; 0;    2;    4
300275; 1;   10;   50
300275; 2;    1;    4
300275; 5;    2;    4
300276; 0;    2;    4
300276; 1;   10;   50
300276; 2;    1;    4
300276; 5;    2;    4
300277; 0;    2;    4
300277; 1;   10;   50
300277; 2;    1;    4
300277; 5;    2;    4
300278; 0;    2;    4
300278; 1;   10;   50
300278; 2;    1;    4
300278; 5;    2;    4
300279; 0;    2;    4
300279; 1;   10;   50
300279; 2;    1;    4
300279; 5;    2;    4
300280; 0;    2;    4
300280; 1;   10;   50
300280; 2;    1;    4
300280; 5;    2;    4
300281; 0;    2;    4
300281; 1;   10;   50
300281; 2;    1;    4
300281; 5;    2;    4
300282; 0;    2;    4
300282; 1;   10;   50
300282; 2;    1;    4
300282; 5;    2;    4
300283; 0;    2;    4
300283; 1;   10;   50
300283; 2;    1;    4
300283; 5;    2;    4
300284; 0;    2;    4
300284; 1;   10;   50
300284; 2;    1;    4
300284; 5;    2;    4
300285; 0;    2;    4
300285; 1;   10;   50
300285; 2;    1;    4
300285; 5;    2;    4
300286; 0;    2;    4
300286; 1;   10;   50
300286; 2;    1;    4
300286; 5;    2;    4
300287; 0;    2;    4
300287; 1;   10;   50
300287; 2;    1;    4
300287; 5;    2;    4
300288; 0;    2;    4
300288; 1;   10;   50
300288; 2;    1;    4
300288; 5;    2;    4
300289; 0;    2;    4
300289; 1;   10;   50
300289; 2;    1;    4
300289; 5;    2;    4
300290; 0;    2;    4
300290; 1;   10;   50
300290; 2;    1;    4
300290; 5;    2;    4
300291; 0;    2;    4
300291; 1;   10;   50
300291; 2;    1;    4
300291; 5;    2;    4
300292; 0;    2;    4
300292; 1;   10;   50
300292; 2;    1;    4
