LocationID; CalculationTypeID; TimeIntegrationSchemeID
700001; 0; 1
700001; 1; 1
700001; 2; 1
700001; 3; 1
700001; 4; 1
700001; 5; 3
700001; 6; 3
700001; 7; 3
700001; 8; 1
700001; 9; 3
700002; 0; 1
700002; 1; 1
700002; 2; 1
700002; 3; 1
700002; 4; 1
700002; 5; 3
700002; 6; 3
700002; 7; 3
700002; 8; 1
700002; 9; 3
700003; 0; 3
700003; 1; 1
700003; 2; 1
700003; 3; 1
700003; 4; 1
700003; 5; 1
700003; 6; 1
700003; 7; 1
700003; 8; 1
700003; 9; 1
700004; 0; 1
700004; 1; 1
700004; 2; 1
700004; 3; 1
700004; 4; 1
700004; 5; 3
700004; 6; 3
700004; 7; 3
700004; 8; 1
700004; 9; 3
700005; 0; 1
700005; 1; 1
700005; 2; 1
700005; 3; 1
700005; 4; 1
700005; 5; 3
700005; 6; 3
700005; 7; 3
700005; 8; 1
700005; 9; 3
700006; 0; 3
700006; 1; 1
700006; 2; 1
700006; 3; 1
700006; 4; 1
700006; 5; 1
700006; 6; 1
700006; 7; 1
700006; 8; 1
700006; 9; 1
700007; 0; 3
700007; 1; 1
700007; 2; 1
700007; 3; 1
700007; 4; 1
700007; 5; 1
700007; 6; 1
700007; 7; 1
700007; 8; 1
700007; 9; 1
700008; 0; 1
700008; 1; 1
700008; 2; 1
700008; 3; 1
700008; 4; 1
700008; 5; 3
700008; 6; 3
700008; 7; 3
700008; 8; 1
700008; 9; 3
700009; 0; 1
700009; 1; 1
700009; 2; 1
700009; 3; 1
700009; 4; 1
700009; 5; 3
700009; 6; 3
700009; 7; 3
700009; 8; 1
700009; 9; 3
700010; 0; 3
700010; 1; 1
700010; 2; 1
700010; 3; 1
700010; 4; 1
700010; 5; 1
700010; 6; 1
700010; 7; 1
700010; 8; 1
700010; 9; 1
700011; 0; 1
700011; 1; 1
700011; 2; 1
700011; 3; 1
700011; 4; 1
700011; 5; 3
700011; 6; 3
700011; 7; 3
700011; 8; 1
700011; 9; 3
700012; 0; 1
700012; 1; 1
700012; 2; 1
700012; 3; 1
700012; 4; 1
700012; 5; 3
700012; 6; 3
700012; 7; 3
700012; 8; 1
700012; 9; 3
