LocationID; CalculationTypeID; Min; Max
600001; 0;    2;    4
600001; 1;   10;   50
600001; 2;    1;    4
600001; 5;    2;    4
600002; 0;    2;    4
600002; 1;   10;   50
600002; 2;    1;    4
600002; 5;    2;    4
600003; 0;    2;    4
600003; 1;   10;   50
600003; 2;    1;    4
600003; 5;    2;    4
600004; 0;    2;    4
600004; 1;   10;   50
600004; 2;    1;    4
600004; 5;    2;    4
600005; 0;    2;    4
600005; 1;   10;   50
600005; 2;    1;    4
600005; 5;    2;    4
600006; 0;    2;    4
600006; 1;   10;   50
600006; 2;    1;    4
600006; 5;    2;    4
600007; 0;    2;    4
600007; 1;   10;   50
600007; 2;    1;    4
600007; 5;    2;    4
600008; 0;    2;    4
600008; 1;   10;   50
600008; 2;    1;    4
600008; 5;    2;    4
600009; 0;    2;    4
600009; 1;   10;   50
600009; 2;    1;    4
600009; 5;    2;    4
600010; 0;    2;    4
600010; 1;   10;   50
600010; 2;    1;    4
600010; 5;    2;    4
600011; 0;    2;    4
600011; 1;   10;   50
600011; 2;    1;    4
600011; 5;    2;    4
600012; 0;    2;    4
600012; 1;   10;   50
600012; 2;    1;    4
600012; 5;    2;    4
600013; 0;    2;    4
600013; 1;   10;   50
600013; 2;    1;    4
600013; 5;    2;    4
600014; 0;    2;    4
600014; 1;   10;   50
600014; 2;    1;    4
600014; 5;    2;    4
600015; 0;    2;    4
600015; 1;   10;   50
600015; 2;    1;    4
600015; 5;    2;    4
600016; 0;    2;    4
600016; 1;   10;   50
600016; 2;    1;    4
600016; 5;    2;    4
600017; 0;    2;    4
600017; 1;   10;   50
600017; 2;    1;    4
600017; 5;    2;    4
600018; 0;    2;    4
600018; 1;   10;   50
600018; 2;    1;    4
600018; 5;    2;    4
600019; 0;    2;    4
600019; 1;   10;   50
600019; 2;    1;    4
600019; 5;    2;    4
600020; 0;    2;    4
600020; 1;   10;   50
600020; 2;    1;    4
600020; 5;    2;    4
600021; 0;    2;    4
600021; 1;   10;   50
600021; 2;    1;    4
600021; 5;    2;    4
600022; 0;    2;    4
600022; 1;   10;   50
600022; 2;    1;    4
600022; 5;    2;    4
600023; 0;    2;    4
600023; 1;   10;   50
600023; 2;    1;    4
600023; 5;    2;    4
600024; 0;    2;    4
600024; 1;   10;   50
600024; 2;    1;    4
600024; 5;    2;    4
600025; 0;    2;    4
600025; 1;   10;   50
600025; 2;    1;    4
600025; 5;    2;    4
600026; 0;    2;    4
600026; 1;   10;   50
600026; 2;    1;    4
600026; 5;    2;    4
600027; 0;    2;    4
600027; 1;   10;   50
600027; 2;    1;    4
600027; 5;    2;    4
600028; 0;    2;    4
600028; 1;   10;   50
600028; 2;    1;    4
600028; 5;    2;    4
600029; 0;    2;    4
600029; 1;   10;   50
600029; 2;    1;    4
600029; 5;    2;    4
600030; 0;    2;    4
600030; 1;   10;   50
600030; 2;    1;    4
600030; 5;    2;    4
600031; 0;    2;    4
600031; 1;   10;   50
600031; 2;    1;    4
600031; 5;    2;    4
600032; 0;    2;    4
600032; 1;   10;   50
600032; 2;    1;    4
600032; 5;    2;    4
600033; 0;    2;    4
600033; 1;   10;   50
600033; 2;    1;    4
600033; 5;    2;    4
600034; 0;    2;    4
600034; 1;   10;   50
600034; 2;    1;    4
600034; 5;    2;    4
600035; 0;    2;    4
600035; 1;   10;   50
600035; 2;    1;    4
600035; 5;    2;    4
600036; 0;    2;    4
600036; 1;   10;   50
600036; 2;    1;    4
600036; 5;    2;    4
600037; 0;    2;    4
600037; 1;   10;   50
600037; 2;    1;    4
600037; 5;    2;    4
600038; 0;    2;    4
600038; 1;   10;   50
600038; 2;    1;    4
600038; 5;    2;    4
600039; 0;    2;    4
600039; 1;   10;   50
600039; 2;    1;    4
600039; 5;    2;    4
600040; 0;    2;    4
600040; 1;   10;   50
600040; 2;    1;    4
600040; 5;    2;    4
600041; 0;    2;    4
600041; 1;   10;   50
600041; 2;    1;    4
600041; 5;    2;    4
600042; 0;    2;    4
600042; 1;   10;   50
600042; 2;    1;    4
600042; 5;    2;    4
600043; 0;    2;    4
600043; 1;   10;   50
600043; 2;    1;    4
600043; 5;    2;    4
600044; 0;    2;    4
600044; 1;   10;   50
600044; 2;    1;    4
600044; 5;    2;    4
600045; 0;    2;    4
600045; 1;   10;   50
600045; 2;    1;    4
600045; 5;    2;    4
600046; 0;    2;    4
600046; 1;   10;   50
600046; 2;    1;    4
600046; 5;    2;    4
600047; 0;    2;    4
600047; 1;   10;   50
600047; 2;    1;    4
600047; 5;    2;    4
600048; 0;    2;    4
600048; 1;   10;   50
600048; 2;    1;    4
600048; 5;    2;    4
600049; 0;    2;    4
600049; 1;   10;   50
600049; 2;    1;    4
600049; 5;    2;    4
600050; 0;    2;    4
600050; 1;   10;   50
600050; 2;    1;    4
600050; 5;    2;    4
600051; 0;    2;    4
600051; 1;   10;   50
600051; 2;    1;    4
600051; 5;    2;    4
600052; 0;    2;    4
600052; 1;   10;   50
600052; 2;    1;    4
600052; 5;    2;    4
600053; 0;    2;    4
600053; 1;   10;   50
600053; 2;    1;    4
600053; 5;    2;    4
600056; 0;    2;    4
600056; 1;   10;   50
600056; 2;    1;    4
600056; 5;    2;    4
600057; 0;    2;    4
600057; 1;   10;   50
600057; 2;    1;    4
600057; 5;    2;    4
600058; 0;    2;    4
600058; 1;   10;   50
600058; 2;    1;    4
600058; 5;    2;    4
600059; 0;    2;    4
600059; 1;   10;   50
600059; 2;    1;    4
600059; 5;    2;    4
600060; 0;    2;    4
600060; 1;   10;   50
600060; 2;    1;    4
600060; 5;    2;    4
600061; 0;    2;    4
600061; 1;   10;   50
600061; 2;    1;    4
600061; 5;    2;    4
600062; 0;    2;    4
600062; 1;   10;   50
600062; 2;    1;    4
600062; 5;    2;    4
600063; 0;    2;    4
600063; 1;   10;   50
600063; 2;    1;    4
600063; 5;    2;    4
600064; 0;    2;    4
600064; 1;   10;   50
600064; 2;    1;    4
600064; 5;    2;    4
600065; 0;    2;    4
600065; 1;   10;   50
600065; 2;    1;    4
600065; 5;    2;    4
600066; 0;    2;    4
600066; 1;   10;   50
600066; 2;    1;    4
600066; 5;    2;    4
600067; 0;    2;    4
600067; 1;   10;   50
600067; 2;    1;    4
600067; 5;    2;    4
600068; 0;    2;    4
600068; 1;   10;   50
600068; 2;    1;    4
600068; 5;    2;    4
600069; 0;    2;    4
600069; 1;   10;   50
600069; 2;    1;    4
600069; 5;    2;    4
600070; 0;    2;    4
600070; 1;   10;   50
600070; 2;    1;    4
600070; 5;    2;    4
600071; 0;    2;    4
600071; 1;   10;   50
600071; 2;    1;    4
600071; 5;    2;    4
600072; 0;    2;    4
600072; 1;   10;   50
600072; 2;    1;    4
600072; 5;    2;    4
600073; 0;    2;    4
600073; 1;   10;   50
600073; 2;    1;    4
600073; 5;    2;    4
600074; 0;    2;    4
600074; 1;   10;   50
600074; 2;    1;    4
600074; 5;    2;    4
600075; 0;    2;    4
600075; 1;   10;   50
600075; 2;    1;    4
600075; 5;    2;    4
600076; 0;    2;    4
600076; 1;   10;   50
600076; 2;    1;    4
600076; 5;    2;    4
600077; 0;    2;    4
600077; 1;   10;   50
600077; 2;    1;    4
600077; 5;    2;    4
600078; 0;    2;    4
600078; 1;   10;   50
600078; 2;    1;    4
600078; 5;    2;    4
600079; 0;    2;    4
600079; 1;   10;   50
600079; 2;    1;    4
600079; 5;    2;    4
600080; 0;    2;    4
600080; 1;   10;   50
600080; 2;    1;    4
600080; 5;    2;    4
600081; 0;    2;    4
600081; 1;   10;   50
600081; 2;    1;    4
600081; 5;    2;    4
600082; 0;    2;    4
600082; 1;   10;   50
600082; 2;    1;    4
600082; 5;    2;    4
600083; 0;    2;    4
600083; 1;   10;   50
600083; 2;    1;    4
600083; 5;    2;    4
600084; 0;    2;    4
600084; 1;   10;   50
600084; 2;    1;    4
600084; 5;    2;    4
600085; 0;    2;    4
600085; 1;   10;   50
600085; 2;    1;    4
600085; 5;    2;    4
600086; 0;    2;    4
600086; 1;   10;   50
600086; 2;    1;    4
600086; 5;    2;    4
600087; 0;    2;    4
600087; 1;   10;   50
600087; 2;    1;    4
600087; 5;    2;    4
600088; 0;    2;    4
600088; 1;   10;   50
600088; 2;    1;    4
600088; 5;    2;    4
600089; 0;    2;    4
600089; 1;   10;   50
600089; 2;    1;    4
600089; 5;    2;    4
600090; 0;    2;    4
600090; 1;   10;   50
600090; 2;    1;    4
600090; 5;    2;    4
600091; 0;    2;    4
600091; 1;   10;   50
600091; 2;    1;    4
600091; 5;    2;    4
600092; 0;    2;    4
600092; 1;   10;   50
600092; 2;    1;    4
600092; 5;    2;    4
600093; 0;    2;    4
600093; 1;   10;   50
600093; 2;    1;    4
600093; 5;    2;    4
600094; 0;    2;    4
600094; 1;   10;   50
600094; 2;    1;    4
600094; 5;    2;    4
600095; 0;    2;    4
600095; 1;   10;   50
600095; 2;    1;    4
600095; 5;    2;    4
600096; 0;    2;    4
600096; 1;   10;   50
600096; 2;    1;    4
600096; 5;    2;    4
600097; 0;    2;    4
600097; 1;   10;   50
600097; 2;    1;    4
600097; 5;    2;    4
600098; 0;    2;    4
600098; 1;   10;   50
600098; 2;    1;    4
600098; 5;    2;    4
600099; 0;    2;    4
600099; 1;   10;   50
600099; 2;    1;    4
600099; 5;    2;    4
600100; 0;    2;    4
600100; 1;   10;   50
600100; 2;    1;    4
600100; 5;    2;    4
600101; 0;    2;    4
600101; 1;   10;   50
600101; 2;    1;    4
600101; 5;    2;    4
600102; 0;    2;    4
600102; 1;   10;   50
600102; 2;    1;    4
600102; 5;    2;    4
600103; 0;    2;    4
600103; 1;   10;   50
600103; 2;    1;    4
600103; 5;    2;    4
600104; 0;    2;    4
600104; 1;   10;   50
600104; 2;    1;    4
600104; 5;    2;    4
600105; 0;    2;    4
600105; 1;   10;   50
600105; 2;    1;    4
600105; 5;    2;    4
600106; 0;    2;    4
600106; 1;   10;   50
600106; 2;    1;    4
600106; 5;    2;    4
600107; 0;    2;    4
600107; 1;   10;   50
600107; 2;    1;    4
600107; 5;    2;    4
600108; 0;    2;    4
600108; 1;   10;   50
600108; 2;    1;    4
600108; 5;    2;    4
600109; 0;    2;    4
600109; 1;   10;   50
600109; 2;    1;    4
600109; 5;    2;    4
600110; 0;    2;    4
600110; 1;   10;   50
600110; 2;    1;    4
600110; 5;    2;    4
600111; 0;    2;    4
600111; 1;   10;   50
600111; 2;    1;    4
600111; 5;    2;    4
600112; 0;    2;    4
600112; 1;   10;   50
600112; 2;    1;    4
600112; 5;    2;    4
600113; 0;    2;    4
600113; 1;   10;   50
600113; 2;    1;    4
600113; 5;    2;    4
600114; 0;    2;    4
600114; 1;   10;   50
600114; 2;    1;    4
600114; 5;    2;    4
600115; 0;    2;    4
600115; 1;   10;   50
600115; 2;    1;    4
600115; 5;    2;    4
600116; 0;    2;    4
600116; 1;   10;   50
600116; 2;    1;    4
600116; 5;    2;    4
600117; 0;    2;    4
600117; 1;   10;   50
600117; 2;    1;    4
600117; 5;    2;    4
600118; 0;    2;    4
600118; 1;   10;   50
600118; 2;    1;    4
600118; 5;    2;    4
600119; 0;    2;    4
600119; 1;   10;   50
600119; 2;    1;    4
600119; 5;    2;    4
600120; 0;    2;    4
600120; 1;   10;   50
600120; 2;    1;    4
600120; 5;    2;    4
600121; 0;    2;    4
600121; 1;   10;   50
600121; 2;    1;    4
600121; 5;    2;    4
600122; 0;    2;    4
600122; 1;   10;   50
600122; 2;    1;    4
600122; 5;    2;    4
600123; 0;    2;    4
600123; 1;   10;   50
600123; 2;    1;    4
600123; 5;    2;    4
600124; 0;    2;    4
600124; 1;   10;   50
600124; 2;    1;    4
600124; 5;    2;    4
600125; 0;    2;    4
600125; 1;   10;   50
600125; 2;    1;    4
600125; 5;    2;    4
600126; 0;    2;    4
600126; 1;   10;   50
600126; 2;    1;    4
600126; 5;    2;    4
600127; 0;    2;    4
600127; 1;   10;   50
600127; 2;    1;    4
600127; 5;    2;    4
600128; 0;    2;    4
600128; 1;   10;   50
600128; 2;    1;    4
600128; 5;    2;    4
600129; 0;    2;    4
600129; 1;   10;   50
600129; 2;    1;    4
600129; 5;    2;    4
600130; 0;    2;    4
600130; 1;   10;   50
600130; 2;    1;    4
600130; 5;    2;    4
600131; 0;    2;    4
600131; 1;   10;   50
600131; 2;    1;    4
600131; 5;    2;    4
600132; 0;    2;    4
600132; 1;   10;   50
600132; 2;    1;    4
600132; 5;    2;    4
600133; 0;    2;    4
600133; 1;   10;   50
600133; 2;    1;    4
600133; 5;    2;    4
600134; 0;    2;    4
600134; 1;   10;   50
600134; 2;    1;    4
600134; 5;    2;    4
600135; 0;    2;    4
600135; 1;   10;   50
600135; 2;    1;    4
600135; 5;    2;    4
600136; 0;    2;    4
600136; 1;   10;   50
600136; 2;    1;    4
600136; 5;    2;    4
600137; 0;    2;    4
600137; 1;   10;   50
600137; 2;    1;    4
600137; 5;    2;    4
600138; 0;    2;    4
600138; 1;   10;   50
600138; 2;    1;    4
600138; 5;    2;    4
600139; 0;    2;    4
600139; 1;   10;   50
600139; 2;    1;    4
600139; 5;    2;    4
600140; 0;    2;    4
600140; 1;   10;   50
600140; 2;    1;    4
600140; 5;    2;    4
600141; 0;    2;    4
600141; 1;   10;   50
600141; 2;    1;    4
600141; 5;    2;    4
600142; 0;    2;    4
600142; 1;   10;   50
600142; 2;    1;    4
600142; 5;    2;    4
600143; 0;    2;    4
600143; 1;   10;   50
600143; 2;    1;    4
600143; 5;    2;    4
600144; 0;    2;    4
600144; 1;   10;   50
600144; 2;    1;    4
600144; 5;    2;    4
600145; 0;    2;    4
600145; 1;   10;   50
600145; 2;    1;    4
600145; 5;    2;    4
600146; 0;    2;    4
600146; 1;   10;   50
600146; 2;    1;    4
600146; 5;    2;    4
600147; 0;    2;    4
600147; 1;   10;   50
600147; 2;    1;    4
600147; 5;    2;    4
600148; 0;    2;    4
600148; 1;   10;   50
600148; 2;    1;    4
600148; 5;    2;    4
600149; 0;    2;    4
600149; 1;   10;   50
600149; 2;    1;    4
600149; 5;    2;    4
600150; 0;    2;    4
600150; 1;   10;   50
600150; 2;    1;    4
600150; 5;    2;    4
600151; 0;    2;    4
600151; 1;   10;   50
600151; 2;    1;    4
600151; 5;    2;    4
600152; 0;    2;    4
600152; 1;   10;   50
600152; 2;    1;    4
600152; 5;    2;    4
600153; 0;    2;    4
600153; 1;   10;   50
600153; 2;    1;    4
600153; 5;    2;    4
600154; 0;    2;    4
600154; 1;   10;   50
600154; 2;    1;    4
600154; 5;    2;    4
600155; 0;    2;    4
600155; 1;   10;   50
600155; 2;    1;    4
600155; 5;    2;    4
600156; 0;    2;    4
600156; 1;   10;   50
600156; 2;    1;    4
600156; 5;    2;    4
600157; 0;    2;    4
600157; 1;   10;   50
600157; 2;    1;    4
600157; 5;    2;    4
600158; 0;    2;    4
600158; 1;   10;   50
600158; 2;    1;    4
600158; 5;    2;    4
600159; 0;    2;    4
600159; 1;   10;   50
600159; 2;    1;    4
600159; 5;    2;    4
600160; 0;    2;    4
600160; 1;   10;   50
600160; 2;    1;    4
600160; 5;    2;    4
600161; 0;    2;    4
600161; 1;   10;   50
600161; 2;    1;    4
600161; 5;    2;    4
600162; 0;    2;    4
600162; 1;   10;   50
600162; 2;    1;    4
600162; 5;    2;    4
600163; 0;    2;    4
600163; 1;   10;   50
600163; 2;    1;    4
600163; 5;    2;    4
600164; 0;    2;    4
600164; 1;   10;   50
600164; 2;    1;    4
600164; 5;    2;    4
600165; 0;    2;    4
600165; 1;   10;   50
600165; 2;    1;    4
600165; 5;    2;    4
600166; 0;    2;    4
600166; 1;   10;   50
600166; 2;    1;    4
600166; 5;    2;    4
600167; 0;    2;    4
600167; 1;   10;   50
600167; 2;    1;    4
