LocationID; CalculationTypeID; TimeIntegrationSchemeID
500001; 0; 1
500001; 1; 1
500001; 2; 1
500001; 3; 1
500001; 4; 1
500001; 5; 1
500001; 6; 1
500001; 7; 1
500001; 8; 1
500001; 9; 1
500002; 0; 1
500002; 1; 1
500002; 2; 1
500002; 3; 1
500002; 4; 1
500002; 5; 1
500002; 6; 1
500002; 7; 1
500002; 8; 1
500002; 9; 1
500003; 0; 1
500003; 1; 1
500003; 2; 1
500003; 3; 1
500003; 4; 1
500003; 5; 1
500003; 6; 1
500003; 7; 1
500003; 8; 1
500003; 9; 1
500004; 0; 1
500004; 1; 1
500004; 2; 1
500004; 3; 1
500004; 4; 1
500004; 5; 1
500004; 6; 1
500004; 7; 1
500004; 8; 1
500004; 9; 1
500005; 0; 1
500005; 1; 1
500005; 2; 1
500005; 3; 1
500005; 4; 1
500005; 5; 1
500005; 6; 1
500005; 7; 1
500005; 8; 1
500005; 9; 1
500006; 0; 1
500006; 1; 1
500006; 2; 1
500006; 3; 1
500006; 4; 1
500006; 5; 1
500006; 6; 1
500006; 7; 1
500006; 8; 1
500006; 9; 1
500007; 0; 1
500007; 1; 1
500007; 2; 1
500007; 3; 1
500007; 4; 1
500007; 5; 1
500007; 6; 1
500007; 7; 1
500007; 8; 1
500007; 9; 1
500029; 0; 1
500029; 1; 1
500029; 2; 1
500029; 3; 1
500029; 4; 1
500029; 5; 1
500029; 6; 1
500029; 7; 1
500029; 8; 1
500029; 9; 1
500030; 0; 1
500030; 1; 1
500030; 2; 1
500030; 3; 1
500030; 4; 1
500030; 5; 1
500030; 6; 1
500030; 7; 1
500030; 8; 1
500030; 9; 1
500031; 0; 1
500031; 1; 1
500031; 2; 1
500031; 3; 1
500031; 4; 1
500031; 5; 1
500031; 6; 1
500031; 7; 1
500031; 8; 1
500031; 9; 1
500032; 0; 1
500032; 1; 1
500032; 2; 1
500032; 3; 1
500032; 4; 1
500032; 5; 1
500032; 6; 1
500032; 7; 1
500032; 8; 1
500032; 9; 1
500033; 0; 1
500033; 1; 1
500033; 2; 1
500033; 3; 1
500033; 4; 1
500033; 5; 1
500033; 6; 1
500033; 7; 1
500033; 8; 1
500033; 9; 1
500034; 0; 1
500034; 1; 1
500034; 2; 1
500034; 3; 1
500034; 4; 1
500034; 5; 1
500034; 6; 1
500034; 7; 1
500034; 8; 1
500034; 9; 1
500035; 0; 1
500035; 1; 1
500035; 2; 1
500035; 3; 1
500035; 4; 1
500035; 5; 1
500035; 6; 1
500035; 7; 1
500035; 8; 1
500035; 9; 1
500036; 0; 1
500036; 1; 1
500036; 2; 1
500036; 3; 1
500036; 4; 1
500036; 5; 1
500036; 6; 1
500036; 7; 1
500036; 8; 1
500036; 9; 1
500037; 0; 1
500037; 1; 1
500037; 2; 1
500037; 3; 1
500037; 4; 1
500037; 5; 1
500037; 6; 1
500037; 7; 1
500037; 8; 1
500037; 9; 1
500038; 0; 1
500038; 1; 1
500038; 2; 1
500038; 3; 1
500038; 4; 1
500038; 5; 1
500038; 6; 1
500038; 7; 1
500038; 8; 1
500038; 9; 1
500039; 0; 1
500039; 1; 1
500039; 2; 1
500039; 3; 1
500039; 4; 1
500039; 5; 1
500039; 6; 1
500039; 7; 1
500039; 8; 1
500039; 9; 1
500040; 0; 1
500040; 1; 1
500040; 2; 1
500040; 3; 1
500040; 4; 1
500040; 5; 1
500040; 6; 1
500040; 7; 1
500040; 8; 1
500040; 9; 1
500041; 0; 1
500041; 1; 1
500041; 2; 1
500041; 3; 1
500041; 4; 1
500041; 5; 1
500041; 6; 1
500041; 7; 1
500041; 8; 1
500041; 9; 1
500042; 0; 1
500042; 1; 1
500042; 2; 1
500042; 3; 1
500042; 4; 1
500042; 5; 1
500042; 6; 1
500042; 7; 1
500042; 8; 1
500042; 9; 1
500043; 0; 1
500043; 1; 1
500043; 2; 1
500043; 3; 1
500043; 4; 1
500043; 5; 1
500043; 6; 1
500043; 7; 1
500043; 8; 1
500043; 9; 1
500044; 0; 1
500044; 1; 1
500044; 2; 1
500044; 3; 1
500044; 4; 1
500044; 5; 1
500044; 6; 1
500044; 7; 1
500044; 8; 1
500044; 9; 1
500045; 0; 1
500045; 1; 1
500045; 2; 1
500045; 3; 1
500045; 4; 1
500045; 5; 1
500045; 6; 1
500045; 7; 1
500045; 8; 1
500045; 9; 1
500046; 0; 1
500046; 1; 1
500046; 2; 1
500046; 3; 1
500046; 4; 1
500046; 5; 1
500046; 6; 1
500046; 7; 1
500046; 8; 1
500046; 9; 1
500047; 0; 1
500047; 1; 1
500047; 2; 1
500047; 3; 1
500047; 4; 1
500047; 5; 1
500047; 6; 1
500047; 7; 1
500047; 8; 1
500047; 9; 1
500048; 0; 1
500048; 1; 1
500048; 2; 1
500048; 3; 1
500048; 4; 1
500048; 5; 1
500048; 6; 1
500048; 7; 1
500048; 8; 1
500048; 9; 1
500049; 0; 1
500049; 1; 1
500049; 2; 1
500049; 3; 1
500049; 4; 1
500049; 5; 1
500049; 6; 1
500049; 7; 1
500049; 8; 1
500049; 9; 1
500050; 0; 1
500050; 1; 1
500050; 2; 1
500050; 3; 1
500050; 4; 1
500050; 5; 1
500050; 6; 1
500050; 7; 1
500050; 8; 1
500050; 9; 1
500051; 0; 1
500051; 1; 1
500051; 2; 1
500051; 3; 1
500051; 4; 1
500051; 5; 1
500051; 6; 1
500051; 7; 1
500051; 8; 1
500051; 9; 1
500052; 0; 1
500052; 1; 1
500052; 2; 1
500052; 3; 1
500052; 4; 1
500052; 5; 1
500052; 6; 1
500052; 7; 1
500052; 8; 1
500052; 9; 1
500053; 0; 1
500053; 1; 1
500053; 2; 1
500053; 3; 1
500053; 4; 1
500053; 5; 1
500053; 6; 1
500053; 7; 1
500053; 8; 1
500053; 9; 1
500054; 0; 1
500054; 1; 1
500054; 2; 1
500054; 3; 1
500054; 4; 1
500054; 5; 1
500054; 6; 1
500054; 7; 1
500054; 8; 1
500054; 9; 1
500055; 0; 1
500055; 1; 1
500055; 2; 1
500055; 3; 1
500055; 4; 1
500055; 5; 1
500055; 6; 1
500055; 7; 1
500055; 8; 1
500055; 9; 1
500056; 0; 1
500056; 1; 1
500056; 2; 1
500056; 3; 1
500056; 4; 1
500056; 5; 1
500056; 6; 1
500056; 7; 1
500056; 8; 1
500056; 9; 1
500057; 0; 1
500057; 1; 1
500057; 2; 1
500057; 3; 1
500057; 4; 1
500057; 5; 1
500057; 6; 1
500057; 7; 1
500057; 8; 1
500057; 9; 1
500058; 0; 1
500058; 1; 1
500058; 2; 1
500058; 3; 1
500058; 4; 1
500058; 5; 1
500058; 6; 1
500058; 7; 1
500058; 8; 1
500058; 9; 1
500059; 0; 1
500059; 1; 1
500059; 2; 1
500059; 3; 1
500059; 4; 1
500059; 5; 1
500059; 6; 1
500059; 7; 1
500059; 8; 1
500059; 9; 1
500060; 0; 1
500060; 1; 1
500060; 2; 1
500060; 3; 1
500060; 4; 1
500060; 5; 1
500060; 6; 1
500060; 7; 1
500060; 8; 1
500060; 9; 1
500061; 0; 1
500061; 1; 1
500061; 2; 1
500061; 3; 1
500061; 4; 1
500061; 5; 1
500061; 6; 1
500061; 7; 1
500061; 8; 1
500061; 9; 1
500062; 0; 1
500062; 1; 1
500062; 2; 1
500062; 3; 1
500062; 4; 1
500062; 5; 1
500062; 6; 1
500062; 7; 1
500062; 8; 1
500062; 9; 1
500063; 0; 1
500063; 1; 1
500063; 2; 1
500063; 3; 1
500063; 4; 1
500063; 5; 1
500063; 6; 1
500063; 7; 1
500063; 8; 1
500063; 9; 1
500064; 0; 1
500064; 1; 1
500064; 2; 1
500064; 3; 1
500064; 4; 1
500064; 5; 1
500064; 6; 1
500064; 7; 1
500064; 8; 1
500064; 9; 1
500065; 0; 1
500065; 1; 1
500065; 2; 1
500065; 3; 1
500065; 4; 1
500065; 5; 1
500065; 6; 1
500065; 7; 1
500065; 8; 1
500065; 9; 1
500066; 0; 1
500066; 1; 1
500066; 2; 1
500066; 3; 1
500066; 4; 1
500066; 5; 1
500066; 6; 1
500066; 7; 1
500066; 8; 1
500066; 9; 1
500067; 0; 1
500067; 1; 1
500067; 2; 1
500067; 3; 1
500067; 4; 1
500067; 5; 1
500067; 6; 1
500067; 7; 1
