LocationID; CalculationTypeID; Min; Max
700132; 5;    2;    4
700133; 0;    2;    4
700133; 1;   10;   50
700133; 2;    1;    4
700133; 5;    2;    4
700134; 0;    2;    4
700134; 1;   10;   50
700134; 2;    1;    4
700134; 5;    2;    4
700135; 0;    2;    4
700135; 1;   10;   50
700135; 2;    1;    4
700135; 5;    2;    4
700136; 0;    2;    4
700136; 1;   10;   50
700136; 2;    1;    4
700136; 5;    2;    4
700137; 0;    2;    4
700137; 1;   10;   50
700137; 2;    1;    4
700137; 5;    2;    4
700138; 0;    2;    4
700138; 1;   10;   50
700138; 2;    1;    4
700138; 5;    2;    4
700139; 0;    2;    4
700139; 1;   10;   50
700139; 2;    1;    4
700139; 5;    2;    4
700140; 0;    2;    4
700140; 1;   10;   50
700140; 2;    1;    4
700140; 5;    2;    4
700141; 0;    2;    4
700141; 1;   10;   50
700141; 2;    1;    4
700141; 5;    2;    4
700142; 0;    2;    4
700142; 1;   10;   50
700142; 2;    1;    4
700142; 5;    2;    4
700143; 0;    2;    4
700143; 1;   10;   50
700143; 2;    1;    4
700143; 5;    2;    4
700144; 0;    2;    4
700144; 1;   10;   50
700144; 2;    1;    4
700144; 5;    2;    4
700145; 0;    2;    4
700145; 1;   10;   50
700145; 2;    1;    4
700145; 5;    2;    4
700146; 0;    2;    4
700146; 1;   10;   50
700146; 2;    1;    4
700146; 5;    2;    4
700147; 0;    2;    4
700147; 1;   10;   50
700147; 2;    1;    4
700147; 5;    2;    4
700148; 0;    2;    4
700148; 1;   10;   50
700148; 2;    1;    4
700148; 5;    2;    4
700149; 0;    2;    4
700149; 1;   10;   50
700149; 2;    1;    4
700149; 5;    2;    4
700150; 0;    2;    4
700150; 1;   10;   50
700150; 2;    1;    4
700150; 5;    2;    4
700151; 0;    2;    4
700151; 1;   10;   50
700151; 2;    1;    4
700151; 5;    2;    4
700152; 0;    2;    4
700152; 1;   10;   50
700152; 2;    1;    4
700152; 5;    2;    4
700153; 0;    2;    4
700153; 1;   10;   50
700153; 2;    1;    4
700153; 5;    2;    4
700154; 0;    2;    4
700154; 1;   10;   50
700154; 2;    1;    4
700154; 5;    2;    4
700155; 0;    2;    4
700155; 1;   10;   50
700155; 2;    1;    4
700155; 5;    2;    4
700156; 0;    2;    4
700156; 1;   10;   50
700156; 2;    1;    4
700156; 5;    2;    4
700157; 0;    2;    4
700157; 1;   10;   50
700157; 2;    1;    4
700157; 5;    2;    4
700158; 0;    2;    4
700158; 1;   10;   50
700158; 2;    1;    4
700158; 5;    2;    4
700159; 0;    2;    4
700159; 1;   10;   50
700159; 2;    1;    4
700159; 5;    2;    4
700160; 0;    2;    4
700160; 1;   10;   50
700160; 2;    1;    4
700160; 5;    2;    4
700161; 0;    2;    4
700161; 1;   10;   50
700161; 2;    1;    4
700161; 5;    2;    4
700162; 0;    2;    4
700162; 1;   10;   50
700162; 2;    1;    4
700162; 5;    2;    4
700163; 0;    2;    4
700163; 1;   10;   50
700163; 2;    1;    4
700163; 5;    2;    4
700164; 0;    2;    4
700164; 1;   10;   50
700164; 2;    1;    4
700164; 5;    2;    4
700165; 0;    2;    4
700165; 1;   10;   50
700165; 2;    1;    4
700165; 5;    2;    4
700166; 0;    2;    4
700166; 1;   10;   50
700166; 2;    1;    4
700166; 5;    2;    4
700167; 0;    2;    4
700167; 1;   10;   50
700167; 2;    1;    4
700167; 5;    2;    4
700168; 0;    2;    4
700168; 1;   10;   50
700168; 2;    1;    4
700168; 5;    2;    4
700169; 0;    2;    4
700169; 1;   10;   50
700169; 2;    1;    4
700169; 5;    2;    4
700170; 0;    2;    4
700170; 1;   10;   50
700170; 2;    1;    4
700170; 5;    2;    4
700171; 0;    2;    4
700171; 1;   10;   50
700171; 2;    1;    4
700171; 5;    2;    4
700172; 0;    2;    4
700172; 1;   10;   50
700172; 2;    1;    4
700172; 5;    2;    4
700173; 0;    2;    4
700173; 1;   10;   50
700173; 2;    1;    4
700173; 5;    2;    4
700174; 0;    2;    4
700174; 1;   10;   50
700174; 2;    1;    4
700174; 5;    2;    4
700175; 0;    2;    4
700175; 1;   10;   50
700175; 2;    1;    4
700175; 5;    2;    4
700176; 0;    2;    4
700176; 1;   10;   50
700176; 2;    1;    4
700176; 5;    2;    4
700177; 0;    2;    4
700177; 1;   10;   50
700177; 2;    1;    4
700177; 5;    2;    4
700178; 0;    2;    4
700178; 1;   10;   50
700178; 2;    1;    4
700178; 5;    2;    4
700179; 0;    2;    4
700179; 1;   10;   50
700179; 2;    1;    4
700179; 5;    2;    4
700180; 0;    2;    4
700180; 1;   10;   50
700180; 2;    1;    4
700180; 5;    2;    4
700181; 0;    2;    4
700181; 1;   10;   50
700181; 2;    1;    4
700181; 5;    2;    4
700182; 0;    2;    4
700182; 1;   10;   50
700182; 2;    1;    4
700182; 5;    2;    4
700183; 0;    2;    4
700183; 1;   10;   50
700183; 2;    1;    4
700183; 5;    2;    4
700184; 0;    2;    4
700184; 1;   10;   50
700184; 2;    1;    4
700184; 5;    2;    4
700185; 0;    2;    4
700185; 1;   10;   50
700185; 2;    1;    4
700185; 5;    2;    4
