LocationID; CalculationTypeID; Min; Max
1600001; 10;  3.5;    6
1600002; 10;  3.5;    6
1600003; 10;  3.5;    6
1600004; 10;  3.5;    6
1600005; 10;  3.5;    6
1600006; 10;  3.5;    6
1600007; 10;  3.5;    6
1600008; 10;  3.5;    6
1600009; 10;  3.5;    6
1600010; 10;  3.5;    6
1600011; 10;  3.5;    6
1600012; 10;  3.5;    6
1600013; 10;  3.5;    6
1600014; 10;  3.5;    6
1600015; 10;  3.5;    6
1600016; 10;  3.5;    6
1600017; 10;  3.5;    6
1600018; 10;  3.5;    6
1600019; 10;  3.5;    6
1600020; 10;  3.5;    6
1600021; 10;  3.5;    6
1600022; 10;  3.5;    6
1600023; 10;  3.5;    6
1600024; 10;  3.5;    6
1600025; 10;  3.5;    6
1600026; 10;  3.5;    6
1600027; 10;  3.5;    6
1600028; 10;  3.5;    6
1600029; 10;  3.5;    6
1600030; 10;  3.5;    6
1600031; 10;  3.5;    6
1600032; 10;  3.5;    6
1600033; 10;  3.5;    6
1600034; 10;  3.5;    6
1600035; 10;  3.5;    6
1600036; 10;  3.5;    6
1600037; 10;  3.5;    6
1600038; 10;  3.5;    6
1600039; 10;  3.5;    6
1600040; 10;  3.5;    6
1600041; 10;  3.5;    6
1600042; 10;  3.5;    6
1600043; 10;  3.5;    6
1600044; 10;  3.5;    6
1600045; 10;  3.5;    6
1600046; 10;  3.5;    6
1600047; 10;  3.5;    6
1600048; 10;  3.5;    6
1600049; 10;  3.5;    6
1600050; 10;  3.5;    6
1600051; 10;  3.5;    6
1600052; 10;  3.5;    6
1600053; 10;  3.5;    6
1600054; 10;  3.5;    6
1600055; 10;  3.5;    6
1600056; 10;  3.5;    6
1600057; 10;  3.5;    6
1600058; 10;  3.5;    6
1600059; 10;  3.5;    6
1600060; 10;  3.5;    6
1600061; 10;  3.5;    6
1600062; 10;  3.5;    6
1600063; 10;  3.5;    6
1600064; 10;  3.5;    6
1600065; 10;  3.5;    6
1600066; 10;  3.5;    6
1600067; 10;  3.5;    6
1600068; 10;  3.5;    6
1600069; 10;  3.5;    6
1600070; 10;  3.5;    6
1600071; 10;  3.5;    6
1600072; 10;  3.5;    6
1600073; 10;  3.5;    6
1600074; 10;  3.5;    6
1600075; 10;  3.5;    6
1600076; 10;  3.5;    6
1600077; 10;  3.5;    6
1600078; 10;  3.5;    6
1600079; 10;  3.5;    6
1600080; 10;  3.5;    6
1600081; 10;  3.5;    6
1600082; 10;  3.5;    6
1600083; 10;  3.5;    6
1600084; 10;  3.5;    6
1600085; 10;  3.5;    6
1600086; 10;  3.5;    6
1600087; 10;  3.5;    6
1600088; 10;  3.5;    6
1600089; 10;  3.5;    6
1600090; 10;  3.5;    6
1600091; 10;  3.5;    6
1600092; 10;  3.5;    6
1600093; 10;  3.5;    6
1600094; 10;  3.5;    6
1600095; 10;  3.5;    6
1600096; 10;  3.5;    6
1600097; 10;  3.5;    6
1600098; 10;  3.5;    6
1600099; 10;  3.5;    6
1600100; 10;  3.5;    6
1600101; 10;  3.5;    6
1600102; 10;  3.5;    6
1600103; 10;  3.5;    6
1600104; 10;  3.5;    6
1600105; 10;  3.5;    6
1600106; 10;  3.5;    6
1600107; 10;  3.5;    6
1600108; 10;  3.5;    6
1600109; 10;  3.5;    6
1600110; 10;  3.5;    6
1600111; 10;  3.5;    6
1600112; 10;  3.5;    6
