  0.86         0.0010495236         0.0006087237         0.0004407999
  0.87         0.0009214708         0.0005344531         0.0003870177
  0.88         0.0008090418         0.0004692443         0.0003397976
  0.89         0.0007103304         0.0004119916         0.0002983388
  0.90         0.0006236627         0.0003617244         0.0002619383
  0.91         0.0005475694         0.0003175902         0.0002299791
  0.92         0.0004807603         0.0002788409         0.0002019193
  0.93         0.0004221025         0.0002448195         0.0001772831
  0.94         0.0003706016         0.0002149490         0.0001556527
  0.95         0.0003253844         0.0001887230         0.0001366614
  0.96         0.0002856841         0.0001656968         0.0001199873
  0.97         0.0002508277         0.0001454801         0.0001053476
  0.98         0.0002202241         0.0001277300         0.0000924941
  0.99         0.0001933545         0.0001121456         0.0000812089
  1.00         0.0001697633         0.0000984627         0.0000713006
  1.01         0.0001490504         0.0000864492         0.0000626012
  1.02         0.0001308647         0.0000759015         0.0000549632
  1.03         0.0001148978         0.0000666407         0.0000482571
  1.04         0.0001008791         0.0000585099         0.0000423692
  1.05         0.0000885708         0.0000513711         0.0000371997
  1.06         0.0000777643         0.0000451033         0.0000326610
  1.07         0.0000682762         0.0000396002         0.0000286760
  1.08         0.0000599458         0.0000347686         0.0000251772
  1.09         0.0000526318         0.0000305264         0.0000221054
  1.10         0.0000462102         0.0000268019         0.0000194083
  1.11         0.0000405721         0.0000235318         0.0000170403
  1.12         0.0000356218         0.0000206607         0.0000149612
  1.13         0.0000312756         0.0000181399         0.0000131358
  1.14         0.0000274597         0.0000159266         0.0000115331
  1.15         0.0000241093         0.0000139834         0.0000101259
  1.16         0.0000211677         0.0000122773         0.0000088904
  1.17         0.0000185850         0.0000107793         0.0000078057
  1.18         0.0000163175         0.0000094641         0.0000068533
  1.19         0.0000143266         0.0000083094         0.0000060172
  1.20         0.0000125786         0.0000072956         0.0000052830
  1.21         0.0000110439         0.0000064054         0.0000046384
  1.22         0.0000096964         0.0000056239         0.0000040725
  1.23         0.0000085133         0.0000049377         0.0000035756
  1.24         0.0000074746         0.0000043353         0.0000031393
  1.25         0.0000065626         0.0000038063         0.0000027563
  1.26         0.0000057619         0.0000033419         0.0000024200
  1.27         0.0000050589         0.0000029342         0.0000021247
  1.28         0.0000044417         0.0000025762         0.0000018655
  1.29         0.0000038997         0.0000022619         0.0000016379
  1.30         0.0000034239         0.0000019859         0.0000014381
  1.31         0.0000030062         0.0000017436         0.0000012626
  1.32         0.0000026394         0.0000015308         0.0000011085
  1.33         0.0000023174         0.0000013441         0.0000009733
  1.34         0.0000020346         0.0000011801         0.0000008545
  1.35         0.0000017864         0.0000010361         0.0000007503
  1.36         0.0000015684         0.0000009097         0.0000006587
  1.37         0.0000013771         0.0000007987         0.0000005784
  1.38         0.0000012090         0.0000007012         0.0000005078
  1.39         0.0000010615         0.0000006157         0.0000004458
  1.40         0.0000009320         0.0000005406         0.0000003914
