*
* Overschrijdingskansen windsnelheid Schiphol. Met statistische onzekerheid.
*
* Door: C.P.M. Geerse van HKV lijn in water
* Datum: 11 december 2015
*
* Zie voor beschrijving het rapport:
* Werkwijze uitintegreren onzekerheden basisstochasten voor Hydra-NL.
* Afvoeren, meerpeilen, zeewaterstanden en windsnelheden. 
* Chris Geerse. HKV Lijn in Water, december 2015.
* 
*	NNO		NO		ONO		O		OZO		ZO		ZZO		Z		ZZW		ZW		WZW		W		WNW		NW		NNW		N
18.0	7.23E-04	4.41E-04	2.89E-04	1.14E-04	3.21E-05	3.63E-05	1.50E-04	8.24E-04	4.35E-03	1.62E-02	1.70E-02	1.67E-02	1.27E-02	8.80E-03	4.62E-03	2.16E-03
18.5	5.04E-04	3.03E-04	2.02E-04	7.81E-05	2.09E-05	2.33E-05	9.89E-05	5.81E-04	3.28E-03	1.23E-02	1.36E-02	1.32E-02	1.04E-02	7.19E-03	3.59E-03	1.62E-03
19.0	3.51E-04	2.09E-04	1.41E-04	5.37E-05	1.37E-05	1.49E-05	6.52E-05	4.10E-04	2.48E-03	9.28E-03	1.09E-02	1.04E-02	8.47E-03	5.83E-03	2.77E-03	1.21E-03
19.5	2.45E-04	1.44E-04	9.89E-05	3.70E-05	8.91E-06	9.54E-06	4.30E-05	2.89E-04	1.88E-03	7.02E-03	8.72E-03	8.21E-03	6.90E-03	4.66E-03	2.12E-03	9.10E-04
20.0	1.70E-04	9.93E-05	6.92E-05	2.54E-05	5.82E-06	6.11E-06	2.84E-05	2.03E-04	1.42E-03	5.32E-03	6.97E-03	6.48E-03	5.61E-03	3.68E-03	1.63E-03	6.83E-04
20.5	1.19E-04	6.84E-05	4.84E-05	1.75E-05	3.80E-06	3.92E-06	1.88E-05	1.43E-04	1.07E-03	4.03E-03	5.58E-03	5.12E-03	4.53E-03	2.88E-03	1.25E-03	5.12E-04
21.0	8.29E-05	4.72E-05	3.39E-05	1.21E-05	2.49E-06	2.51E-06	1.24E-05	1.01E-04	8.14E-04	3.06E-03	4.46E-03	4.04E-03	3.63E-03	2.24E-03	9.57E-04	3.84E-04
21.5	5.79E-05	3.26E-05	2.37E-05	8.31E-06	1.62E-06	1.61E-06	8.19E-06	7.12E-05	6.17E-04	2.32E-03	3.56E-03	3.19E-03	2.88E-03	1.74E-03	7.34E-04	2.88E-04
22.0	4.04E-05	2.25E-05	1.66E-05	5.72E-06	1.06E-06	1.03E-06	5.41E-06	5.03E-05	4.68E-04	1.77E-03	2.83E-03	2.52E-03	2.27E-03	1.35E-03	5.63E-04	2.16E-04
22.5	2.82E-05	1.55E-05	1.16E-05	3.95E-06	6.95E-07	6.64E-07	3.58E-06	3.55E-05	3.55E-04	1.35E-03	2.25E-03	1.99E-03	1.78E-03	1.04E-03	4.32E-04	1.62E-04
23.0	1.97E-05	1.07E-05	8.14E-06	2.72E-06	4.55E-07	4.27E-07	2.37E-06	2.50E-05	2.69E-04	1.03E-03	1.77E-03	1.57E-03	1.39E-03	8.10E-04	3.31E-04	1.22E-04
23.5	1.37E-05	7.39E-06	5.70E-06	1.88E-06	2.98E-07	2.74E-07	1.56E-06	1.77E-05	2.04E-04	7.88E-04	1.38E-03	1.24E-03	1.09E-03	6.28E-04	2.54E-04	9.16E-05
24.0	9.60E-06	5.11E-06	4.00E-06	1.29E-06	1.95E-07	1.76E-07	1.04E-06	1.25E-05	1.55E-04	6.04E-04	1.07E-03	9.82E-04	8.51E-04	4.87E-04	1.95E-04	6.88E-05
24.5	6.71E-06	3.53E-06	2.80E-06	8.93E-07	1.28E-07	1.13E-07	6.86E-07	8.81E-06	1.18E-04	4.63E-04	8.29E-04	7.76E-04	6.65E-04	3.78E-04	1.50E-04	5.17E-05
25.0	4.69E-06	2.44E-06	1.96E-06	6.16E-07	8.37E-08	7.29E-08	4.54E-07	6.22E-06	8.92E-05	3.55E-04	6.39E-04	6.14E-04	5.20E-04	2.93E-04	1.15E-04	3.88E-05
25.5	3.28E-06	1.69E-06	1.38E-06	4.25E-07	5.49E-08	4.69E-08	3.01E-07	4.39E-06	6.77E-05	2.72E-04	4.91E-04	4.85E-04	4.07E-04	2.27E-04	8.82E-05	2.92E-05
