-0.5	4.262270079
-0.49	4.262270079
-0.48	4.262270079
-0.47	4.262270079
-0.46	4.262270079
-0.45	4.262270079
-0.44	4.262270079
-0.43	4.262270079
-0.42	4.262270079
-0.41	4.262270079
-0.4	4.262270079
-0.39	4.262270079
-0.38	4.262270079
-0.37	4.262270079
-0.36	4.216314181
-0.35	4.164913521
-0.34	4.108314415
-0.33	4.043217825
-0.32	4.026081843
-0.31	4.008241853
-0.3	3.989637521
-0.29	3.970200407
-0.28	3.84850471
-0.27	3.781596756
-0.26	3.702469874
-0.25	3.605113317
-0.24	3.532095899
-0.23	3.459078481
-0.22	3.313043645
-0.21	3.191347948
-0.2	3.14266967
-0.19	3.020973973
-0.18	2.728904301
-0.17	2.615351447
-0.16	2.461173769
-0.15	2.315138933
-0.14	2.169104097
-0.13	2.0474084
-0.12	1.974390982
-0.11	1.877034425
-0.1	1.779677867
-0.09	1.730999589
-0.08	1.68232131
-0.07	1.633643032
-0.06	1.560625614
-0.05	1.537624019
-0.04	1.513335723
-0.03	1.487608196
-0.02	1.463950718
-0.01	1.438929917
0	1.390251638
0.01	1.366594161
0.02	1.34157336
0.03	1.339264768
0.04	1.336943838
0.05	1.334610439
0.06	1.332264435
0.07	1.329905689
0.08	1.327534062
0.09	1.325149413
0.1	1.322751598
0.11	1.32034047
0.12	1.317915882
0.13	1.315477682
0.14	1.313025715
0.15	1.310559827
0.16	1.308079858
0.17	1.305585646
0.18	1.303077026
0.19	1.300553831
0.2	1.298015892
0.21	1.295463034
0.22	1.292895081
0.23	1.277267473
0.24	1.261056465
0.25	1.244216802
0.26	1.220559325
0.27	1.195538524
0.28	1.122521106
0.29	1.000825409
0.3	0.631831372
0.31	0.495080365
0.32	0.387927188
0.33	0.303965808
0.34	0.238176688
0.35	0.186626696
0.36	0.146233974
0.37	0.114583689
0.38	0.089783662
0.39	0.070351252
0.4	0.055124714
0.41	0.043193746
0.42	0.033845067
0.43	0.026519779
0.44	0.020779946
0.45	0.016282419
0.46	0.012758319
0.47	0.00999696
0.48	0.007833259
0.49	0.00613786
0.5	0.004809407
0.51	0.003768478
0.52	0.002952844
0.53	0.002313743
0.54	0.001812966
0.55	0.001420575
0.56	0.001113111
0.57	0.000872194
0.58	0.00068342
0.59	0.000535503
0.6	0.000419601
0.61	0.000328784
0.62	0.000257624
0.63	0.000201865
0.64	0.000158174
0.65	0.000123939
0.66	9.71144E-05
0.67	7.60954E-05
0.68	5.96256E-05
0.69	4.67205E-05
0.7	3.66085E-05
0.71	2.86851E-05
0.72	2.24766E-05
0.73	1.76119E-05
0.74	0.0000138
0.75	1.08132E-05
0.76	8.4728E-06
0.77	0.000006639
0.78	5.2021E-06
0.79	4.0762E-06
0.8	3.1939E-06
