-30.33333333	-0.9
-30.16666667	-0.93
-30	-0.94
-29.83333333	-0.95
-29.66666667	-0.94
-29.5	-0.93
-29.33333333	-0.89
-29.16666667	-0.84
-29	-0.77
-28.83333333	-0.68
-28.66666667	-0.58
-28.5	-0.46
-28.33333333	-0.35
-28.16666667	-0.23
-28	-0.1
-27.83333333	-0.01
-27.66666667	0.11
-27.5	0.22
-27.33333333	0.31
-27.16666667	0.4
-27	0.48
-26.83333333	0.55
-26.66666667	0.62
-26.5	0.67
-26.33333333	0.72
-26.16666667	0.77
-26	0.82
-25.83333333	0.85
-25.66666667	0.88
-25.5	0.91
-25.33333333	0.93
-25.16666667	0.94
-25	0.95
-24.83333333	0.95
-24.66666667	0.95
-24.5	0.94
-24.33333333	0.93
-24.16666667	0.91
-24	0.89
-23.83333333	0.85
-23.66666667	0.82
-23.5	0.76
-23.33333333	0.72
-23.16666667	0.66
-23	0.61
-22.83333333	0.55
-22.66666667	0.49
-22.5	0.42
-22.33333333	0.36
-22.16666667	0.3
-22	0.24
-21.83333333	0.18
-21.66666667	0.12
-21.5	0.06
-21.33333333	0
-21.16666667	-0.05
-21	-0.1
-20.83333333	-0.15
-20.66666667	-0.21
-20.5	-0.26
-20.33333333	-0.31
-20.16666667	-0.35
-20	-0.4
-19.83333333	-0.44
-19.66666667	-0.5
-19.5	-0.54
-19.33333333	-0.59
-19.16666667	-0.63
-19	-0.67
-18.83333333	-0.71
-18.66666667	-0.75
-18.5	-0.8
-18.33333333	-0.83
-18.16666667	-0.86
-18	-0.89
-17.83333333	-0.91
-17.66666667	-0.93
-17.5	-0.95
-17.33333333	-0.95
-17.16666667	-0.94
-17	-0.92
-16.83333333	-0.88
-16.66666667	-0.82
-16.5	-0.73
-16.33333333	-0.64
-16.16666667	-0.54
-16	-0.42
-15.83333333	-0.3
-15.66666667	-0.18
-15.5	-0.05
-15.33333333	0.06
-15.16666667	0.18
-15	0.28
-14.83333333	0.36
-14.66666667	0.44
-14.5	0.53
-14.33333333	0.59
-14.16666667	0.65
-14	0.7
-13.83333333	0.75
-13.66666667	0.8
-13.5	0.84
-13.33333333	0.87
-13.16666667	0.9
-13	0.92
-12.83333333	0.93
-12.66666667	0.94
-12.5	0.95
-12.33333333	0.95
-12.16666667	0.94
-12	0.93
-11.83333333	0.92
-11.66666667	0.9
-11.5	0.87
-11.33333333	0.83
-11.16666667	0.78
-11	0.74
-10.83333333	0.69
-10.66666667	0.63
-10.5	0.57
-10.33333333	0.51
-10.16666667	0.44
-10	0.38
-9.833333333	0.32
-9.666666667	0.26
-9.5	0.21
-9.333333333	0.14
-9.166666667	0.08
-9	0.03
-8.833333333	-0.03
-8.666666667	-0.08
-8.5	-0.13
-8.333333333	-0.19
-8.166666667	-0.24
-8	-0.29
-7.833333333	-0.33
-7.666666667	-0.38
-7.5	-0.43
-7.333333333	-0.48
-7.166666667	-0.53
-7	-0.57
-6.833333333	-0.62
-6.666666667	-0.66
-6.5	-0.7
-6.333333333	-0.74
-6.166666667	-0.77
-6	-0.82
-5.833333333	-0.85
-5.666666667	-0.88
-5.5	-0.9
-5.333333333	-0.93
-5.166666667	-0.94
-5	-0.95
-4.833333333	-0.94
-4.666666667	-0.93
-4.5	-0.89
-4.333333333	-0.84
-4.166666667	-0.77
-4	-0.68
-3.833333333	-0.58
-3.666666667	-0.46
-3.5	-0.35
-3.333333333	-0.23
-3.166666667	-0.1
-3	-0.01
-2.833333333	0.11
-2.666666667	0.22
-2.5	0.31
-2.333333333	0.4
-2.166666667	0.48
-2	0.55
-1.833333333	0.62
-1.666666667	0.67
-1.5	0.72
-1.333333333	0.77
-1.166666667	0.82
-1	0.85
-0.833333333	0.88
-0.666666667	0.91
-0.5	0.93
-0.333333333	0.94
-0.166666667	0.95
0	0.95
0.166666667	0.95
0.333333333	0.94
0.5	0.93
0.666666667	0.91
0.833333333	0.89
1	0.85
1.166666667	0.82
1.333333333	0.76
1.5	0.72
1.666666667	0.66
1.833333333	0.61
2	0.55
2.166666667	0.49
2.333333333	0.42
2.5	0.36
2.666666667	0.3
2.833333333	0.24
3	0.18
3.166666667	0.12
3.333333333	0.06
3.5	0
3.666666667	-0.05
3.833333333	-0.1
4	-0.15
4.166666667	-0.21
4.333333333	-0.26
4.5	-0.31
4.666666667	-0.35
4.833333333	-0.4
5	-0.44
5.166666667	-0.5
5.333333333	-0.54
5.5	-0.59
5.666666667	-0.63
5.833333333	-0.67
6	-0.71
6.166666667	-0.75
6.333333333	-0.8
6.5	-0.83
6.666666667	-0.86
6.833333333	-0.89
7	-0.91
7.166666667	-0.93
7.333333333	-0.95
7.5	-0.95
7.666666667	-0.94
7.833333333	-0.92
8	-0.88
8.166666667	-0.82
8.333333333	-0.73
8.5	-0.64
8.666666667	-0.54
8.833333333	-0.42
9	-0.3
9.166666667	-0.18
9.333333333	-0.05
9.5	0.06
9.666666667	0.18
9.833333333	0.28
10	0.36
10.16666667	0.44
