% Conditionele overschrijdingskans zeewaterstand Hoek van Holland 1985, per windrichting, voor getijperioden.
% Door: 	Chris Geerse
% Project:	PR3140.10
% Datum:	oktober 2015
%
%m+NAP  ZW              WZW             W               WNW             NW              NNW             N
5.80	0.000E+00	5.294E-12	3.832E-09	4.037E-08	4.162E-07	8.925E-08	2.278E-09
5.90	0.000E+00	3.128E-12	2.599E-09	2.882E-08	3.172E-07	6.614E-08	1.584E-09
6.00	0.000E+00	1.851E-12	1.765E-09	2.060E-08	2.420E-07	4.908E-08	1.103E-09
6.10	0.000E+00	1.096E-12	1.200E-09	1.474E-08	1.849E-07	3.646E-08	7.688E-10
6.20	0.000E+00	6.503E-13	8.175E-10	1.056E-08	1.414E-07	2.712E-08	5.366E-10
6.30	0.000E+00	3.860E-13	5.574E-10	7.582E-09	1.083E-07	2.020E-08	3.749E-10
6.40	0.000E+00	2.294E-13	3.806E-10	5.448E-09	8.298E-08	1.506E-08	2.623E-10
6.50	0.000E+00	1.364E-13	2.602E-10	3.920E-09	6.368E-08	1.124E-08	1.837E-10
6.60	0.000E+00	8.138E-14	1.781E-10	2.824E-09	4.892E-08	8.404E-09	1.288E-10
6.70	0.000E+00	4.852E-14	1.220E-10	2.037E-09	3.762E-08	6.288E-09	9.036E-11
6.80	0.000E+00	2.898E-14	8.370E-11	1.471E-09	2.896E-08	4.709E-09	6.348E-11
6.90	0.000E+00	1.721E-14	5.749E-11	1.064E-09	2.232E-08	3.531E-09	4.464E-11
7.00	0.000E+00	1.033E-14	3.953E-11	7.699E-10	1.721E-08	2.650E-09	3.142E-11
7.10	0.000E+00	6.217E-15	2.721E-11	5.580E-10	1.329E-08	1.991E-09	2.214E-11
7.20	0.000E+00	3.664E-15	1.875E-11	4.048E-10	1.027E-08	1.498E-09	1.561E-11
7.30	0.000E+00	2.220E-15	1.293E-11	2.940E-10	7.947E-09	1.128E-09	1.102E-11
7.40	0.000E+00	0.000E+00	8.932E-12	2.138E-10	6.153E-09	8.498E-10	7.787E-12
7.50	0.000E+00	0.000E+00	6.174E-12	1.556E-10	4.769E-09	6.410E-10	5.506E-12
7.60	0.000E+00	0.000E+00	4.273E-12	1.134E-10	3.699E-09	4.840E-10	3.897E-12
7.70	0.000E+00	0.000E+00	2.960E-12	8.273E-11	2.872E-09	3.658E-10	2.761E-12
7.80	0.000E+00	0.000E+00	2.052E-12	6.041E-11	2.232E-09	2.767E-10	1.957E-12
7.90	0.000E+00	0.000E+00	1.424E-12	4.415E-11	1.736E-09	2.095E-10	1.389E-12
8.00	0.000E+00	0.000E+00	9.893E-13	3.230E-11	1.351E-09	1.587E-10	9.861E-13
